team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
CHICAGO BULLS,240,35,81,3,11,14,22,14,23,21,9,2,14,19,2004-01-21,away,loss,87.0,ATLANTA HAWKS,97.0,0.3017241379310345,0.21428571428571427,37
ATLANTA HAWKS,240,37,74,6,15,17,21,14,27,21,10,3,18,19,2004-01-21,home,win,97.0,CHICAGO BULLS,87.0,0.3333333333333333,0.2857142857142857,41
PHOENIX SUNS,240,42,95,2,11,6,9,18,25,24,13,6,12,23,2004-01-21,away,loss,92.0,DENVER NUGGETS,97.0,0.30656934306569344,0.15384615384615385,43
DENVER NUGGETS,240,35,69,4,10,23,29,8,31,23,6,9,18,17,2004-01-21,home,win,97.0,PHOENIX SUNS,92.0,0.33653846153846156,0.2857142857142857,39
NEW YORK KNICKS,240,29,73,3,10,10,15,7,29,22,6,2,16,19,2004-01-21,away,loss,71.0,HOUSTON ROCKETS,86.0,0.28431372549019607,0.23076923076923078,36
HOUSTON ROCKETS,240,38,78,2,14,8,13,7,34,17,8,5,11,16,2004-01-21,home,win,86.0,NEW YORK KNICKS,71.0,0.3275862068965517,0.125,41
GOLDEN STATE WARRIORS,240,36,84,10,25,20,25,17,31,17,6,5,14,19,2004-01-21,away,loss,102.0,LOS ANGELES CLIPPERS,106.0,0.3,0.2857142857142857,48
LOS ANGELES CLIPPERS,240,39,95,8,17,20,27,25,25,19,8,5,11,22,2004-01-21,home,win,106.0,GOLDEN STATE WARRIORS,102.0,0.291044776119403,0.32,50
LOS ANGELES LAKERS,240,29,83,3,15,21,30,15,38,17,4,1,12,19,2004-01-21,away,loss,82.0,MEMPHIS GRIZZLIES,88.0,0.25892857142857145,0.16666666666666666,53
MEMPHIS GRIZZLIES,240,36,76,4,17,12,23,6,38,22,10,5,12,25,2004-01-21,home,win,88.0,LOS ANGELES LAKERS,82.0,0.32142857142857145,0.19047619047619047,44
ORLANDO MAGIC,240,41,84,6,17,14,21,11,16,29,6,1,10,23,2004-01-21,away,loss,102.0,MILWAUKEE BUCKS,113.0,0.328,0.2608695652173913,27
MILWAUKEE BUCKS,240,42,75,5,10,24,31,14,29,26,7,8,15,17,2004-01-21,home,win,113.0,ORLANDO MAGIC,102.0,0.358974358974359,0.3333333333333333,43
PHILADELPHIA 76ERS,240,35,72,2,12,20,27,11,33,18,7,4,13,21,2004-01-21,away,win,92.0,NEW ORLEANS HORNETS,86.0,0.32710280373831774,0.14285714285714285,44
NEW ORLEANS HORNETS,240,32,85,4,20,18,24,12,24,22,7,6,10,21,2004-01-21,home,loss,86.0,PHILADELPHIA 76ERS,92.0,0.27350427350427353,0.16666666666666666,36
NEW JERSEY NETS,240,29,78,7,15,11,16,7,31,20,7,4,14,21,2004-01-21,away,loss,76.0,SAN ANTONIO SPURS,99.0,0.27102803738317754,0.3181818181818182,38
SAN ANTONIO SPURS,240,39,81,5,13,16,25,13,36,21,6,7,12,17,2004-01-21,home,win,99.0,NEW JERSEY NETS,76.0,0.325,0.2777777777777778,49
MINNESOTA TIMBERWOLVES,240,41,73,4,8,22,28,12,31,19,7,8,17,25,2004-01-21,away,win,108.0,TORONTO RAPTORS,97.0,0.35964912280701755,0.3333333333333333,43
TORONTO RAPTORS,240,37,83,4,13,19,23,9,16,17,7,4,13,20,2004-01-21,home,loss,97.0,MINNESOTA TIMBERWOLVES,108.0,0.30833333333333335,0.23529411764705882,25
