team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
CLEVELAND CAVALIERS,240,37,74,1,8,33,45,11,28,21,10,7,16,26,2004-03-08,away,win,108.0,ATLANTA HAWKS,102.0,0.3333333333333333,0.1111111111111111,39
ATLANTA HAWKS,240,35,85,5,12,27,31,12,29,19,8,0,16,32,2004-03-08,home,loss,102.0,CLEVELAND CAVALIERS,108.0,0.2916666666666667,0.29411764705882354,41
PHOENIX SUNS,240,31,69,5,17,23,31,13,28,21,5,4,19,19,2004-03-08,away,loss,90.0,DALLAS MAVERICKS,103.0,0.31,0.22727272727272727,41
DALLAS MAVERICKS,240,40,96,3,15,20,21,24,26,15,12,5,7,19,2004-03-08,home,win,103.0,PHOENIX SUNS,90.0,0.29411764705882354,0.16666666666666666,50
MILWAUKEE BUCKS,240,35,71,3,12,19,24,4,26,25,9,6,11,26,2004-03-08,away,loss,92.0,PHILADELPHIA 76ERS,97.0,0.330188679245283,0.2,30
PHILADELPHIA 76ERS,240,37,78,5,14,18,27,14,29,26,5,2,15,23,2004-03-08,home,win,97.0,MILWAUKEE BUCKS,92.0,0.3217391304347826,0.2631578947368421,43
LOS ANGELES LAKERS,240,29,72,4,11,21,31,10,25,17,5,5,19,26,2004-03-08,away,loss,83.0,UTAH JAZZ,88.0,0.2871287128712871,0.26666666666666666,35
UTAH JAZZ,240,29,74,1,8,29,34,11,32,18,11,9,17,29,2004-03-08,home,win,88.0,LOS ANGELES LAKERS,83.0,0.2815533980582524,0.1111111111111111,43
