team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
BOSTON CELTICS,240,31,84,5,19,20,33,21,29,18,6,2,20,17,2004-02-12,away,loss,87.0,CHICAGO BULLS,107.0,0.26956521739130435,0.20833333333333334,50
CHICAGO BULLS,240,40,78,11,23,16,22,9,36,33,11,4,18,24,2004-02-12,home,win,107.0,BOSTON CELTICS,87.0,0.3389830508474576,0.3235294117647059,45
DENVER NUGGETS,240,40,73,8,15,19,24,5,28,26,13,2,16,23,2004-02-12,away,win,107.0,PORTLAND TRAIL BLAZERS,98.0,0.35398230088495575,0.34782608695652173,33
PORTLAND TRAIL BLAZERS,240,39,80,4,17,16,26,14,29,31,7,4,19,24,2004-02-12,home,loss,98.0,DENVER NUGGETS,107.0,0.3277310924369748,0.19047619047619047,43
TORONTO RAPTORS,240,29,71,4,14,12,19,12,31,20,8,7,15,18,2004-02-12,away,loss,74.0,SEATTLE SUPERSONICS,94.0,0.29,0.2222222222222222,43
SEATTLE SUPERSONICS,240,36,83,8,22,14,21,18,28,25,11,4,11,18,2004-02-12,home,win,94.0,TORONTO RAPTORS,74.0,0.3025210084033613,0.26666666666666666,46
