team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
LOS ANGELES LAKERS,240,33,78,3,16,11,22,9,29,23,4,1,10,35,2004-06-13,away,loss,80.0,DETROIT PISTONS,88.0,0.2972972972972973,0.15789473684210525,38
DETROIT PISTONS,240,29,68,2,13,28,41,9,36,16,5,4,12,20,2004-06-13,home,win,88.0,LOS ANGELES LAKERS,80.0,0.29896907216494845,0.13333333333333333,45
