team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
MINNESOTA TIMBERWOLVES,240,32,74,2,9,24,26,12,36,17,4,5,18,31,2004-05-31,away,loss,90.0,LOS ANGELES LAKERS,96.0,0.3018867924528302,0.18181818181818182,48
LOS ANGELES LAKERS,240,35,78,9,21,17,36,14,24,31,8,5,10,26,2004-05-31,home,win,96.0,MINNESOTA TIMBERWOLVES,90.0,0.30973451327433627,0.3,38
