team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
NEW ORLEANS HORNETS,240,30,82,5,22,16,28,24,26,17,11,1,16,14,2003-11-19,away,win,81.0,BOSTON CELTICS,73.0,0.26785714285714285,0.18518518518518517,50
BOSTON CELTICS,240,26,64,5,20,16,21,8,23,18,10,5,22,23,2003-11-19,home,loss,73.0,NEW ORLEANS HORNETS,81.0,0.28888888888888886,0.2,31
MILWAUKEE BUCKS,240,31,81,6,13,18,23,11,30,29,7,6,17,29,2003-11-19,away,loss,86.0,DENVER NUGGETS,94.0,0.2767857142857143,0.3157894736842105,41
DENVER NUGGETS,240,33,83,2,11,26,34,20,30,27,10,16,11,22,2003-11-19,home,win,94.0,MILWAUKEE BUCKS,86.0,0.28448275862068967,0.15384615384615385,50
GOLDEN STATE WARRIORS,240,34,75,3,17,12,20,8,31,26,6,2,10,20,2003-11-19,away,loss,83.0,HOUSTON ROCKETS,85.0,0.3119266055045872,0.15,39
HOUSTON ROCKETS,240,34,78,8,15,9,16,11,27,20,7,5,11,18,2003-11-19,home,win,85.0,GOLDEN STATE WARRIORS,83.0,0.30357142857142855,0.34782608695652173,38
LOS ANGELES CLIPPERS,240,27,74,1,12,23,30,10,32,13,7,3,11,22,2003-11-19,away,loss,78.0,INDIANA PACERS,91.0,0.26732673267326734,0.07692307692307693,42
INDIANA PACERS,240,33,78,2,11,23,26,14,35,21,5,3,12,25,2003-11-19,home,win,91.0,LOS ANGELES CLIPPERS,78.0,0.2972972972972973,0.15384615384615385,49
DETROIT PISTONS,240,37,77,5,7,20,27,16,30,20,8,7,17,26,2003-11-19,away,win,99.0,MEMPHIS GRIZZLIES,92.0,0.32456140350877194,0.4166666666666667,46
MEMPHIS GRIZZLIES,240,35,80,5,19,17,23,13,25,24,9,6,15,21,2003-11-19,home,loss,92.0,DETROIT PISTONS,99.0,0.30434782608695654,0.20833333333333334,38
LOS ANGELES LAKERS,240,32,74,3,8,37,47,8,33,18,14,2,14,19,2003-11-19,away,win,104.0,NEW YORK KNICKS,83.0,0.3018867924528302,0.2727272727272727,41
NEW YORK KNICKS,240,36,84,5,19,6,6,7,34,17,4,3,20,34,2003-11-19,home,loss,83.0,LOS ANGELES LAKERS,104.0,0.3,0.20833333333333334,41
MIAMI HEAT,240,38,85,7,18,10,16,14,25,27,7,6,15,23,2003-11-19,away,loss,93.0,PORTLAND TRAIL BLAZERS,94.0,0.3089430894308943,0.28,39
PORTLAND TRAIL BLAZERS,240,34,71,4,12,22,30,10,32,19,10,6,17,16,2003-11-19,home,win,94.0,MIAMI HEAT,93.0,0.3238095238095238,0.25,42
PHILADELPHIA 76ERS,240,29,69,3,6,20,25,10,32,18,5,4,10,18,2003-11-19,away,win,81.0,TORONTO RAPTORS,75.0,0.29591836734693877,0.3333333333333333,42
TORONTO RAPTORS,240,28,69,4,18,15,19,7,28,19,3,8,10,20,2003-11-19,home,loss,75.0,PHILADELPHIA 76ERS,81.0,0.28865979381443296,0.18181818181818182,35
SACRAMENTO KINGS,240,40,69,6,17,32,39,6,30,27,8,3,13,30,2003-11-19,away,win,118.0,UTAH JAZZ,110.0,0.3669724770642202,0.2608695652173913,36
UTAH JAZZ,240,41,87,1,7,27,37,16,24,24,10,5,11,29,2003-11-19,home,loss,110.0,SACRAMENTO KINGS,118.0,0.3203125,0.125,40
CLEVELAND CAVALIERS,240,36,77,2,8,21,27,11,32,22,7,8,16,23,2003-11-19,away,loss,95.0,WASHINGTON WIZARDS,106.0,0.3185840707964602,0.2,43
WASHINGTON WIZARDS,240,37,95,8,19,24,31,23,23,18,9,5,12,17,2003-11-19,home,win,106.0,CLEVELAND CAVALIERS,95.0,0.2803030303030303,0.2962962962962963,46
