team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
INDIANA PACERS,240,37,77,9,21,20,27,10,30,25,16,1,14,14,2004-02-10,away,win,103.0,CHICAGO BULLS,84.0,0.32456140350877194,0.3,40
CHICAGO BULLS,240,34,78,3,11,13,18,12,30,25,11,4,19,23,2004-02-10,home,loss,84.0,INDIANA PACERS,103.0,0.30357142857142855,0.21428571428571427,42
NEW YORK KNICKS,240,36,86,5,13,13,19,15,33,20,2,6,13,17,2004-02-10,away,loss,90.0,DALLAS MAVERICKS,105.0,0.29508196721311475,0.2777777777777778,48
DALLAS MAVERICKS,240,43,90,5,17,14,21,13,38,22,9,10,6,17,2004-02-10,home,win,105.0,NEW YORK KNICKS,90.0,0.3233082706766917,0.22727272727272727,51
LOS ANGELES LAKERS,240,40,81,6,16,12,19,15,29,20,9,5,8,17,2004-02-10,away,win,98.0,MIAMI HEAT,83.0,0.3305785123966942,0.2727272727272727,44
MIAMI HEAT,240,32,72,5,11,14,18,11,26,17,2,3,11,20,2004-02-10,home,loss,83.0,LOS ANGELES LAKERS,98.0,0.3076923076923077,0.3125,37
SACRAMENTO KINGS,240,45,78,9,23,25,30,10,25,39,8,3,11,17,2004-02-10,away,win,124.0,MILWAUKEE BUCKS,117.0,0.36585365853658536,0.28125,35
MILWAUKEE BUCKS,240,47,88,5,16,18,22,9,26,33,5,0,9,21,2004-02-10,home,loss,117.0,SACRAMENTO KINGS,124.0,0.34814814814814815,0.23809523809523808,35
LOS ANGELES CLIPPERS,240,30,76,4,17,20,27,13,30,23,3,3,14,15,2004-02-10,away,loss,84.0,MINNESOTA TIMBERWOLVES,96.0,0.2830188679245283,0.19047619047619047,43
MINNESOTA TIMBERWOLVES,240,41,85,3,7,11,15,12,34,29,7,5,9,22,2004-02-10,home,win,96.0,LOS ANGELES CLIPPERS,84.0,0.3253968253968254,0.3,46
DETROIT PISTONS,240,30,79,2,10,16,23,7,28,16,10,6,15,26,2004-02-10,away,loss,78.0,NEW JERSEY NETS,89.0,0.27522935779816515,0.16666666666666666,35
NEW JERSEY NETS,240,32,77,3,11,22,31,14,40,21,9,5,18,18,2004-02-10,home,win,89.0,DETROIT PISTONS,78.0,0.29357798165137616,0.21428571428571427,54
TORONTO RAPTORS,240,37,75,7,18,20,23,12,34,20,5,5,16,21,2004-02-10,away,win,101.0,PHOENIX SUNS,94.0,0.33035714285714285,0.28,46
PHOENIX SUNS,240,36,83,5,12,17,22,12,22,19,10,0,12,19,2004-02-10,home,loss,94.0,TORONTO RAPTORS,101.0,0.3025210084033613,0.29411764705882354,34
UTAH JAZZ,240,32,70,1,5,21,25,12,29,22,7,3,15,18,2004-02-10,away,win,86.0,PORTLAND TRAIL BLAZERS,81.0,0.3137254901960784,0.16666666666666666,41
PORTLAND TRAIL BLAZERS,240,29,67,3,16,20,25,8,26,18,11,3,13,21,2004-02-10,home,loss,81.0,UTAH JAZZ,86.0,0.3020833333333333,0.15789473684210525,34
GOLDEN STATE WARRIORS,240,39,80,6,10,22,27,9,26,23,10,6,7,15,2004-02-10,away,win,106.0,SEATTLE SUPERSONICS,97.0,0.3277310924369748,0.375,35
SEATTLE SUPERSONICS,240,37,76,8,19,15,21,9,31,20,5,6,15,23,2004-02-10,home,loss,97.0,GOLDEN STATE WARRIORS,106.0,0.3274336283185841,0.2962962962962963,40
