team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
TORONTO RAPTORS,265,32,81,4,11,16,22,7,38,10,12,2,11,25,2004-02-08,away,win,84.0,GOLDEN STATE WARRIORS,81.0,0.2831858407079646,0.26666666666666666,45
GOLDEN STATE WARRIORS,265,31,73,1,6,18,29,8,41,15,5,5,18,17,2004-02-08,home,loss,81.0,TORONTO RAPTORS,84.0,0.2980769230769231,0.14285714285714285,49
MIAMI HEAT,240,33,66,7,16,18,27,4,26,23,5,6,11,23,2004-02-08,away,loss,91.0,INDIANA PACERS,97.0,0.3333333333333333,0.30434782608695654,30
INDIANA PACERS,240,32,80,9,17,24,33,16,30,21,8,4,10,17,2004-02-08,home,win,97.0,MIAMI HEAT,91.0,0.2857142857142857,0.34615384615384615,46
MEMPHIS GRIZZLIES,240,40,78,3,15,16,22,5,25,25,12,3,12,19,2004-02-08,away,win,99.0,MINNESOTA TIMBERWOLVES,98.0,0.3389830508474576,0.16666666666666666,30
MINNESOTA TIMBERWOLVES,240,39,77,3,6,17,21,10,30,24,9,6,18,19,2004-02-08,home,loss,98.0,MEMPHIS GRIZZLIES,99.0,0.33620689655172414,0.3333333333333333,40
PHILADELPHIA 76ERS,240,31,80,4,14,21,24,9,29,20,6,6,9,26,2004-02-08,away,loss,87.0,NEW JERSEY NETS,99.0,0.27927927927927926,0.2222222222222222,38
NEW JERSEY NETS,240,30,76,4,15,35,43,18,31,24,6,2,10,24,2004-02-08,home,win,99.0,PHILADELPHIA 76ERS,87.0,0.2830188679245283,0.21052631578947367,49
LOS ANGELES CLIPPERS,240,29,71,4,14,42,46,16,21,16,8,2,10,19,2004-02-08,away,loss,104.0,NEW YORK KNICKS,110.0,0.29,0.2222222222222222,37
NEW YORK KNICKS,240,42,75,6,10,20,23,9,24,19,4,5,9,25,2004-02-08,home,win,110.0,LOS ANGELES CLIPPERS,104.0,0.358974358974359,0.375,33
LOS ANGELES LAKERS,240,41,83,5,14,11,20,9,29,26,8,5,12,15,2004-02-08,away,win,98.0,ORLANDO MAGIC,96.0,0.33064516129032256,0.2631578947368421,38
ORLANDO MAGIC,240,38,74,7,17,13,17,2,29,20,8,3,13,20,2004-02-08,home,loss,96.0,LOS ANGELES LAKERS,98.0,0.3392857142857143,0.2916666666666667,31
SEATTLE SUPERSONICS,240,31,79,8,30,15,20,10,31,19,5,3,13,20,2004-02-08,away,loss,85.0,PORTLAND TRAIL BLAZERS,95.0,0.2818181818181818,0.21052631578947367,41
PORTLAND TRAIL BLAZERS,240,35,79,6,17,19,23,9,37,27,10,5,13,16,2004-02-08,home,win,95.0,SEATTLE SUPERSONICS,85.0,0.30701754385964913,0.2608695652173913,46
DENVER NUGGETS,240,38,89,5,10,11,16,14,30,17,4,8,11,21,2004-02-08,away,loss,92.0,SACRAMENTO KINGS,115.0,0.2992125984251969,0.3333333333333333,44
SACRAMENTO KINGS,240,41,85,14,24,19,22,13,30,25,5,4,7,13,2004-02-08,home,win,115.0,DENVER NUGGETS,92.0,0.3253968253968254,0.3684210526315789,43
