team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
SEATTLE SUPERSONICS,240,40,95,17,41,15,19,12,25,27,16,4,16,26,2003-12-10,away,loss,112.0,BOSTON CELTICS,126.0,0.2962962962962963,0.29310344827586204,37
BOSTON CELTICS,240,45,78,8,18,28,34,10,37,25,11,7,22,19,2003-12-10,home,win,126.0,SEATTLE SUPERSONICS,112.0,0.36585365853658536,0.3076923076923077,47
DALLAS MAVERICKS,240,41,88,6,15,11,16,11,29,24,8,2,9,22,2003-12-10,away,loss,99.0,LOS ANGELES CLIPPERS,100.0,0.3178294573643411,0.2857142857142857,40
LOS ANGELES CLIPPERS,240,41,78,3,14,15,25,7,32,30,4,6,16,19,2003-12-10,home,win,100.0,DALLAS MAVERICKS,99.0,0.3445378151260504,0.17647058823529413,39
ATLANTA HAWKS,240,35,87,5,14,15,18,15,32,25,5,7,10,24,2003-12-10,away,loss,90.0,MEMPHIS GRIZZLIES,103.0,0.28688524590163933,0.2631578947368421,47
MEMPHIS GRIZZLIES,240,37,88,5,13,24,33,20,31,22,6,12,9,17,2003-12-10,home,win,103.0,ATLANTA HAWKS,90.0,0.296,0.2777777777777778,51
GOLDEN STATE WARRIORS,265,34,89,7,23,14,18,13,32,19,10,1,16,27,2003-12-10,away,loss,89.0,MILWAUKEE BUCKS,94.0,0.2764227642276423,0.23333333333333334,45
MILWAUKEE BUCKS,265,35,89,3,14,21,25,15,38,17,7,8,15,20,2003-12-10,home,win,94.0,GOLDEN STATE WARRIORS,89.0,0.28225806451612906,0.17647058823529413,53
PORTLAND TRAIL BLAZERS,240,29,88,5,15,14,18,16,31,16,2,6,11,16,2003-12-10,away,loss,77.0,SAN ANTONIO SPURS,102.0,0.24786324786324787,0.25,47
SAN ANTONIO SPURS,240,40,81,4,10,18,26,10,39,23,8,6,7,14,2003-12-10,home,win,102.0,PORTLAND TRAIL BLAZERS,77.0,0.3305785123966942,0.2857142857142857,49
NEW YORK KNICKS,240,28,79,7,19,10,16,15,22,15,10,5,17,25,2003-12-10,away,loss,73.0,UTAH JAZZ,95.0,0.2616822429906542,0.2692307692307692,37
UTAH JAZZ,240,36,77,2,10,21,25,17,32,24,8,10,17,20,2003-12-10,home,win,95.0,NEW YORK KNICKS,73.0,0.3185840707964602,0.16666666666666666,49
ORLANDO MAGIC,240,34,87,6,17,21,22,13,29,17,10,3,12,18,2003-12-10,away,win,95.0,WASHINGTON WIZARDS,91.0,0.2809917355371901,0.2608695652173913,42
WASHINGTON WIZARDS,240,33,81,3,13,22,23,16,37,16,8,6,20,19,2003-12-10,home,loss,91.0,ORLANDO MAGIC,95.0,0.2894736842105263,0.1875,53
