team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
LOS ANGELES LAKERS,240,38,74,2,12,7,18,12,30,18,3,2,15,21,2004-05-05,away,loss,85.0,SAN ANTONIO SPURS,95.0,0.3392857142857143,0.14285714285714285,42
SAN ANTONIO SPURS,240,36,69,5,16,18,30,6,27,17,9,2,8,25,2004-05-05,home,win,95.0,LOS ANGELES LAKERS,85.0,0.34285714285714286,0.23809523809523808,33
