team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
GOLDEN STATE WARRIORS,240,35,91,2,12,19,22,12,30,20,10,12,15,14,2002-02-23,away,loss,91.0,CHICAGO BULLS,105.0,0.2777777777777778,0.14285714285714285,42
CHICAGO BULLS,240,44,92,5,14,12,18,19,36,25,9,4,17,19,2002-02-23,home,win,105.0,GOLDEN STATE WARRIORS,91.0,0.3235294117647059,0.2631578947368421,55
SACRAMENTO KINGS,240,37,92,6,19,17,21,13,35,25,9,5,12,18,2002-02-23,away,loss,97.0,DALLAS MAVERICKS,111.0,0.2868217054263566,0.24,48
DALLAS MAVERICKS,240,41,81,12,24,17,24,6,40,23,7,5,12,17,2002-02-23,home,win,111.0,SACRAMENTO KINGS,97.0,0.3360655737704918,0.3333333333333333,46
BOSTON CELTICS,240,36,75,11,22,6,9,3,25,20,13,2,17,24,2002-02-23,away,loss,89.0,HOUSTON ROCKETS,99.0,0.32432432432432434,0.3333333333333333,28
HOUSTON ROCKETS,240,35,78,6,18,23,27,17,28,20,11,8,19,14,2002-02-23,home,win,99.0,BOSTON CELTICS,89.0,0.30973451327433627,0.25,45
LOS ANGELES CLIPPERS,240,32,85,6,13,18,29,19,25,12,6,5,11,26,2002-02-23,away,loss,88.0,INDIANA PACERS,106.0,0.27350427350427353,0.3157894736842105,44
INDIANA PACERS,240,38,80,6,12,24,33,19,31,19,7,7,10,26,2002-02-23,home,win,106.0,LOS ANGELES CLIPPERS,88.0,0.3220338983050847,0.3333333333333333,50
PHILADELPHIA 76ERS,240,34,84,2,4,17,22,12,29,17,15,4,22,17,2002-02-23,away,loss,87.0,ORLANDO MAGIC,105.0,0.288135593220339,0.3333333333333333,41
ORLANDO MAGIC,240,40,88,14,32,11,17,12,36,28,14,4,18,19,2002-02-23,home,win,105.0,PHILADELPHIA 76ERS,87.0,0.3125,0.30434782608695654,48
DENVER NUGGETS,240,31,81,7,20,21,31,12,27,25,4,4,12,25,2002-02-23,away,loss,90.0,PORTLAND TRAIL BLAZERS,101.0,0.2767857142857143,0.25925925925925924,39
PORTLAND TRAIL BLAZERS,240,38,73,7,14,18,22,4,34,27,6,3,14,24,2002-02-23,home,win,101.0,DENVER NUGGETS,90.0,0.34234234234234234,0.3333333333333333,38
MINNESOTA TIMBERWOLVES,240,45,83,7,12,15,15,16,25,23,6,9,17,24,2002-02-23,away,win,112.0,SAN ANTONIO SPURS,88.0,0.3515625,0.3684210526315789,41
SAN ANTONIO SPURS,240,33,70,6,13,16,19,4,21,18,6,5,22,17,2002-02-23,home,loss,88.0,MINNESOTA TIMBERWOLVES,112.0,0.32038834951456313,0.3157894736842105,25
MIAMI HEAT,240,41,79,2,9,13,15,9,27,28,6,9,12,20,2002-02-23,away,win,97.0,WASHINGTON WIZARDS,95.0,0.3416666666666667,0.18181818181818182,36
WASHINGTON WIZARDS,240,38,78,3,9,16,22,11,27,21,5,9,11,18,2002-02-23,home,loss,95.0,MIAMI HEAT,97.0,0.3275862068965517,0.25,38
