team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
DETROIT PISTONS,240,31,86,6,19,22,29,16,26,17,9,7,11,17,2002-01-11,away,loss,90.0,BOSTON CELTICS,104.0,0.26495726495726496,0.24,42
BOSTON CELTICS,240,41,79,5,16,17,21,9,36,30,9,3,15,21,2002-01-11,home,win,104.0,DETROIT PISTONS,90.0,0.3416666666666667,0.23809523809523808,45
LOS ANGELES CLIPPERS,265,35,83,7,16,14,25,12,39,19,8,8,14,18,2002-01-11,away,loss,91.0,CHARLOTTE HORNETS,92.0,0.2966101694915254,0.30434782608695654,51
CHARLOTTE HORNETS,265,36,98,7,17,13,15,20,35,26,10,9,16,23,2002-01-11,home,win,92.0,LOS ANGELES CLIPPERS,91.0,0.26865671641791045,0.2916666666666667,55
CHICAGO BULLS,240,37,80,2,6,14,22,13,25,28,8,5,12,24,2002-01-11,away,loss,90.0,INDIANA PACERS,97.0,0.3162393162393162,0.25,38
INDIANA PACERS,240,34,76,4,16,25,27,13,31,26,8,5,16,20,2002-01-11,home,win,97.0,CHICAGO BULLS,90.0,0.3090909090909091,0.2,44
WASHINGTON WIZARDS,240,33,86,8,18,12,22,19,25,22,7,6,12,14,2002-01-11,away,loss,86.0,MILWAUKEE BUCKS,105.0,0.2773109243697479,0.3076923076923077,44
MILWAUKEE BUCKS,240,44,83,10,13,7,10,11,27,29,8,3,14,20,2002-01-11,home,win,105.0,WASHINGTON WIZARDS,86.0,0.3464566929133858,0.43478260869565216,38
LOS ANGELES LAKERS,240,37,93,9,21,19,30,11,26,26,9,3,6,25,2002-01-11,away,loss,102.0,MINNESOTA TIMBERWOLVES,120.0,0.2846153846153846,0.3,37
MINNESOTA TIMBERWOLVES,240,41,77,8,18,30,32,8,43,30,4,5,13,25,2002-01-11,home,win,120.0,LOS ANGELES LAKERS,102.0,0.3474576271186441,0.3076923076923077,51
PORTLAND TRAIL BLAZERS,240,35,82,5,15,17,21,20,30,22,9,6,16,23,2002-01-11,away,win,92.0,ORLANDO MAGIC,84.0,0.29914529914529914,0.25,50
ORLANDO MAGIC,240,33,74,6,19,12,18,13,22,16,7,5,17,20,2002-01-11,home,loss,84.0,PORTLAND TRAIL BLAZERS,92.0,0.308411214953271,0.24,35
SAN ANTONIO SPURS,240,29,75,4,16,22,25,15,29,14,5,7,20,21,2002-01-11,away,loss,84.0,PHILADELPHIA 76ERS,101.0,0.27884615384615385,0.2,44
PHILADELPHIA 76ERS,240,37,76,1,8,26,32,8,30,20,14,4,9,19,2002-01-11,home,win,101.0,SAN ANTONIO SPURS,84.0,0.3274336283185841,0.1111111111111111,38
CLEVELAND CAVALIERS,240,42,85,14,23,2,4,13,23,25,6,6,13,20,2002-01-11,away,loss,100.0,SEATTLE SUPERSONICS,102.0,0.33070866141732286,0.3783783783783784,36
SEATTLE SUPERSONICS,240,38,74,9,14,17,22,10,24,24,7,8,11,12,2002-01-11,home,win,102.0,CLEVELAND CAVALIERS,100.0,0.3392857142857143,0.391304347826087,34
ATLANTA HAWKS,265,30,76,6,19,25,31,8,34,21,12,4,19,18,2002-01-11,away,loss,91.0,TORONTO RAPTORS,94.0,0.2830188679245283,0.24,42
TORONTO RAPTORS,265,40,98,5,21,9,12,16,38,28,9,10,17,25,2002-01-11,home,win,94.0,ATLANTA HAWKS,91.0,0.2898550724637681,0.19230769230769232,54
