team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
CLEVELAND CAVALIERS,240,29,68,2,13,21,25,7,34,14,8,7,17,17,2002-03-02,away,loss,81.0,ATLANTA HAWKS,84.0,0.29896907216494845,0.13333333333333333,41
ATLANTA HAWKS,240,35,84,6,21,8,14,11,23,22,11,5,15,18,2002-03-02,home,win,84.0,CLEVELAND CAVALIERS,81.0,0.29411764705882354,0.2222222222222222,34
MIAMI HEAT,240,42,76,3,5,22,28,7,38,26,11,6,16,20,2002-03-02,away,win,109.0,DALLAS MAVERICKS,95.0,0.3559322033898305,0.375,45
DALLAS MAVERICKS,240,33,81,8,18,21,27,8,27,19,7,5,14,28,2002-03-02,home,loss,95.0,MIAMI HEAT,109.0,0.2894736842105263,0.3076923076923077,35
GOLDEN STATE WARRIORS,240,38,79,3,11,16,24,20,23,19,6,6,17,23,2002-03-02,away,loss,95.0,LOS ANGELES CLIPPERS,109.0,0.3247863247863248,0.21428571428571427,43
LOS ANGELES CLIPPERS,240,41,82,8,13,19,24,15,23,21,6,7,12,21,2002-03-02,home,win,109.0,GOLDEN STATE WARRIORS,95.0,0.3333333333333333,0.38095238095238093,38
PORTLAND TRAIL BLAZERS,265,41,94,6,23,16,24,16,29,28,9,4,11,22,2002-03-02,away,win,104.0,MILWAUKEE BUCKS,103.0,0.3037037037037037,0.20689655172413793,45
MILWAUKEE BUCKS,265,43,91,8,21,9,12,12,32,28,6,5,14,24,2002-03-02,home,loss,103.0,PORTLAND TRAIL BLAZERS,104.0,0.3208955223880597,0.27586206896551724,44
HOUSTON ROCKETS,240,38,83,8,19,20,28,16,29,26,8,4,9,16,2002-03-02,away,win,104.0,PHOENIX SUNS,97.0,0.3140495867768595,0.2962962962962963,45
PHOENIX SUNS,240,38,87,2,10,19,23,16,29,27,4,4,12,22,2002-03-02,home,loss,97.0,HOUSTON ROCKETS,104.0,0.304,0.16666666666666666,45
MINNESOTA TIMBERWOLVES,240,38,73,3,10,37,43,7,31,19,8,8,12,36,2002-03-02,away,win,116.0,UTAH JAZZ,105.0,0.34234234234234234,0.23076923076923078,38
UTAH JAZZ,240,33,80,6,22,33,44,13,26,25,6,5,10,34,2002-03-02,home,loss,105.0,MINNESOTA TIMBERWOLVES,116.0,0.2920353982300885,0.21428571428571427,39
