team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
LOS ANGELES LAKERS,240,37,68,8,16,24,35,7,33,17,7,10,19,22,2002-06-09,away,win,106.0,NEW JERSEY NETS,103.0,0.3523809523809524,0.3333333333333333,40
NEW JERSEY NETS,240,43,83,3,12,14,19,5,22,22,13,5,13,27,2002-06-09,home,loss,103.0,LOS ANGELES LAKERS,106.0,0.3412698412698413,0.2,27
