team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
MILWAUKEE BUCKS,240,38,87,7,27,9,14,13,34,21,7,6,13,19,2002-04-02,away,loss,92.0,ATLANTA HAWKS,100.0,0.304,0.20588235294117646,47
ATLANTA HAWKS,240,37,83,12,22,14,20,10,34,21,5,3,12,19,2002-04-02,home,win,100.0,MILWAUKEE BUCKS,92.0,0.30833333333333335,0.35294117647058826,44
PHOENIX SUNS,240,40,83,4,15,12,19,10,26,29,8,7,16,25,2002-04-02,away,loss,96.0,CLEVELAND CAVALIERS,101.0,0.3252032520325203,0.21052631578947367,36
CLEVELAND CAVALIERS,240,38,82,3,9,22,30,14,31,29,9,9,15,15,2002-04-02,home,win,101.0,PHOENIX SUNS,96.0,0.31666666666666665,0.25,45
UTAH JAZZ,240,34,70,1,7,21,25,9,28,27,8,6,27,28,2002-04-02,away,loss,90.0,DENVER NUGGETS,98.0,0.3269230769230769,0.125,37
DENVER NUGGETS,240,35,72,5,9,23,33,10,22,21,15,10,22,27,2002-04-02,home,win,98.0,UTAH JAZZ,90.0,0.32710280373831774,0.35714285714285715,32
PORTLAND TRAIL BLAZERS,240,36,85,4,13,15,25,18,23,25,7,2,10,15,2002-04-02,away,loss,91.0,GOLDEN STATE WARRIORS,107.0,0.2975206611570248,0.23529411764705882,41
GOLDEN STATE WARRIORS,240,46,85,10,20,5,9,12,30,23,8,6,13,22,2002-04-02,home,win,107.0,PORTLAND TRAIL BLAZERS,91.0,0.3511450381679389,0.3333333333333333,42
SEATTLE SUPERSONICS,240,44,93,4,13,6,11,17,21,29,12,5,10,26,2002-04-02,away,loss,98.0,HOUSTON ROCKETS,100.0,0.32116788321167883,0.23529411764705882,38
HOUSTON ROCKETS,240,33,70,3,10,31,37,15,29,14,1,8,16,13,2002-04-02,home,win,100.0,SEATTLE SUPERSONICS,98.0,0.32038834951456313,0.23076923076923078,44
BOSTON CELTICS,240,28,66,12,27,37,42,7,30,21,12,10,12,25,2002-04-02,away,win,105.0,INDIANA PACERS,94.0,0.2978723404255319,0.3076923076923077,37
INDIANA PACERS,240,37,80,5,18,15,24,12,30,24,6,6,17,28,2002-04-02,home,loss,94.0,BOSTON CELTICS,105.0,0.3162393162393162,0.21739130434782608,42
SACRAMENTO KINGS,240,47,93,4,15,9,16,13,42,26,11,4,14,20,2002-04-02,away,win,107.0,MEMPHIS GRIZZLIES,83.0,0.3357142857142857,0.21052631578947367,55
MEMPHIS GRIZZLIES,240,32,84,5,15,14,25,13,36,21,11,2,16,16,2002-04-02,home,loss,83.0,SACRAMENTO KINGS,107.0,0.27586206896551724,0.25,49
DETROIT PISTONS,240,34,72,7,18,15,24,7,35,18,7,8,16,26,2002-04-02,away,win,90.0,MIAMI HEAT,87.0,0.32075471698113206,0.28,42
MIAMI HEAT,240,33,78,2,8,19,26,7,33,18,12,3,9,22,2002-04-02,home,loss,87.0,DETROIT PISTONS,90.0,0.2972972972972973,0.2,40
CHARLOTTE HORNETS,240,32,81,6,15,15,21,11,28,24,10,4,11,16,2002-04-02,away,loss,85.0,NEW YORK KNICKS,91.0,0.2831858407079646,0.2857142857142857,39
NEW YORK KNICKS,240,33,83,8,17,17,19,18,30,17,5,4,16,20,2002-04-02,home,win,91.0,CHARLOTTE HORNETS,85.0,0.28448275862068967,0.32,48
LOS ANGELES LAKERS,240,42,82,10,18,19,23,11,34,28,7,4,14,17,2002-04-02,away,win,113.0,WASHINGTON WIZARDS,93.0,0.3387096774193548,0.35714285714285715,45
WASHINGTON WIZARDS,240,37,82,3,12,16,22,9,26,20,10,4,13,24,2002-04-02,home,loss,93.0,LOS ANGELES LAKERS,113.0,0.31092436974789917,0.2,35
