team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
PHOENIX SUNS,265,40,95,6,25,16,19,16,37,28,10,4,20,30,2001-12-07,away,loss,102.0,BOSTON CELTICS,109.0,0.2962962962962963,0.1935483870967742,53
BOSTON CELTICS,265,37,87,6,23,29,39,12,34,23,12,5,16,16,2001-12-07,home,win,109.0,PHOENIX SUNS,102.0,0.29838709677419356,0.20689655172413793,46
CHARLOTTE HORNETS,240,45,82,7,16,9,16,12,27,31,7,5,13,25,2001-12-07,away,win,106.0,GOLDEN STATE WARRIORS,89.0,0.3543307086614173,0.30434782608695654,39
GOLDEN STATE WARRIORS,240,34,80,1,7,20,27,16,25,25,6,2,13,18,2001-12-07,home,loss,89.0,CHARLOTTE HORNETS,106.0,0.2982456140350877,0.125,41
CHICAGO BULLS,240,34,78,2,12,13,16,7,24,24,8,3,8,15,2001-12-07,away,loss,83.0,INDIANA PACERS,98.0,0.30357142857142855,0.14285714285714285,31
INDIANA PACERS,240,40,78,5,14,13,17,15,31,27,8,3,13,18,2001-12-07,home,win,98.0,CHICAGO BULLS,83.0,0.3389830508474576,0.2631578947368421,46
UTAH JAZZ,240,34,83,3,15,31,42,18,29,30,5,4,11,28,2001-12-07,away,win,102.0,LOS ANGELES CLIPPERS,86.0,0.2905982905982906,0.16666666666666666,47
LOS ANGELES CLIPPERS,240,32,77,1,8,21,35,17,32,22,5,8,20,31,2001-12-07,home,loss,86.0,UTAH JAZZ,102.0,0.29357798165137616,0.1111111111111111,49
CLEVELAND CAVALIERS,240,32,75,7,15,13,18,9,28,18,7,6,11,16,2001-12-07,away,loss,84.0,NEW JERSEY NETS,96.0,0.29906542056074764,0.3181818181818182,37
NEW JERSEY NETS,240,40,83,5,17,11,18,11,32,28,4,7,10,13,2001-12-07,home,win,96.0,CLEVELAND CAVALIERS,84.0,0.3252032520325203,0.22727272727272727,43
ATLANTA HAWKS,240,34,81,8,18,18,22,11,22,21,6,1,17,27,2001-12-07,away,loss,94.0,ORLANDO MAGIC,129.0,0.2956521739130435,0.3076923076923077,33
ORLANDO MAGIC,240,43,75,13,24,30,37,11,35,24,7,7,16,21,2001-12-07,home,win,129.0,ATLANTA HAWKS,94.0,0.3644067796610169,0.35135135135135137,46
LOS ANGELES LAKERS,240,36,90,4,19,15,24,16,33,18,6,5,9,28,2001-12-07,away,loss,91.0,SACRAMENTO KINGS,97.0,0.2857142857142857,0.17391304347826086,49
SACRAMENTO KINGS,240,33,74,8,12,23,31,7,34,25,4,3,13,23,2001-12-07,home,win,97.0,LOS ANGELES LAKERS,91.0,0.308411214953271,0.4,41
PHILADELPHIA 76ERS,240,31,83,4,7,10,14,15,31,15,5,5,10,22,2001-12-07,away,loss,76.0,SAN ANTONIO SPURS,86.0,0.2719298245614035,0.36363636363636365,46
SAN ANTONIO SPURS,240,32,66,7,18,15,23,7,37,17,5,10,16,17,2001-12-07,home,win,86.0,PHILADELPHIA 76ERS,76.0,0.32653061224489793,0.28,44
MIAMI HEAT,265,34,73,2,12,28,42,8,39,19,6,9,14,24,2001-12-07,away,win,98.0,SEATTLE SUPERSONICS,94.0,0.3177570093457944,0.14285714285714285,47
SEATTLE SUPERSONICS,265,33,90,8,24,20,29,16,29,25,5,7,9,30,2001-12-07,home,loss,94.0,MIAMI HEAT,98.0,0.2682926829268293,0.25,45
DENVER NUGGETS,265,37,91,8,24,14,20,14,29,21,8,9,16,18,2001-12-07,away,loss,96.0,TORONTO RAPTORS,98.0,0.2890625,0.25,43
TORONTO RAPTORS,265,36,94,4,17,22,27,20,38,22,10,9,13,23,2001-12-07,home,win,98.0,DENVER NUGGETS,96.0,0.27692307692307694,0.19047619047619047,58
