team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
ORLANDO MAGIC,240,38,82,4,12,21,25,11,35,20,3,5,8,21,2001-11-15,away,win,101.0,DENVER NUGGETS,82.0,0.31666666666666665,0.25,46
DENVER NUGGETS,240,31,95,5,18,15,22,19,27,19,6,4,7,19,2001-11-15,home,loss,82.0,ORLANDO MAGIC,101.0,0.24603174603174602,0.21739130434782608,46
DALLAS MAVERICKS,240,35,86,4,13,15,16,12,28,9,0,1,9,19,2001-11-15,away,loss,89.0,DETROIT PISTONS,115.0,0.2892561983471074,0.23529411764705882,40
DETROIT PISTONS,240,47,91,10,26,11,12,11,39,31,4,9,9,18,2001-11-15,home,win,115.0,DALLAS MAVERICKS,89.0,0.34057971014492755,0.2777777777777778,50
LOS ANGELES LAKERS,265,41,92,4,15,12,18,14,28,18,9,5,7,21,2001-11-15,away,win,98.0,HOUSTON ROCKETS,97.0,0.3082706766917293,0.21052631578947367,42
HOUSTON ROCKETS,265,35,89,3,18,24,25,18,34,11,6,4,13,15,2001-11-15,home,loss,97.0,LOS ANGELES LAKERS,98.0,0.28225806451612906,0.14285714285714285,52
PORTLAND TRAIL BLAZERS,240,37,85,6,16,21,27,21,20,28,10,2,7,18,2001-11-15,away,win,101.0,MEMPHIS GRIZZLIES,85.0,0.30327868852459017,0.2727272727272727,41
MEMPHIS GRIZZLIES,240,35,77,5,16,10,14,19,28,24,5,6,19,21,2001-11-15,home,loss,85.0,PORTLAND TRAIL BLAZERS,101.0,0.3125,0.23809523809523808,47
MIAMI HEAT,240,32,78,3,11,7,11,8,27,18,6,2,15,20,2001-11-15,away,loss,74.0,NEW YORK KNICKS,83.0,0.2909090909090909,0.21428571428571427,35
NEW YORK KNICKS,240,30,68,2,7,21,28,10,33,17,7,2,16,15,2001-11-15,home,win,83.0,MIAMI HEAT,74.0,0.30612244897959184,0.2222222222222222,43
