team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
MILWAUKEE BUCKS,240,41,79,7,19,27,33,12,29,26,9,6,11,18,2002-01-19,away,win,116.0,ATLANTA HAWKS,107.0,0.3416666666666667,0.2692307692307692,41
ATLANTA HAWKS,240,40,89,6,17,21,26,17,27,17,7,6,11,21,2002-01-19,home,loss,107.0,MILWAUKEE BUCKS,116.0,0.31007751937984496,0.2608695652173913,44
TORONTO RAPTORS,240,34,78,7,20,16,21,13,24,19,8,5,8,22,2002-01-19,away,win,91.0,CHARLOTTE HORNETS,89.0,0.30357142857142855,0.25925925925925924,37
CHARLOTTE HORNETS,240,31,73,3,12,24,33,17,30,24,5,3,11,18,2002-01-19,home,loss,89.0,TORONTO RAPTORS,91.0,0.2980769230769231,0.2,47
WASHINGTON WIZARDS,240,24,65,4,10,25,34,15,34,16,10,6,22,25,2002-01-19,away,win,77.0,CHICAGO BULLS,69.0,0.2696629213483146,0.2857142857142857,49
CHICAGO BULLS,240,22,89,5,10,20,25,24,24,17,12,2,16,29,2002-01-19,home,loss,69.0,WASHINGTON WIZARDS,77.0,0.1981981981981982,0.3333333333333333,48
UTAH JAZZ,240,38,87,6,19,21,28,15,23,25,8,7,8,26,2002-01-19,away,loss,103.0,DALLAS MAVERICKS,106.0,0.304,0.24,38
DALLAS MAVERICKS,240,34,76,9,17,29,33,15,32,17,3,2,16,22,2002-01-19,home,win,106.0,UTAH JAZZ,103.0,0.3090909090909091,0.34615384615384615,47
BOSTON CELTICS,240,36,82,9,20,10,14,8,33,20,9,1,15,22,2002-01-19,away,loss,91.0,DETROIT PISTONS,94.0,0.3050847457627119,0.3103448275862069,41
DETROIT PISTONS,240,31,78,10,27,22,28,10,35,21,8,12,15,17,2002-01-19,home,win,94.0,BOSTON CELTICS,91.0,0.28440366972477066,0.2702702702702703,45
MINNESOTA TIMBERWOLVES,240,34,85,3,8,34,40,14,25,23,13,8,11,20,2002-01-19,away,win,105.0,GOLDEN STATE WARRIORS,102.0,0.2857142857142857,0.2727272727272727,39
GOLDEN STATE WARRIORS,240,42,80,4,9,14,20,11,36,24,8,9,22,33,2002-01-19,home,loss,102.0,MINNESOTA TIMBERWOLVES,105.0,0.3442622950819672,0.3076923076923077,47
ORLANDO MAGIC,240,45,87,9,16,20,25,10,36,35,10,4,11,23,2002-01-19,away,win,119.0,MEMPHIS GRIZZLIES,103.0,0.3409090909090909,0.36,46
MEMPHIS GRIZZLIES,240,37,86,5,17,24,32,13,31,21,3,5,15,21,2002-01-19,home,loss,103.0,ORLANDO MAGIC,119.0,0.3008130081300813,0.22727272727272727,44
INDIANA PACERS,240,35,79,5,18,13,18,8,27,14,5,3,14,21,2002-01-19,away,loss,88.0,MIAMI HEAT,100.0,0.30701754385964913,0.21739130434782608,35
MIAMI HEAT,240,43,79,4,10,10,13,8,33,29,4,2,13,16,2002-01-19,home,win,100.0,INDIANA PACERS,88.0,0.3524590163934426,0.2857142857142857,41
HOUSTON ROCKETS,240,35,80,7,20,13,21,12,29,10,5,5,10,11,2002-01-19,away,loss,90.0,NEW JERSEY NETS,99.0,0.30434782608695654,0.25925925925925924,41
NEW JERSEY NETS,240,42,85,3,8,12,12,11,26,27,6,10,9,16,2002-01-19,home,win,99.0,HOUSTON ROCKETS,90.0,0.33070866141732286,0.2727272727272727,37
NEW YORK KNICKS,240,35,80,8,21,11,13,9,30,22,6,3,14,23,2002-01-19,away,loss,89.0,PHILADELPHIA 76ERS,97.0,0.30434782608695654,0.27586206896551724,39
PHILADELPHIA 76ERS,240,36,90,3,10,22,29,24,32,19,7,4,13,16,2002-01-19,home,win,97.0,NEW YORK KNICKS,89.0,0.2857142857142857,0.23076923076923078,56
LOS ANGELES CLIPPERS,240,34,92,5,18,20,28,14,25,22,7,3,5,14,2002-01-19,away,loss,93.0,PORTLAND TRAIL BLAZERS,113.0,0.2698412698412698,0.21739130434782608,39
PORTLAND TRAIL BLAZERS,240,45,83,10,20,13,14,7,39,34,3,6,14,24,2002-01-19,home,win,113.0,LOS ANGELES CLIPPERS,93.0,0.3515625,0.3333333333333333,46
LOS ANGELES LAKERS,240,41,88,7,21,9,12,13,30,15,9,6,8,17,2002-01-19,away,win,98.0,SAN ANTONIO SPURS,81.0,0.3178294573643411,0.25,43
SAN ANTONIO SPURS,240,34,82,1,15,12,15,10,29,12,6,9,12,13,2002-01-19,home,loss,81.0,LOS ANGELES LAKERS,98.0,0.29310344827586204,0.0625,39
DENVER NUGGETS,240,27,76,7,16,16,19,12,20,18,5,6,18,17,2002-01-19,away,loss,77.0,SEATTLE SUPERSONICS,104.0,0.2621359223300971,0.30434782608695654,32
SEATTLE SUPERSONICS,240,47,90,4,14,6,14,19,33,28,14,7,16,23,2002-01-19,home,win,104.0,DENVER NUGGETS,77.0,0.34306569343065696,0.2222222222222222,52
