team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
SAN ANTONIO SPURS,240,35,76,1,7,20,29,10,29,28,9,3,10,14,2002-03-25,away,win,91.0,LOS ANGELES CLIPPERS,85.0,0.3153153153153153,0.125,39
LOS ANGELES CLIPPERS,240,35,85,5,15,10,15,17,28,16,8,3,16,27,2002-03-25,home,loss,85.0,SAN ANTONIO SPURS,91.0,0.2916666666666667,0.25,45
BOSTON CELTICS,240,29,77,8,25,21,29,10,27,19,10,3,10,27,2002-03-25,away,win,87.0,MIAMI HEAT,82.0,0.27358490566037735,0.24242424242424243,37
MIAMI HEAT,240,26,68,6,17,24,32,9,36,17,3,6,21,31,2002-03-25,home,loss,82.0,BOSTON CELTICS,87.0,0.2765957446808511,0.2608695652173913,45
DENVER NUGGETS,240,31,79,6,13,16,23,16,34,17,6,1,18,25,2002-03-25,away,win,84.0,NEW YORK KNICKS,83.0,0.2818181818181818,0.3157894736842105,50
NEW YORK KNICKS,240,28,84,4,22,23,29,16,28,16,11,2,10,20,2002-03-25,home,loss,83.0,DENVER NUGGETS,84.0,0.25,0.15384615384615385,44
CLEVELAND CAVALIERS,240,39,82,3,15,15,18,9,27,29,9,4,10,23,2002-03-25,away,loss,96.0,PHOENIX SUNS,102.0,0.32231404958677684,0.16666666666666666,36
PHOENIX SUNS,240,39,82,5,14,19,22,13,31,29,5,5,10,17,2002-03-25,home,win,102.0,CLEVELAND CAVALIERS,96.0,0.32231404958677684,0.2631578947368421,44
MEMPHIS GRIZZLIES,240,42,84,4,13,15,24,15,23,23,4,8,16,19,2002-03-25,away,win,103.0,PORTLAND TRAIL BLAZERS,100.0,0.3333333333333333,0.23529411764705882,38
PORTLAND TRAIL BLAZERS,240,39,87,7,15,15,20,19,25,21,11,1,16,28,2002-03-25,home,loss,100.0,MEMPHIS GRIZZLIES,103.0,0.30952380952380953,0.3181818181818182,44
UTAH JAZZ,240,31,77,4,13,26,34,20,24,16,11,3,18,26,2002-03-25,away,loss,92.0,SEATTLE SUPERSONICS,106.0,0.28703703703703703,0.23529411764705882,44
SEATTLE SUPERSONICS,240,41,78,2,8,22,28,13,21,20,12,4,17,26,2002-03-25,home,win,106.0,UTAH JAZZ,92.0,0.3445378151260504,0.2,34
