team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
TORONTO RAPTORS,240,37,87,3,11,13,21,17,19,21,7,6,10,12,2001-12-13,away,loss,90.0,CHARLOTTE HORNETS,104.0,0.29838709677419356,0.21428571428571427,36
CHARLOTTE HORNETS,240,41,82,7,13,15,17,15,33,32,7,4,18,16,2001-12-13,home,win,104.0,TORONTO RAPTORS,90.0,0.3333333333333333,0.35,48
CLEVELAND CAVALIERS,240,33,78,3,15,13,20,7,31,20,4,6,14,25,2001-12-13,away,loss,82.0,DALLAS MAVERICKS,102.0,0.2972972972972973,0.16666666666666666,38
DALLAS MAVERICKS,240,39,84,8,17,16,23,13,35,24,4,4,11,17,2001-12-13,home,win,102.0,CLEVELAND CAVALIERS,82.0,0.3170731707317073,0.32,48
MEMPHIS GRIZZLIES,240,29,80,3,9,25,27,11,34,20,11,5,17,17,2001-12-13,away,loss,86.0,DENVER NUGGETS,89.0,0.26605504587155965,0.25,45
DENVER NUGGETS,240,37,91,4,21,11,18,19,38,22,12,9,17,23,2001-12-13,home,win,89.0,MEMPHIS GRIZZLIES,86.0,0.2890625,0.16,57
NEW YORK KNICKS,240,39,85,3,11,16,18,12,27,21,2,1,11,24,2001-12-13,away,loss,97.0,DETROIT PISTONS,99.0,0.31451612903225806,0.21428571428571427,39
DETROIT PISTONS,240,34,77,9,24,22,25,12,29,23,3,10,14,22,2001-12-13,home,win,99.0,NEW YORK KNICKS,97.0,0.3063063063063063,0.2727272727272727,41
ORLANDO MAGIC,240,39,84,5,18,22,28,14,26,28,4,5,9,22,2001-12-13,away,win,105.0,GOLDEN STATE WARRIORS,100.0,0.3170731707317073,0.21739130434782608,40
GOLDEN STATE WARRIORS,240,37,80,3,6,23,34,17,34,22,3,4,13,29,2001-12-13,home,loss,100.0,ORLANDO MAGIC,105.0,0.3162393162393162,0.3333333333333333,51
HOUSTON ROCKETS,265,37,97,7,20,25,32,13,31,21,8,10,6,21,2001-12-13,away,loss,106.0,INDIANA PACERS,108.0,0.27611940298507465,0.25925925925925924,44
INDIANA PACERS,265,41,92,4,12,22,25,9,43,30,3,5,13,24,2001-12-13,home,win,108.0,HOUSTON ROCKETS,106.0,0.3082706766917293,0.25,52
