team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
MEMPHIS GRIZZLIES,240,39,78,3,12,11,18,11,32,28,8,3,15,22,2002-02-17,away,win,92.0,CHARLOTTE HORNETS,78.0,0.3333333333333333,0.2,43
CHARLOTTE HORNETS,240,28,83,0,10,22,27,17,28,21,11,5,16,19,2002-02-17,home,loss,78.0,MEMPHIS GRIZZLIES,92.0,0.25225225225225223,0.0,45
ATLANTA HAWKS,240,39,90,5,13,17,25,11,39,21,10,7,16,28,2002-02-17,away,win,100.0,GOLDEN STATE WARRIORS,94.0,0.3023255813953488,0.2777777777777778,50
GOLDEN STATE WARRIORS,240,29,79,5,16,31,45,15,36,18,7,17,18,23,2002-02-17,home,loss,94.0,ATLANTA HAWKS,100.0,0.26851851851851855,0.23809523809523808,51
PHILADELPHIA 76ERS,240,29,87,0,8,18,21,14,31,20,10,8,9,17,2002-02-17,away,loss,76.0,INDIANA PACERS,86.0,0.25,0.0,45
INDIANA PACERS,240,33,76,5,13,15,19,9,37,28,5,10,15,20,2002-02-17,home,win,86.0,PHILADELPHIA 76ERS,76.0,0.30275229357798167,0.2777777777777778,46
MIAMI HEAT,240,32,80,7,19,9,14,13,25,22,8,2,18,15,2002-02-17,away,loss,80.0,MINNESOTA TIMBERWOLVES,93.0,0.2857142857142857,0.2692307692307692,38
MINNESOTA TIMBERWOLVES,240,40,76,2,10,11,12,6,33,25,11,5,17,17,2002-02-17,home,win,93.0,MIAMI HEAT,80.0,0.3448275862068966,0.16666666666666666,39
DENVER NUGGETS,240,31,83,4,14,11,14,10,25,17,8,7,13,23,2002-02-17,away,loss,77.0,NEW JERSEY NETS,98.0,0.2719298245614035,0.2222222222222222,35
NEW JERSEY NETS,240,37,78,2,9,22,29,15,34,25,8,9,16,19,2002-02-17,home,win,98.0,DENVER NUGGETS,77.0,0.3217391304347826,0.18181818181818182,49
UTAH JAZZ,240,36,87,3,11,17,29,16,30,19,9,4,13,25,2002-02-17,away,win,92.0,NEW YORK KNICKS,89.0,0.2926829268292683,0.21428571428571427,46
NEW YORK KNICKS,240,27,68,7,18,28,30,6,28,14,6,7,18,28,2002-02-17,home,loss,89.0,UTAH JAZZ,92.0,0.28421052631578947,0.28,34
DALLAS MAVERICKS,240,38,86,10,20,19,21,9,35,23,8,2,8,18,2002-02-17,away,win,105.0,PHOENIX SUNS,92.0,0.3064516129032258,0.3333333333333333,44
PHOENIX SUNS,240,35,86,6,23,16,21,13,33,23,7,1,14,18,2002-02-17,home,loss,92.0,DALLAS MAVERICKS,105.0,0.2892561983471074,0.20689655172413793,46
LOS ANGELES LAKERS,240,39,85,10,23,17,22,11,25,24,7,4,9,28,2002-02-17,away,loss,105.0,PORTLAND TRAIL BLAZERS,111.0,0.31451612903225806,0.30303030303030304,36
PORTLAND TRAIL BLAZERS,240,41,83,6,14,23,31,14,30,28,7,2,13,17,2002-02-17,home,win,111.0,LOS ANGELES LAKERS,105.0,0.33064516129032256,0.3,44
SEATTLE SUPERSONICS,240,50,91,8,18,18,23,18,30,30,7,7,14,31,2002-02-17,away,win,126.0,SACRAMENTO KINGS,116.0,0.3546099290780142,0.3076923076923077,48
SACRAMENTO KINGS,240,37,85,4,23,38,43,12,23,21,8,2,9,23,2002-02-17,home,loss,116.0,SEATTLE SUPERSONICS,126.0,0.30327868852459017,0.14814814814814814,35
MILWAUKEE BUCKS,240,29,73,10,25,23,24,6,31,17,6,6,13,25,2002-02-17,away,win,91.0,TORONTO RAPTORS,86.0,0.28431372549019607,0.2857142857142857,37
TORONTO RAPTORS,240,31,84,2,14,22,31,14,32,17,6,6,13,20,2002-02-17,home,loss,86.0,MILWAUKEE BUCKS,91.0,0.26956521739130435,0.125,46
