team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
BOSTON CELTICS,240,33,75,6,18,13,16,11,42,16,3,4,12,16,2002-05-08,away,win,85.0,DETROIT PISTONS,77.0,0.3055555555555556,0.25,53
DETROIT PISTONS,240,27,82,12,29,11,18,8,27,18,4,5,6,20,2002-05-08,home,loss,77.0,BOSTON CELTICS,85.0,0.24770642201834864,0.2926829268292683,35
