team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
INDIANA PACERS,240,31,93,2,9,8,12,19,26,21,7,7,21,22,2001-12-02,away,loss,72.0,LOS ANGELES CLIPPERS,103.0,0.25,0.18181818181818182,45
LOS ANGELES CLIPPERS,240,37,81,8,18,21,23,11,36,25,12,15,18,15,2001-12-02,home,win,103.0,INDIANA PACERS,72.0,0.3135593220338983,0.3076923076923077,47
MEMPHIS GRIZZLIES,240,36,79,5,16,16,19,14,32,26,9,7,16,23,2001-12-02,away,win,93.0,PHILADELPHIA 76ERS,87.0,0.3130434782608696,0.23809523809523808,46
PHILADELPHIA 76ERS,240,35,91,1,11,16,22,21,26,24,9,11,11,16,2001-12-02,home,loss,87.0,MEMPHIS GRIZZLIES,93.0,0.2777777777777778,0.08333333333333333,47
DALLAS MAVERICKS,265,45,87,8,21,22,29,8,34,26,6,7,9,25,2001-12-02,away,win,120.0,SACRAMENTO KINGS,114.0,0.3409090909090909,0.27586206896551724,42
SACRAMENTO KINGS,265,42,102,5,12,25,31,20,31,25,5,3,10,26,2001-12-02,home,loss,114.0,DALLAS MAVERICKS,120.0,0.2916666666666667,0.29411764705882354,51
MILWAUKEE BUCKS,240,32,73,9,26,10,14,12,25,19,10,4,20,23,2001-12-02,away,loss,83.0,SEATTLE SUPERSONICS,97.0,0.3047619047619048,0.2571428571428571,37
SEATTLE SUPERSONICS,240,37,75,6,18,17,19,10,26,25,9,1,15,13,2001-12-02,home,win,97.0,MILWAUKEE BUCKS,83.0,0.33035714285714285,0.25,36
BOSTON CELTICS,240,29,73,7,24,20,26,14,36,14,9,8,10,19,2001-12-02,away,win,85.0,TORONTO RAPTORS,69.0,0.28431372549019607,0.22580645161290322,50
TORONTO RAPTORS,240,28,88,4,25,9,14,18,32,20,6,5,12,22,2001-12-02,home,loss,69.0,BOSTON CELTICS,85.0,0.2413793103448276,0.13793103448275862,50
