team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
HOUSTON ROCKETS,265,39,82,7,19,26,30,15,28,19,10,5,15,24,2002-01-26,away,win,111.0,CHARLOTTE HORNETS,104.0,0.32231404958677684,0.2692307692307692,43
CHARLOTTE HORNETS,265,40,84,8,15,16,23,11,27,23,8,6,13,23,2002-01-26,home,loss,104.0,HOUSTON ROCKETS,111.0,0.3225806451612903,0.34782608695652173,38
MEMPHIS GRIZZLIES,240,36,75,4,13,16,26,11,26,23,8,10,15,20,2002-01-26,away,loss,92.0,CHICAGO BULLS,95.0,0.32432432432432434,0.23529411764705882,37
CHICAGO BULLS,240,35,83,8,15,17,21,17,27,21,10,4,14,26,2002-01-26,home,win,95.0,MEMPHIS GRIZZLIES,92.0,0.2966101694915254,0.34782608695652173,44
BOSTON CELTICS,240,38,81,14,27,18,24,7,23,27,6,5,8,23,2002-01-26,away,win,108.0,CLEVELAND CAVALIERS,101.0,0.31932773109243695,0.34146341463414637,30
CLEVELAND CAVALIERS,240,34,77,10,25,23,32,15,34,23,5,10,14,20,2002-01-26,home,loss,101.0,BOSTON CELTICS,108.0,0.3063063063063063,0.2857142857142857,49
SAN ANTONIO SPURS,240,35,79,4,16,16,20,5,39,23,8,12,15,17,2002-01-26,away,win,90.0,GOLDEN STATE WARRIORS,82.0,0.30701754385964913,0.2,44
GOLDEN STATE WARRIORS,240,32,94,3,15,15,22,21,36,18,10,9,17,18,2002-01-26,home,loss,82.0,SAN ANTONIO SPURS,90.0,0.25396825396825395,0.16666666666666666,57
SEATTLE SUPERSONICS,240,37,83,6,17,15,16,12,31,22,6,2,8,20,2002-01-26,away,win,95.0,INDIANA PACERS,86.0,0.30833333333333335,0.2608695652173913,43
INDIANA PACERS,240,34,71,8,28,10,15,6,33,26,3,3,13,18,2002-01-26,home,loss,86.0,SEATTLE SUPERSONICS,95.0,0.3238095238095238,0.2222222222222222,39
DALLAS MAVERICKS,240,49,85,11,21,24,28,10,24,23,10,3,7,20,2002-01-26,away,win,133.0,LOS ANGELES CLIPPERS,112.0,0.3656716417910448,0.34375,34
LOS ANGELES CLIPPERS,240,44,86,14,29,10,15,11,19,33,6,8,13,24,2002-01-26,home,loss,112.0,DALLAS MAVERICKS,133.0,0.3384615384615385,0.32558139534883723,30
NEW JERSEY NETS,240,29,71,3,13,16,24,9,18,15,11,4,12,22,2002-01-26,away,loss,77.0,MIAMI HEAT,90.0,0.29,0.1875,27
MIAMI HEAT,240,34,65,3,5,19,28,13,32,16,7,6,16,20,2002-01-26,home,win,90.0,NEW JERSEY NETS,77.0,0.3434343434343434,0.375,45
NEW YORK KNICKS,290,45,102,15,30,24,27,15,34,28,6,3,13,27,2002-01-26,away,win,129.0,MILWAUKEE BUCKS,127.0,0.30612244897959184,0.3333333333333333,49
MILWAUKEE BUCKS,290,47,105,8,22,25,32,14,36,28,6,5,11,26,2002-01-26,home,loss,127.0,NEW YORK KNICKS,129.0,0.3092105263157895,0.26666666666666666,50
ATLANTA HAWKS,240,26,70,2,7,26,33,12,27,16,9,2,24,21,2002-01-26,away,loss,80.0,MINNESOTA TIMBERWOLVES,103.0,0.2708333333333333,0.2222222222222222,39
MINNESOTA TIMBERWOLVES,240,44,83,3,6,12,17,10,32,31,11,3,16,25,2002-01-26,home,win,103.0,ATLANTA HAWKS,80.0,0.3464566929133858,0.3333333333333333,42
SACRAMENTO KINGS,240,39,81,10,17,26,29,13,33,22,11,2,16,21,2002-01-26,away,win,114.0,UTAH JAZZ,90.0,0.325,0.37037037037037035,46
UTAH JAZZ,240,34,83,2,10,20,21,14,28,24,9,8,17,25,2002-01-26,home,loss,90.0,SACRAMENTO KINGS,114.0,0.2905982905982906,0.16666666666666666,42
PHOENIX SUNS,240,36,85,5,18,25,30,16,23,17,6,1,16,27,2002-01-26,away,loss,102.0,WASHINGTON WIZARDS,112.0,0.2975206611570248,0.21739130434782608,39
WASHINGTON WIZARDS,240,39,76,1,6,33,42,14,28,24,11,4,14,28,2002-01-26,home,win,112.0,PHOENIX SUNS,102.0,0.3391304347826087,0.14285714285714285,42
