team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
NEW JERSEY NETS,240,40,84,3,11,20,26,13,31,21,9,4,14,28,2002-02-12,away,loss,103.0,ATLANTA HAWKS,105.0,0.3225806451612903,0.21428571428571427,44
ATLANTA HAWKS,240,35,79,7,16,28,35,10,32,15,5,5,10,22,2002-02-12,home,win,105.0,NEW JERSEY NETS,103.0,0.30701754385964913,0.30434782608695654,42
MILWAUKEE BUCKS,240,32,74,7,20,21,25,5,35,24,4,9,14,27,2002-02-12,away,loss,92.0,CHICAGO BULLS,96.0,0.3018867924528302,0.25925925925925924,40
CHICAGO BULLS,240,36,82,3,9,21,34,12,34,25,7,1,8,24,2002-02-12,home,win,96.0,MILWAUKEE BUCKS,92.0,0.3050847457627119,0.25,46
TORONTO RAPTORS,240,33,79,4,13,11,20,16,29,25,5,3,19,19,2002-02-12,away,loss,81.0,CLEVELAND CAVALIERS,99.0,0.29464285714285715,0.23529411764705882,45
CLEVELAND CAVALIERS,240,37,77,4,9,21,25,9,28,29,10,4,9,21,2002-02-12,home,win,99.0,TORONTO RAPTORS,81.0,0.32456140350877194,0.3076923076923077,37
BOSTON CELTICS,240,41,77,14,27,14,21,7,27,28,5,4,10,25,2002-02-12,away,win,110.0,DENVER NUGGETS,93.0,0.3474576271186441,0.34146341463414637,34
DENVER NUGGETS,240,33,87,5,22,22,32,17,28,17,6,5,13,24,2002-02-12,home,loss,93.0,BOSTON CELTICS,110.0,0.275,0.18518518518518517,45
PHOENIX SUNS,240,41,89,6,16,11,13,18,33,21,11,5,15,25,2002-02-12,away,win,99.0,DETROIT PISTONS,71.0,0.3153846153846154,0.2727272727272727,51
DETROIT PISTONS,240,25,68,5,13,16,20,7,25,16,6,9,19,14,2002-02-12,home,loss,71.0,PHOENIX SUNS,99.0,0.26881720430107525,0.2777777777777778,32
MEMPHIS GRIZZLIES,240,35,81,1,7,7,12,14,34,22,8,4,18,20,2002-02-12,away,loss,78.0,HOUSTON ROCKETS,85.0,0.3017241379310345,0.125,48
HOUSTON ROCKETS,240,30,83,4,16,21,27,16,29,14,12,3,15,21,2002-02-12,home,win,85.0,MEMPHIS GRIZZLIES,78.0,0.26548672566371684,0.2,45
UTAH JAZZ,240,35,79,5,12,23,28,17,33,29,16,5,19,20,2002-02-12,away,win,98.0,INDIANA PACERS,82.0,0.30701754385964913,0.29411764705882354,50
INDIANA PACERS,240,30,73,7,13,15,19,7,27,19,14,3,22,23,2002-02-12,home,loss,82.0,UTAH JAZZ,98.0,0.2912621359223301,0.35,34
WASHINGTON WIZARDS,240,33,77,5,16,23,27,8,29,20,3,3,9,18,2002-02-12,away,loss,94.0,LOS ANGELES LAKERS,103.0,0.3,0.23809523809523808,37
LOS ANGELES LAKERS,240,43,89,10,22,7,14,15,29,29,4,3,7,21,2002-02-12,home,win,103.0,WASHINGTON WIZARDS,94.0,0.32575757575757575,0.3125,44
NEW YORK KNICKS,240,46,90,8,17,14,17,14,29,21,11,3,18,23,2002-02-12,away,loss,114.0,ORLANDO MAGIC,122.0,0.3382352941176471,0.32,43
ORLANDO MAGIC,240,46,81,10,22,20,28,6,28,35,12,6,13,17,2002-02-12,home,win,122.0,NEW YORK KNICKS,114.0,0.36220472440944884,0.3125,34
SAN ANTONIO SPURS,240,36,93,0,7,14,17,20,34,17,8,6,18,16,2002-02-12,away,loss,86.0,SACRAMENTO KINGS,99.0,0.27906976744186046,0.0,54
SACRAMENTO KINGS,240,41,96,4,14,13,16,16,31,22,10,6,13,13,2002-02-12,home,win,99.0,SAN ANTONIO SPURS,86.0,0.29927007299270075,0.2222222222222222,47
DALLAS MAVERICKS,240,43,82,11,28,15,21,10,33,25,7,4,16,20,2002-02-12,away,win,112.0,SEATTLE SUPERSONICS,106.0,0.344,0.28205128205128205,43
SEATTLE SUPERSONICS,240,43,87,9,20,11,17,9,29,22,11,2,15,17,2002-02-12,home,loss,106.0,DALLAS MAVERICKS,112.0,0.33076923076923076,0.3103448275862069,38
