team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
MEMPHIS GRIZZLIES,240,28,68,2,6,18,31,9,24,13,7,4,15,15,2002-03-04,away,loss,76.0,ATLANTA HAWKS,95.0,0.2916666666666667,0.25,33
ATLANTA HAWKS,240,39,71,7,14,10,13,6,29,26,8,4,16,27,2002-03-04,home,win,95.0,MEMPHIS GRIZZLIES,76.0,0.35454545454545455,0.3333333333333333,35
BOSTON CELTICS,240,33,82,6,20,28,32,11,24,22,11,6,8,24,2002-03-04,away,win,100.0,PHILADELPHIA 76ERS,94.0,0.28695652173913044,0.23076923076923078,35
PHILADELPHIA 76ERS,240,32,80,5,13,25,32,15,32,21,5,1,16,23,2002-03-04,home,loss,94.0,BOSTON CELTICS,100.0,0.2857142857142857,0.2777777777777778,47
SACRAMENTO KINGS,240,36,76,8,16,15,20,8,25,19,4,3,16,22,2002-03-04,away,loss,95.0,PORTLAND TRAIL BLAZERS,107.0,0.32142857142857145,0.3333333333333333,33
PORTLAND TRAIL BLAZERS,240,38,81,6,18,25,28,13,31,26,12,3,7,19,2002-03-04,home,win,107.0,SACRAMENTO KINGS,95.0,0.31932773109243695,0.25,44
DENVER NUGGETS,240,28,74,3,14,23,29,18,24,13,11,3,25,36,2002-03-04,away,loss,82.0,UTAH JAZZ,100.0,0.27450980392156865,0.17647058823529413,42
UTAH JAZZ,240,32,63,1,10,35,46,5,23,25,14,11,18,24,2002-03-04,home,win,100.0,DENVER NUGGETS,82.0,0.3368421052631579,0.09090909090909091,28
