team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
BOSTON CELTICS,240,35,81,17,37,16,21,8,23,21,13,1,11,21,2001-11-17,away,loss,103.0,ATLANTA HAWKS,112.0,0.3017241379310345,0.3148148148148148,31
ATLANTA HAWKS,240,43,74,7,12,19,25,8,38,25,5,5,18,13,2001-11-17,home,win,112.0,BOSTON CELTICS,103.0,0.36752136752136755,0.3684210526315789,46
PORTLAND TRAIL BLAZERS,240,36,72,3,10,22,25,7,22,23,12,5,14,22,2001-11-17,away,win,97.0,CHARLOTTE HORNETS,87.0,0.3333333333333333,0.23076923076923078,29
CHARLOTTE HORNETS,240,34,73,5,10,14,23,14,20,22,7,5,20,21,2001-11-17,home,loss,87.0,PORTLAND TRAIL BLAZERS,97.0,0.3177570093457944,0.3333333333333333,34
INDIANA PACERS,240,37,81,3,9,21,29,13,36,10,6,3,18,26,2001-11-17,away,loss,98.0,DETROIT PISTONS,104.0,0.3135593220338983,0.25,49
DETROIT PISTONS,240,38,80,8,18,20,29,7,29,19,9,3,16,25,2001-11-17,home,win,104.0,INDIANA PACERS,98.0,0.3220338983050847,0.3076923076923077,36
CHICAGO BULLS,240,35,75,0,5,18,30,13,33,23,5,2,13,21,2001-11-17,away,loss,88.0,GOLDEN STATE WARRIORS,93.0,0.3181818181818182,0.0,46
GOLDEN STATE WARRIORS,240,34,86,6,15,19,27,17,29,28,6,6,10,24,2001-11-17,home,win,93.0,CHICAGO BULLS,88.0,0.2833333333333333,0.2857142857142857,46
DALLAS MAVERICKS,240,37,84,4,13,9,14,7,22,16,8,3,12,26,2001-11-17,away,loss,87.0,HOUSTON ROCKETS,124.0,0.30578512396694213,0.23529411764705882,29
HOUSTON ROCKETS,240,46,80,7,20,25,34,12,38,21,8,3,10,13,2001-11-17,home,win,124.0,DALLAS MAVERICKS,87.0,0.36507936507936506,0.25925925925925924,50
CLEVELAND CAVALIERS,240,38,80,3,11,14,21,12,33,28,5,2,11,27,2001-11-17,away,loss,93.0,MEMPHIS GRIZZLIES,98.0,0.3220338983050847,0.21428571428571427,45
MEMPHIS GRIZZLIES,240,36,76,6,13,20,35,10,27,22,7,6,9,17,2001-11-17,home,win,98.0,CLEVELAND CAVALIERS,93.0,0.32142857142857145,0.3157894736842105,37
UTAH JAZZ,240,32,75,1,8,28,33,15,26,21,8,1,16,22,2001-11-17,away,loss,93.0,MILWAUKEE BUCKS,104.0,0.29906542056074764,0.1111111111111111,41
MILWAUKEE BUCKS,240,38,84,8,20,20,25,15,25,26,12,6,11,21,2001-11-17,home,win,104.0,UTAH JAZZ,93.0,0.3114754098360656,0.2857142857142857,40
ORLANDO MAGIC,240,35,87,7,20,18,25,10,22,17,7,2,10,17,2001-11-17,away,loss,95.0,MINNESOTA TIMBERWOLVES,103.0,0.28688524590163933,0.25925925925925924,32
MINNESOTA TIMBERWOLVES,240,42,82,4,13,15,17,12,43,28,8,6,20,21,2001-11-17,home,win,103.0,ORLANDO MAGIC,95.0,0.3387096774193548,0.23529411764705882,55
PHILADELPHIA 76ERS,240,38,86,1,9,17,24,15,32,21,13,5,14,20,2001-11-17,away,win,94.0,NEW JERSEY NETS,82.0,0.3064516129032258,0.1,47
NEW JERSEY NETS,240,33,88,0,12,16,25,20,30,22,10,15,17,25,2001-11-17,home,loss,82.0,PHILADELPHIA 76ERS,94.0,0.2727272727272727,0.0,50
DENVER NUGGETS,240,36,85,9,26,22,29,16,27,20,7,4,10,20,2001-11-17,away,win,103.0,SEATTLE SUPERSONICS,93.0,0.2975206611570248,0.2571428571428571,43
SEATTLE SUPERSONICS,240,34,73,8,21,17,18,11,26,21,6,6,16,24,2001-11-17,home,loss,93.0,DENVER NUGGETS,103.0,0.3177570093457944,0.27586206896551724,37
