slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
onealsh01,Shaquille O'Neal,LOS ANGELES LAKERS,HOME,PORTLAND TRAIL BLAZERS,WIN,2581,11,21,0,0,11,16,4,14,4,0,2,3,4,27.3
walkean02,Antoine Walker,BOSTON CELTICS,HOME,NEW JERSEY NETS,WIN,2556,9,21,4,9,0,0,2,4,12,4,1,1,0,25.6
mccarwa01,Walter McCarty,BOSTON CELTICS,HOME,NEW JERSEY NETS,WIN,2238,9,16,6,12,3,4,1,6,4,2,0,1,2,24.5
stackje01,Jerry Stackhouse,DETROIT PISTONS,HOME,CHARLOTTE HORNETS,LOSS,2418,10,26,2,5,12,12,3,2,6,1,0,4,3,22.5
alexaco02,Courtney Alexander,WASHINGTON WIZARDS,HOME,CLEVELAND CAVALIERS,LOSS,2544,14,25,0,4,2,2,1,2,4,0,1,0,2,22.1
millemi01,Mike Miller,ORLANDO MAGIC,AWAY,MIAMI HEAT,WIN,2151,8,13,4,6,1,2,2,6,3,3,0,1,0,22.0
traylro01,Robert Traylor,CLEVELAND CAVALIERS,AWAY,WASHINGTON WIZARDS,WIN,1552,7,9,0,0,3,5,5,4,3,1,6,3,5,19.7
wallara01,Rasheed Wallace,PORTLAND TRAIL BLAZERS,AWAY,LOS ANGELES LAKERS,LOSS,2822,10,24,3,8,5,8,3,4,5,0,1,1,2,19.7
masonan01,Anthony Mason,MIAMI HEAT,HOME,ORLANDO MAGIC,LOSS,1803,7,9,0,0,6,7,3,7,3,0,0,2,2,19.6
smithst01,Steve Smith,PORTLAND TRAIL BLAZERS,AWAY,LOS ANGELES LAKERS,LOSS,2173,7,12,2,3,8,8,1,0,1,1,0,0,4,19.2
kiddja01,Jason Kidd,PHOENIX SUNS,HOME,SACRAMENTO KINGS,WIN,2631,8,22,2,7,2,2,1,2,14,4,0,3,2,19.1
finlemi01,Michael Finley,DALLAS MAVERICKS,AWAY,SEATTLE SUPERSONICS,WIN,2730,8,19,4,10,6,6,1,4,1,2,1,2,1,18.8
mariosh01,Shawn Marion,PHOENIX SUNS,HOME,SACRAMENTO KINGS,WIN,2313,8,21,0,0,0,0,7,12,1,4,2,0,1,18.7
fishede01,Derek Fisher,LOS ANGELES LAKERS,HOME,PORTLAND TRAIL BLAZERS,WIN,2388,7,12,4,6,3,4,0,4,4,1,1,1,3,18.5
paytoga01,Gary Payton,SEATTLE SUPERSONICS,HOME,DALLAS MAVERICKS,LOSS,3028,10,25,0,3,3,3,1,5,13,1,1,2,5,18.5
millean02,Andre Miller,CLEVELAND CAVALIERS,AWAY,WASHINGTON WIZARDS,WIN,1724,8,13,0,0,4,7,0,2,8,2,0,2,2,18.3
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,AWAY,SEATTLE SUPERSONICS,WIN,2812,7,20,1,8,7,9,3,12,4,3,2,3,4,18.3
artesro01,Metta World Peace,CHICAGO BULLS,HOME,INDIANA PACERS,LOSS,2365,6,16,2,5,2,2,0,0,6,6,2,0,2,18.0
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,HOME,PORTLAND TRAIL BLAZERS,WIN,2700,9,21,0,2,7,10,0,4,7,1,1,1,4,17.9
stockjo01,John Stockton,UTAH JAZZ,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1896,9,13,1,2,2,3,0,2,7,0,1,3,1,17.9
mcgratr01,Tracy McGrady,ORLANDO MAGIC,AWAY,MIAMI HEAT,WIN,1583,11,20,0,3,2,2,0,2,2,3,1,2,2,17.3
sprewla01,Latrell Sprewell,NEW YORK KNICKS,AWAY,PHILADELPHIA 76ERS,LOSS,2703,11,22,0,2,4,4,0,2,4,3,1,4,2,17.3
weathcl01,Clarence Weatherspoon,CLEVELAND CAVALIERS,AWAY,WASHINGTON WIZARDS,WIN,1739,5,7,0,0,5,6,5,7,0,1,0,1,1,16.9
hudsotr01,Troy Hudson,ORLANDO MAGIC,AWAY,MIAMI HEAT,WIN,2123,6,11,1,2,4,4,0,1,3,3,0,0,2,16.3
marshdo01,Donyell Marshall,UTAH JAZZ,AWAY,MINNESOTA TIMBERWOLVES,LOSS,2487,7,15,0,1,4,4,3,9,1,1,1,1,1,16.1
besttr01,Travis Best,INDIANA PACERS,AWAY,CHICAGO BULLS,WIN,1402,5,7,0,0,2,2,3,3,4,2,0,1,1,15.5
garneke01,Kevin Garnett,MINNESOTA TIMBERWOLVES,HOME,UTAH JAZZ,WIN,1231,8,11,1,2,0,1,1,5,1,1,2,1,3,15.2
harriot01,Othella Harrington,NEW YORK KNICKS,AWAY,PHILADELPHIA 76ERS,LOSS,2131,3,5,0,0,8,8,3,5,3,1,1,2,5,15.1
laettch01,Christian Laettner,WASHINGTON WIZARDS,HOME,CLEVELAND CAVALIERS,LOSS,2278,8,12,0,0,2,4,2,6,0,2,1,2,2,15.1
chrisdo01,Doug Christie,SACRAMENTO KINGS,AWAY,PHOENIX SUNS,LOSS,2519,7,12,3,3,3,4,1,2,2,1,1,2,4,14.8
wesleda01,David Wesley,CHARLOTTE HORNETS,AWAY,DETROIT PISTONS,WIN,2106,6,12,0,1,5,6,0,3,6,0,0,0,3,14.5
mashbja01,Jamal Mashburn,CHARLOTTE HORNETS,AWAY,DETROIT PISTONS,WIN,2466,6,17,1,3,7,8,1,6,8,1,0,4,2,14.4
willico02,Corliss Williamson,DETROIT PISTONS,HOME,CHARLOTTE HORNETS,LOSS,2259,8,15,0,0,2,4,2,3,3,2,0,0,5,14.3
brandel01,Elton Brand,CHICAGO BULLS,HOME,INDIANA PACERS,LOSS,2084,8,14,0,0,1,2,4,4,2,1,2,3,2,14.0
tabakza01,Žan Tabak,INDIANA PACERS,AWAY,CHICAGO BULLS,WIN,1769,8,13,0,0,0,1,4,2,4,0,1,1,4,14.0
divacvl01,Vlade Divac,SACRAMENTO KINGS,AWAY,PHOENIX SUNS,LOSS,1891,6,11,0,0,5,5,1,4,0,3,0,2,2,13.8
foxri01,Rick Fox,LOS ANGELES LAKERS,HOME,PORTLAND TRAIL BLAZERS,WIN,2302,5,8,4,6,0,0,1,5,4,0,0,0,4,13.8
robincl02,Clifford Robinson,PHOENIX SUNS,HOME,SACRAMENTO KINGS,WIN,2159,7,13,2,4,1,2,4,3,2,1,3,4,2,13.7
jacksst02,Stephen Jackson,NEW JERSEY NETS,AWAY,BOSTON CELTICS,LOSS,1206,5,11,1,5,4,5,3,2,2,2,0,1,1,13.6
stojape01,Peja Stojaković,SACRAMENTO KINGS,AWAY,PHOENIX SUNS,LOSS,2179,5,15,2,2,3,4,2,10,4,3,1,3,2,13.2
szczewa02,Wally Szczerbiak,MINNESOTA TIMBERWOLVES,HOME,UTAH JAZZ,WIN,2264,7,15,0,0,3,3,1,2,6,0,1,2,1,13.1
iversal01,Allen Iverson,PHILADELPHIA 76ERS,HOME,NEW YORK KNICKS,WIN,2570,10,24,0,4,7,8,0,1,2,3,0,5,3,12.3
malonka01,Karl Malone,UTAH JAZZ,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1209,4,9,0,0,6,6,1,4,5,0,0,1,4,12.1
brownpj01,P.J. Brown,CHARLOTTE HORNETS,AWAY,DETROIT PISTONS,WIN,2158,6,10,0,0,1,3,4,8,1,0,1,2,1,11.8
mckieaa01,Aaron McKie,PHILADELPHIA 76ERS,HOME,NEW YORK KNICKS,WIN,1779,5,11,1,3,0,0,1,2,9,1,1,2,2,11.8
brandte01,Terrell Brandon,MINNESOTA TIMBERWOLVES,HOME,UTAH JAZZ,WIN,2121,3,13,0,0,4,4,2,2,8,2,0,0,0,11.7
davisem01,Emanual Davis,SEATTLE SUPERSONICS,HOME,DALLAS MAVERICKS,LOSS,1661,6,11,3,6,0,0,0,4,0,1,1,1,0,11.6
millere01,Reggie Miller,INDIANA PACERS,AWAY,CHICAGO BULLS,WIN,1742,6,12,1,3,2,2,0,2,2,2,0,1,1,11.6
peelean01,Anthony Peeler,MINNESOTA TIMBERWOLVES,HOME,UTAH JAZZ,WIN,2022,4,10,2,6,4,4,1,2,3,1,0,1,1,11.6
mutomdi01,Dikembe Mutombo,PHILADELPHIA 76ERS,HOME,NEW YORK KNICKS,WIN,2124,3,6,0,0,2,4,7,9,0,0,2,1,4,10.6
vanteda01,David Vanterpool,WASHINGTON WIZARDS,HOME,CLEVELAND CAVALIERS,LOSS,1169,3,7,0,0,3,4,1,0,5,2,2,2,0,10.5
barrybr01,Brent Barry,SEATTLE SUPERSONICS,HOME,DALLAS MAVERICKS,LOSS,2259,6,12,3,5,0,0,0,6,3,2,0,3,4,10.3
harrilu01,Lucious Harris,NEW JERSEY NETS,AWAY,BOSTON CELTICS,LOSS,2245,6,13,3,6,0,0,0,3,3,1,1,2,2,10.2
nashst01,Steve Nash,DALLAS MAVERICKS,AWAY,SEATTLE SUPERSONICS,WIN,1822,4,10,1,2,4,4,0,4,6,1,0,3,2,10.2
robined01,Eddie Robinson,CHARLOTTE HORNETS,AWAY,DETROIT PISTONS,WIN,1363,6,10,0,0,2,2,1,4,1,0,0,1,2,10.2
rogerro01,Rodney Rogers,PHOENIX SUNS,HOME,SACRAMENTO KINGS,WIN,2303,10,17,0,2,0,0,1,3,3,1,0,5,4,10.2
lynchge01,George Lynch,PHILADELPHIA 76ERS,HOME,NEW YORK KNICKS,WIN,2131,3,6,0,0,1,2,2,9,2,1,1,0,2,10.0
stoudda01,Damon Stoudamire,PORTLAND TRAIL BLAZERS,AWAY,LOS ANGELES LAKERS,LOSS,2350,6,14,2,4,0,0,0,5,5,0,1,2,1,9.9
bradlsh01,Shawn Bradley,DALLAS MAVERICKS,AWAY,SEATTLE SUPERSONICS,WIN,1834,4,11,0,0,2,2,5,8,1,0,3,2,2,9.8
nestera01,Rasho Nesterović,MINNESOTA TIMBERWOLVES,HOME,UTAH JAZZ,WIN,1223,3,3,0,0,1,3,2,4,2,1,2,0,5,9.7
benjaco01,Corey Benjamin,CHICAGO BULLS,HOME,INDIANA PACERS,LOSS,819,4,6,0,0,3,3,0,2,2,0,0,0,2,9.6
slatere01,Reggie Slater,MINNESOTA TIMBERWOLVES,HOME,UTAH JAZZ,WIN,1373,3,5,0,0,3,4,3,4,1,1,0,1,2,9.5
wallabe01,Ben Wallace,DETROIT PISTONS,HOME,CHARLOTTE HORNETS,LOSS,2140,2,7,0,1,1,2,3,10,1,4,2,2,1,9.3
profila01,Laron Profit,WASHINGTON WIZARDS,HOME,CLEVELAND CAVALIERS,LOSS,1869,1,5,0,2,12,12,0,2,6,0,0,6,2,8.9
eschmev01,Evan Eschmeyer,NEW JERSEY NETS,AWAY,BOSTON CELTICS,LOSS,1605,4,6,0,0,1,2,1,5,2,1,0,1,2,8.8
