slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
terryja01,Jason Terry,ATLANTA HAWKS,HOME,LOS ANGELES LAKERS,WIN,2422,13,25,5,9,5,6,1,0,5,3,0,2,5,26.5
anderde01,Derek Anderson,SAN ANTONIO SPURS,HOME,PORTLAND TRAIL BLAZERS,WIN,2561,8,14,3,4,9,12,2,8,4,2,0,2,1,26.4
paytoga01,Gary Payton,SEATTLE SUPERSONICS,HOME,PHILADELPHIA 76ERS,WIN,2627,11,23,4,6,3,4,0,3,8,3,1,1,2,25.3
onealsh01,Shaquille O'Neal,LOS ANGELES LAKERS,AWAY,ATLANTA HAWKS,LOSS,2552,9,19,0,0,9,12,4,9,5,0,3,1,3,25.0
kukocto01,Toni Kukoč,ATLANTA HAWKS,HOME,LOS ANGELES LAKERS,WIN,2736,9,18,4,8,4,5,0,4,5,4,1,3,1,22.6
duncati01,Tim Duncan,SAN ANTONIO SPURS,HOME,PORTLAND TRAIL BLAZERS,WIN,2824,8,19,1,1,3,6,8,15,3,0,5,5,2,18.6
fishede01,Derek Fisher,LOS ANGELES LAKERS,AWAY,ATLANTA HAWKS,LOSS,2220,4,7,1,2,7,9,0,2,6,1,0,0,3,16.5
smithst01,Steve Smith,PORTLAND TRAIL BLAZERS,AWAY,SAN ANTONIO SPURS,LOSS,1887,8,11,4,6,3,5,1,1,0,0,0,2,3,15.5
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,AWAY,ATLANTA HAWKS,LOSS,2663,10,22,0,0,7,9,5,7,4,0,1,7,4,15.3
snower01,Eric Snow,PHILADELPHIA 76ERS,AWAY,SEATTLE SUPERSONICS,LOSS,2213,5,11,1,1,3,3,1,3,9,3,1,4,2,15.1
mutomdi01,Dikembe Mutombo,PHILADELPHIA 76ERS,AWAY,SEATTLE SUPERSONICS,LOSS,2222,5,8,0,0,4,6,3,7,2,0,4,2,3,14.8
robinda01,David Robinson,SAN ANTONIO SPURS,HOME,PORTLAND TRAIL BLAZERS,WIN,1587,5,9,0,0,5,6,2,5,1,2,1,2,2,13.8
