slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
onealsh01,Shaquille O'Neal,LOS ANGELES LAKERS,HOME,ORLANDO MAGIC,WIN,2520,14,20,0,0,9,21,5,14,6,3,5,4,2,37.4
robingl01,Glenn Robinson,MILWAUKEE BUCKS,HOME,GOLDEN STATE WARRIORS,WIN,2285,18,27,2,4,7,8,3,4,2,0,0,3,1,34.2
stackje01,Jerry Stackhouse,DETROIT PISTONS,HOME,CLEVELAND CAVALIERS,LOSS,2434,9,22,4,8,13,14,1,2,6,3,1,3,1,28.6
mcgratr01,Tracy McGrady,ORLANDO MAGIC,AWAY,LOS ANGELES LAKERS,LOSS,2538,7,20,1,5,10,11,2,6,8,3,1,1,2,24.1
stojape01,Peja Stojaković,SACRAMENTO KINGS,AWAY,NEW YORK KNICKS,LOSS,2583,11,17,4,7,0,0,0,5,7,2,0,2,3,23.7
roseja01,Jalen Rose,INDIANA PACERS,HOME,MINNESOTA TIMBERWOLVES,WIN,2690,12,19,2,2,3,3,1,6,7,1,0,5,4,22.3
mariosh01,Shawn Marion,PHOENIX SUNS,HOME,UTAH JAZZ,WIN,2558,10,21,0,0,4,5,4,10,3,3,2,2,3,22.0
millere01,Reggie Miller,INDIANA PACERS,HOME,MINNESOTA TIMBERWOLVES,WIN,2407,9,16,7,11,4,4,1,4,0,1,0,3,1,20.9
garneke01,Kevin Garnett,MINNESOTA TIMBERWOLVES,AWAY,INDIANA PACERS,LOSS,2610,8,20,0,0,7,11,6,8,2,3,4,4,1,20.0
divacvl01,Vlade Divac,SACRAMENTO KINGS,AWAY,NEW YORK KNICKS,LOSS,2375,8,16,1,2,6,7,1,4,6,2,0,4,0,18.7
marshdo01,Donyell Marshall,UTAH JAZZ,AWAY,PHOENIX SUNS,LOSS,2603,7,15,0,2,7,8,5,10,3,2,1,4,4,18.6
armstda01,Darrell Armstrong,ORLANDO MAGIC,AWAY,LOS ANGELES LAKERS,LOSS,2130,6,15,3,6,0,0,5,5,8,3,0,2,2,17.7
foylead01,Adonal Foyle,GOLDEN STATE WARRIORS,AWAY,MILWAUKEE BUCKS,LOSS,2483,7,13,0,0,1,2,3,9,3,0,5,1,0,17.7
houstal01,Allan Houston,NEW YORK KNICKS,HOME,SACRAMENTO KINGS,WIN,2138,9,16,1,4,2,2,1,6,2,2,0,2,1,16.9
shawbr01,Brian Shaw,LOS ANGELES LAKERS,HOME,ORLANDO MAGIC,WIN,2078,7,12,2,5,4,4,2,5,1,0,0,1,2,16.2
brandte01,Terrell Brandon,MINNESOTA TIMBERWOLVES,AWAY,INDIANA PACERS,LOSS,2721,7,18,1,3,2,3,0,2,13,1,0,1,1,16.1
szczewa02,Wally Szczerbiak,MINNESOTA TIMBERWOLVES,AWAY,INDIANA PACERS,LOSS,2258,8,14,1,3,0,0,2,3,4,2,0,0,4,15.9
caffeja01,Jason Caffey,MILWAUKEE BUCKS,HOME,GOLDEN STATE WARRIORS,WIN,1643,6,10,0,0,3,4,3,8,3,0,1,1,2,15.5
jamisan01,Antawn Jamison,GOLDEN STATE WARRIORS,AWAY,MILWAUKEE BUCKS,LOSS,2381,10,24,0,0,6,8,3,4,2,1,0,3,0,15.1
vanhoke01,Keith Van Horn,NEW JERSEY NETS,HOME,WASHINGTON WIZARDS,WIN,2367,7,13,1,3,6,8,2,6,2,2,0,4,4,14.9
cassesa01,Sam Cassell,MILWAUKEE BUCKS,HOME,GOLDEN STATE WARRIORS,WIN,1630,5,10,1,1,3,3,1,3,10,0,0,2,2,14.8
allenra02,Ray Allen,MILWAUKEE BUCKS,HOME,GOLDEN STATE WARRIORS,WIN,1963,5,12,2,5,1,1,0,5,8,3,0,1,3,14.5
laettch01,Christian Laettner,WASHINGTON WIZARDS,AWAY,NEW JERSEY NETS,LOSS,1717,4,9,1,1,10,12,6,4,2,0,2,6,3,14.5
peelean01,Anthony Peeler,MINNESOTA TIMBERWOLVES,AWAY,INDIANA PACERS,LOSS,1995,4,8,3,5,2,2,0,2,5,3,0,1,2,14.3
marbust01,Stephon Marbury,NEW JERSEY NETS,HOME,WASHINGTON WIZARDS,WIN,1849,9,13,1,2,1,1,0,3,3,1,0,4,1,14.1
weathcl01,Clarence Weatherspoon,CLEVELAND CAVALIERS,AWAY,DETROIT PISTONS,WIN,2300,4,11,0,0,5,6,3,5,0,4,3,2,2,13.4
blounco01,Corie Blount,GOLDEN STATE WARRIORS,AWAY,MILWAUKEE BUCKS,LOSS,1467,5,10,0,0,3,7,8,5,3,0,1,1,5,13.3
richmmi01,Mitch Richmond,WASHINGTON WIZARDS,AWAY,NEW JERSEY NETS,LOSS,1848,8,21,1,3,4,4,0,2,2,3,0,1,2,12.7
croshau01,Austin Croshere,INDIANA PACERS,HOME,MINNESOTA TIMBERWOLVES,WIN,1279,4,5,3,3,0,0,1,1,4,2,0,2,1,12.5
delkto01,Tony Delk,PHOENIX SUNS,HOME,UTAH JAZZ,WIN,1704,6,10,1,1,3,4,1,2,1,0,0,0,2,12.2
ellisla01,LaPhonso Ellis,MINNESOTA TIMBERWOLVES,AWAY,INDIANA PACERS,LOSS,1554,4,6,1,1,7,8,2,0,1,1,0,2,5,12.1
kiddja01,Jason Kidd,PHOENIX SUNS,HOME,UTAH JAZZ,WIN,2551,2,8,0,1,5,6,2,6,12,3,1,6,3,11.9
smithjo02,Joe Smith,DETROIT PISTONS,HOME,CLEVELAND CAVALIERS,LOSS,2280,7,16,0,0,4,4,3,6,0,0,2,1,5,11.9
newmajo01,Johnny Newman,NEW JERSEY NETS,HOME,WASHINGTON WIZARDS,WIN,1678,6,11,0,1,1,1,0,2,2,3,1,0,4,11.8
chrisdo01,Doug Christie,SACRAMENTO KINGS,AWAY,NEW YORK KNICKS,LOSS,2319,5,14,3,8,4,4,1,0,4,3,0,3,3,11.5
