slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
robinda01,David Robinson,SAN ANTONIO SPURS,AWAY,MINNESOTA TIMBERWOLVES,WIN,1938,6,10,0,0,9,10,3,11,3,1,0,0,5,22.5
garneke01,Kevin Garnett,MINNESOTA TIMBERWOLVES,HOME,SAN ANTONIO SPURS,LOSS,2700,6,13,0,2,7,8,4,11,5,1,3,2,5,20.6
duncati01,Tim Duncan,SAN ANTONIO SPURS,AWAY,MINNESOTA TIMBERWOLVES,WIN,2603,8,23,0,0,8,12,4,12,4,0,2,2,3,16.9
szczewa02,Wally Szczerbiak,MINNESOTA TIMBERWOLVES,HOME,SAN ANTONIO SPURS,LOSS,2361,6,12,0,0,8,9,1,4,2,2,1,2,2,16.8
daniean01,Antonio Daniels,SAN ANTONIO SPURS,AWAY,MINNESOTA TIMBERWOLVES,WIN,1452,6,9,4,5,0,0,0,1,3,1,0,0,0,15.5
brandte01,Terrell Brandon,MINNESOTA TIMBERWOLVES,HOME,SAN ANTONIO SPURS,LOSS,2440,8,17,1,1,0,0,0,6,6,1,1,3,3,11.8
ferryda01,Danny Ferry,SAN ANTONIO SPURS,AWAY,MINNESOTA TIMBERWOLVES,WIN,1665,6,14,4,9,0,0,0,4,0,0,0,1,3,7.6
portete01,Terry Porter,SAN ANTONIO SPURS,AWAY,MINNESOTA TIMBERWOLVES,WIN,1728,1,6,0,0,2,2,0,2,5,2,0,1,1,4.9
nestera01,Rasho Nesterović,MINNESOTA TIMBERWOLVES,HOME,SAN ANTONIO SPURS,LOSS,1156,3,5,0,0,0,0,1,4,1,0,0,1,3,4.1
walkesa01,Samaki Walker,SAN ANTONIO SPURS,AWAY,MINNESOTA TIMBERWOLVES,WIN,239,1,1,0,0,1,2,1,2,1,0,0,0,1,3.9
anderde01,Derek Anderson,SAN ANTONIO SPURS,AWAY,MINNESOTA TIMBERWOLVES,WIN,1710,0,4,0,0,4,5,1,4,6,0,0,3,1,3.5
slatere01,Reggie Slater,MINNESOTA TIMBERWOLVES,HOME,SAN ANTONIO SPURS,LOSS,963,3,6,0,0,0,0,2,2,0,1,2,2,5,3.4
rosema01,Malik Rose,SAN ANTONIO SPURS,AWAY,MINNESOTA TIMBERWOLVES,WIN,980,3,6,0,0,1,1,1,0,1,0,1,2,3,2.9
lopezfe01,Felipe López,MINNESOTA TIMBERWOLVES,HOME,SAN ANTONIO SPURS,LOSS,904,1,4,0,2,0,0,0,3,3,0,0,0,1,2.2
ellisla01,LaPhonso Ellis,MINNESOTA TIMBERWOLVES,HOME,SAN ANTONIO SPURS,LOSS,945,2,8,0,1,2,2,1,1,0,1,1,1,3,1.7
peelean01,Anthony Peeler,MINNESOTA TIMBERWOLVES,HOME,SAN ANTONIO SPURS,LOSS,1976,3,12,2,7,0,0,0,3,2,0,0,1,3,0.9
mitchsa01,Sam Mitchell,MINNESOTA TIMBERWOLVES,HOME,SAN ANTONIO SPURS,LOSS,536,0,2,0,0,0,0,0,1,1,1,0,0,0,0.6
johnsav01,Avery Johnson,SAN ANTONIO SPURS,AWAY,MINNESOTA TIMBERWOLVES,WIN,1152,1,5,0,0,0,2,0,1,1,1,0,0,1,-0.3
elliose01,Sean Elliott,SAN ANTONIO SPURS,AWAY,MINNESOTA TIMBERWOLVES,WIN,933,0,1,0,0,0,0,0,1,2,0,0,1,1,-0.4
billuch01,Chauncey Billups,MINNESOTA TIMBERWOLVES,HOME,SAN ANTONIO SPURS,LOSS,440,0,2,0,0,0,0,0,0,0,0,0,0,2,-2.2
