slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
mashbja01,Jamal Mashburn,CHARLOTTE HORNETS,HOME,MILWAUKEE BUCKS,WIN,2576,15,23,3,5,3,4,1,4,6,0,1,4,1,27.9
robingl01,Glenn Robinson,MILWAUKEE BUCKS,AWAY,CHARLOTTE HORNETS,LOSS,2331,10,22,1,5,2,2,1,7,5,2,1,1,1,19.2
campbel01,Elden Campbell,CHARLOTTE HORNETS,HOME,MILWAUKEE BUCKS,WIN,1821,7,12,0,0,3,8,3,5,1,1,2,2,2,13.3
willisc01,Scott Williams,MILWAUKEE BUCKS,AWAY,CHARLOTTE HORNETS,LOSS,1410,6,10,0,0,1,2,3,7,2,1,1,0,5,13.3
allenra02,Ray Allen,MILWAUKEE BUCKS,AWAY,CHARLOTTE HORNETS,LOSS,2508,7,18,4,8,2,2,1,1,7,0,0,2,3,12.9
wesleda01,David Wesley,CHARLOTTE HORNETS,HOME,MILWAUKEE BUCKS,WIN,2611,5,13,1,3,5,6,1,4,6,0,0,3,3,10.4
cassesa01,Sam Cassell,MILWAUKEE BUCKS,AWAY,CHARLOTTE HORNETS,LOSS,2280,5,13,2,2,0,0,0,1,9,1,0,1,4,9.9
brownpj01,P.J. Brown,CHARLOTTE HORNETS,HOME,MILWAUKEE BUCKS,WIN,2409,2,8,0,0,3,3,6,10,2,0,1,1,4,8.9
davisba01,Baron Davis,CHARLOTTE HORNETS,HOME,MILWAUKEE BUCKS,WIN,2309,3,12,0,4,4,8,1,7,6,1,0,0,3,8.0
thomati01,Tim Thomas,MILWAUKEE BUCKS,AWAY,CHARLOTTE HORNETS,LOSS,1620,4,10,2,4,2,4,1,1,1,1,0,0,2,7.7
magloja01,Jamaal Magloire,CHARLOTTE HORNETS,HOME,MILWAUKEE BUCKS,WIN,1030,3,4,0,0,2,5,2,6,1,0,1,2,3,6.6
thorpot01,Otis Thorpe,CHARLOTTE HORNETS,HOME,MILWAUKEE BUCKS,WIN,471,2,3,0,0,0,0,3,2,0,0,0,0,3,4.2
hamda01,Darvin Ham,MILWAUKEE BUCKS,AWAY,CHARLOTTE HORNETS,LOSS,1030,2,5,0,0,2,3,1,1,0,0,1,0,4,3.0
robined01,Eddie Robinson,CHARLOTTE HORNETS,HOME,MILWAUKEE BUCKS,WIN,1173,2,6,0,1,0,0,0,2,2,0,0,0,0,2.6
johnser02,Ervin Johnson,MILWAUKEE BUCKS,AWAY,CHARLOTTE HORNETS,LOSS,1339,1,2,0,0,0,0,0,9,1,0,0,0,5,2.4
hunteli01,Lindsey Hunter,MILWAUKEE BUCKS,AWAY,CHARLOTTE HORNETS,LOSS,1005,2,7,0,3,0,0,0,0,2,2,0,3,0,0.3
caffeja01,Jason Caffey,MILWAUKEE BUCKS,AWAY,CHARLOTTE HORNETS,LOSS,900,0,2,0,0,0,0,1,0,0,0,1,0,2,-0.8
