slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
allenra02,Ray Allen,MILWAUKEE BUCKS,HOME,LOS ANGELES CLIPPERS,WIN,2424,12,20,5,9,3,3,1,3,5,1,0,1,1,27.5
cassesa01,Sam Cassell,MILWAUKEE BUCKS,HOME,LOS ANGELES CLIPPERS,WIN,1733,8,12,0,0,4,4,0,3,14,2,0,1,3,25.3
robingl01,Glenn Robinson,MILWAUKEE BUCKS,HOME,LOS ANGELES CLIPPERS,WIN,2116,14,22,0,0,1,2,2,10,3,1,1,2,0,25.0
moblecu01,Cuttino Mobley,HOUSTON ROCKETS,HOME,TORONTO RAPTORS,WIN,2166,9,16,2,2,6,6,1,4,2,1,0,1,2,20.9
wellsbo01,Bonzi Wells,PORTLAND TRAIL BLAZERS,HOME,CLEVELAND CAVALIERS,WIN,2453,8,11,0,1,6,10,2,3,4,2,1,2,2,20.9
masonan01,Anthony Mason,MIAMI HEAT,HOME,DETROIT PISTONS,WIN,2560,6,13,0,0,11,13,3,15,1,0,0,1,3,20.6
millean02,Andre Miller,CLEVELAND CAVALIERS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2102,4,8,0,0,6,6,0,4,10,0,0,1,1,16.8
tayloma01,Maurice Taylor,HOUSTON ROCKETS,HOME,TORONTO RAPTORS,WIN,1808,10,13,0,0,4,6,1,7,1,0,0,4,4,16.0
wallara01,Rasheed Wallace,PORTLAND TRAIL BLAZERS,HOME,CLEVELAND CAVALIERS,WIN,1904,9,12,0,2,0,0,0,2,4,1,2,2,3,15.8
sabonar01,Arvydas Sabonis,PORTLAND TRAIL BLAZERS,HOME,CLEVELAND CAVALIERS,WIN,1198,7,12,0,0,2,2,0,6,3,0,1,0,3,13.8
grantbr01,Brian Grant,MIAMI HEAT,HOME,DETROIT PISTONS,WIN,1842,5,7,0,0,4,4,0,7,1,1,0,0,3,13.7
weathcl01,Clarence Weatherspoon,CLEVELAND CAVALIERS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2238,7,12,0,0,3,3,2,3,1,2,0,3,0,13.4
norrimo01,Moochie Norris,HOUSTON ROCKETS,HOME,TORONTO RAPTORS,WIN,1120,4,5,0,0,2,3,0,3,8,0,0,1,1,12.8
stoudda01,Damon Stoudamire,PORTLAND TRAIL BLAZERS,HOME,CLEVELAND CAVALIERS,WIN,1644,4,9,4,6,1,2,0,2,6,1,0,1,0,12.7
cartevi01,Vince Carter,TORONTO RAPTORS,AWAY,HOUSTON ROCKETS,LOSS,2038,9,21,0,2,4,4,1,1,4,1,0,2,3,12.5
smithst01,Steve Smith,PORTLAND TRAIL BLAZERS,HOME,CLEVELAND CAVALIERS,WIN,1867,6,13,1,3,6,6,1,7,2,0,0,4,1,12.1
francst01,Steve Francis,HOUSTON ROCKETS,HOME,TORONTO RAPTORS,WIN,2079,3,7,1,2,5,8,2,6,7,0,1,4,1,11.5
buechju01,Jud Buechler,DETROIT PISTONS,AWAY,MIAMI HEAT,LOSS,1190,5,6,0,0,2,3,0,3,0,1,1,0,2,11.2
clarkke01,Keon Clark,TORONTO RAPTORS,AWAY,HOUSTON ROCKETS,LOSS,1300,3,5,0,0,4,7,2,5,3,1,1,0,5,11.2
