slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
cassesa01,Sam Cassell,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,2167,9,15,0,0,6,9,1,4,4,1,0,2,4,18.0
mckieaa01,Aaron McKie,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,2802,6,18,1,4,9,9,0,7,5,4,0,4,5,15.4
jonesju01,Jumaine Jones,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,2550,6,15,3,5,1,1,3,5,3,1,0,0,3,13.4
johnser02,Ervin Johnson,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,2539,4,4,0,0,0,0,5,8,1,1,2,1,4,13.2
maccuto01,Todd MacCulloch,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,778,4,4,0,0,2,3,2,2,3,0,0,0,0,12.5
allenra02,Ray Allen,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,2666,6,18,0,4,8,8,1,4,5,0,1,3,4,11.3
robingl01,Glenn Robinson,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,2360,8,18,2,5,0,0,2,6,0,3,1,5,3,9.3
mutomdi01,Dikembe Mutombo,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,2384,5,11,0,0,2,4,4,6,1,0,0,2,0,8.8
hillty01,Tyrone Hill,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,2060,1,6,0,0,4,8,3,6,1,1,1,1,3,4.7
thomati01,Tim Thomas,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,1129,1,3,0,1,2,2,1,0,1,1,0,0,3,3.5
willisc01,Scott Williams,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,1677,1,6,0,0,2,2,2,6,1,0,2,0,5,3.5
ollieke01,Kevin Ollie,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,737,2,3,0,0,0,0,0,0,3,0,0,0,5,2.8
hunteli01,Lindsey Hunter,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,929,1,5,0,2,0,0,0,1,1,1,0,0,1,0.5
buforro01,Rodney Buford,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,290,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0
hamda01,Darvin Ham,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,339,0,0,0,0,0,2,0,0,0,0,0,1,1,-2.2
bellra01,Raja Bell,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,419,0,1,0,0,0,0,0,0,0,0,0,1,2,-2.5
caffeja01,Jason Caffey,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,594,0,3,0,0,0,0,2,0,0,0,0,1,3,-2.9
snower01,Eric Snow,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,2380,1,11,0,1,2,6,0,2,2,3,0,6,3,-7.1
