slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
marbust01,Stephon Marbury,NEW JERSEY NETS,HOME,MIAMI HEAT,WIN,2602,10,17,3,3,8,10,0,9,9,2,0,2,2,30.5
millere01,Reggie Miller,INDIANA PACERS,AWAY,DETROIT PISTONS,WIN,2516,9,18,3,7,9,11,0,2,8,2,0,0,1,28.0
stithbr01,Bryant Stith,BOSTON CELTICS,HOME,WASHINGTON WIZARDS,WIN,2251,8,12,3,4,10,12,0,6,2,3,1,2,3,26.7
stricro02,Rod Strickland,WASHINGTON WIZARDS,AWAY,BOSTON CELTICS,LOSS,2192,8,14,0,1,10,11,0,5,8,1,0,2,2,24.3
hughela01,Larry Hughes,GOLDEN STATE WARRIORS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,2623,8,19,0,1,6,7,3,5,6,7,0,3,3,22.1
weathcl01,Clarence Weatherspoon,CLEVELAND CAVALIERS,AWAY,PHILADELPHIA 76ERS,LOSS,2079,9,15,0,0,6,7,3,6,1,2,0,1,2,21.5
richmmi01,Mitch Richmond,WASHINGTON WIZARDS,AWAY,BOSTON CELTICS,LOSS,2414,9,16,2,4,8,9,0,0,3,3,0,2,5,21.1
mariosh01,Shawn Marion,PHOENIX SUNS,HOME,DALLAS MAVERICKS,WIN,2502,9,18,0,0,1,1,6,13,0,4,5,3,4,21.0
walkean02,Antoine Walker,BOSTON CELTICS,HOME,WASHINGTON WIZARDS,WIN,2591,10,22,4,5,2,4,4,9,5,1,2,3,3,21.0
lynchge01,George Lynch,PHILADELPHIA 76ERS,HOME,CLEVELAND CAVALIERS,WIN,2292,9,13,2,4,3,3,2,1,2,0,0,1,2,18.8
masonan01,Anthony Mason,MIAMI HEAT,AWAY,NEW JERSEY NETS,LOSS,2552,7,15,0,0,6,8,7,7,3,1,0,2,3,18.4
blaylmo01,Mookie Blaylock,GOLDEN STATE WARRIORS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,2621,8,20,3,6,0,0,1,2,8,4,0,0,3,17.9
dampier01,Erick Dampier,GOLDEN STATE WARRIORS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,2361,7,15,0,0,1,2,3,13,6,3,2,2,4,17.9
peelean01,Anthony Peeler,MINNESOTA TIMBERWOLVES,HOME,GOLDEN STATE WARRIORS,WIN,2238,9,12,4,5,0,0,0,5,4,4,0,6,4,17.9
howarju01,Juwan Howard,WASHINGTON WIZARDS,AWAY,BOSTON CELTICS,LOSS,2558,12,17,0,0,1,3,2,5,2,1,0,3,4,17.8
garneke01,Kevin Garnett,MINNESOTA TIMBERWOLVES,HOME,GOLDEN STATE WARRIORS,WIN,2476,11,18,0,0,2,3,2,8,4,2,3,7,4,17.5
rooksse01,Sean Rooks,LOS ANGELES CLIPPERS,HOME,NEW YORK KNICKS,WIN,1694,6,10,0,0,2,2,4,2,4,1,2,0,2,17.2
ilgauzy01,Zydrunas Ilgauskas,CLEVELAND CAVALIERS,AWAY,PHILADELPHIA 76ERS,LOSS,1876,6,11,0,0,4,4,7,6,2,3,0,3,5,16.8
robingl01,Glenn Robinson,MILWAUKEE BUCKS,HOME,ATLANTA HAWKS,WIN,2239,9,17,1,2,2,3,0,5,4,1,2,1,3,16.8
hardati01,Tim Hardaway,MIAMI HEAT,AWAY,NEW JERSEY NETS,LOSS,2587,10,23,4,13,2,2,0,4,4,2,1,2,5,16.6
stackje01,Jerry Stackhouse,DETROIT PISTONS,HOME,INDIANA PACERS,LOSS,2203,11,20,3,5,4,5,3,4,5,1,0,9,3,16.6
ratlith01,Theo Ratliff,PHILADELPHIA 76ERS,HOME,CLEVELAND CAVALIERS,WIN,1663,4,9,0,0,7,11,2,3,0,1,6,0,4,14.6
battito01,Tony Battie,BOSTON CELTICS,HOME,WASHINGTON WIZARDS,WIN,1731,8,10,0,0,0,1,4,4,0,1,1,1,5,14.5
besttr01,Travis Best,INDIANA PACERS,AWAY,DETROIT PISTONS,WIN,2523,9,17,2,5,2,4,0,5,8,0,1,4,6,14.3
nashst01,Steve Nash,DALLAS MAVERICKS,AWAY,PHOENIX SUNS,LOSS,2229,6,11,2,3,5,6,0,2,6,0,0,3,2,14.3
odomla01,Lamar Odom,LOS ANGELES CLIPPERS,HOME,NEW YORK KNICKS,WIN,2205,7,14,0,3,2,2,2,7,3,1,3,3,2,13.9
traylro01,Robert Traylor,CLEVELAND CAVALIERS,AWAY,PHILADELPHIA 76ERS,LOSS,1327,7,9,0,0,3,6,4,2,0,0,3,2,5,13.8
williaa01,Aaron Williams,NEW JERSEY NETS,HOME,MIAMI HEAT,WIN,1493,7,9,0,0,3,5,5,4,0,0,0,2,5,13.4
delkto01,Tony Delk,PHOENIX SUNS,HOME,DALLAS MAVERICKS,WIN,1701,8,14,1,3,0,1,0,4,5,1,0,1,4,13.1
snower01,Eric Snow,PHILADELPHIA 76ERS,HOME,CLEVELAND CAVALIERS,WIN,2232,5,10,0,0,3,3,1,3,7,2,0,3,1,13.1
szczewa02,Wally Szczerbiak,MINNESOTA TIMBERWOLVES,HOME,GOLDEN STATE WARRIORS,WIN,2352,5,11,0,1,2,2,3,7,5,0,2,2,1,13.0
kiddja01,Jason Kidd,PHOENIX SUNS,HOME,DALLAS MAVERICKS,WIN,2198,5,10,0,1,5,6,0,3,9,1,1,4,4,12.9
hamilri01,Richard Hamilton,WASHINGTON WIZARDS,AWAY,BOSTON CELTICS,LOSS,2223,5,13,4,5,2,4,1,2,6,1,0,0,5,12.6
cleavma01,Mateen Cleaves,DETROIT PISTONS,HOME,INDIANA PACERS,LOSS,1189,3,5,0,0,6,8,0,2,7,3,0,4,3,12.2
herrech01,Chris Herren,BOSTON CELTICS,HOME,WASHINGTON WIZARDS,WIN,2110,5,7,3,4,0,2,0,2,4,1,0,0,5,11.7
wrighlo02,Lorenzen Wright,ATLANTA HAWKS,AWAY,MILWAUKEE BUCKS,LOSS,1195,6,9,0,0,2,3,1,3,1,1,0,1,1,11.6
rogerro01,Rodney Rogers,PHOENIX SUNS,HOME,DALLAS MAVERICKS,WIN,1778,9,17,1,3,0,1,3,2,5,0,0,3,5,11.5
allenra02,Ray Allen,MILWAUKEE BUCKS,HOME,ATLANTA HAWKS,WIN,2148,7,17,3,7,0,0,2,2,3,3,0,3,2,11.2
johnsla02,Larry Johnson,NEW YORK KNICKS,AWAY,LOS ANGELES CLIPPERS,LOSS,2018,8,16,2,5,2,2,1,8,0,0,1,3,4,11.2
cebalce01,Cedric Ceballos,DETROIT PISTONS,HOME,INDIANA PACERS,LOSS,1403,7,15,1,5,4,6,0,2,1,0,0,0,2,11.0
nestera01,Rasho Nesterović,MINNESOTA TIMBERWOLVES,HOME,GOLDEN STATE WARRIORS,WIN,2109,2,4,0,0,2,4,3,8,1,1,5,1,3,10.7
croshau01,Austin Croshere,INDIANA PACERS,AWAY,DETROIT PISTONS,WIN,2566,5,12,1,3,4,4,4,7,2,0,1,4,3,10.4
harrilu01,Lucious Harris,NEW JERSEY NETS,HOME,MIAMI HEAT,WIN,1248,4,6,1,2,1,2,0,2,2,2,0,0,2,10.2
jacksji01,Jim Jackson,ATLANTA HAWKS,AWAY,MILWAUKEE BUCKS,LOSS,2339,5,13,1,2,4,5,1,3,5,1,0,3,1,10.2
cassesa01,Sam Cassell,MILWAUKEE BUCKS,HOME,ATLANTA HAWKS,WIN,2301,5,13,0,0,5,6,0,3,6,0,1,2,3,10.1
mutomdi01,Dikembe Mutombo,ATLANTA HAWKS,AWAY,MILWAUKEE BUCKS,LOSS,2075,2,3,0,0,4,7,7,11,0,1,0,3,4,10.1
cambyma01,Marcus Camby,NEW YORK KNICKS,AWAY,LOS ANGELES CLIPPERS,LOSS,2317,3,9,0,0,3,3,3,10,0,0,3,0,3,9.9
gillke01,Kendall Gill,NEW JERSEY NETS,HOME,MIAMI HEAT,WIN,1781,5,9,0,0,1,3,0,1,3,4,0,2,1,9.9
hunteli01,Lindsey Hunter,MILWAUKEE BUCKS,HOME,ATLANTA HAWKS,WIN,1331,4,8,3,6,0,0,1,0,2,2,0,1,2,9.3
piercpa01,Paul Pierce,BOSTON CELTICS,HOME,WASHINGTON WIZARDS,WIN,2066,7,19,0,2,6,7,4,6,2,1,0,6,2,9.3
iversal01,Allen Iverson,PHILADELPHIA 76ERS,HOME,CLEVELAND CAVALIERS,WIN,2348,9,22,0,3,4,7,0,4,5,2,0,5,4,9.1
mullich01,Chris Mullin,GOLDEN STATE WARRIORS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,2250,5,13,2,5,4,4,0,1,1,2,0,2,2,9.1
johnser02,Ervin Johnson,MILWAUKEE BUCKS,HOME,ATLANTA HAWKS,WIN,2016,2,4,0,0,1,4,5,7,1,1,1,0,3,8.6
hendeal01,Alan Henderson,ATLANTA HAWKS,AWAY,MILWAUKEE BUCKS,LOSS,2158,5,11,0,0,1,3,4,7,1,2,0,2,4,8.5
buckngr01,Greg Buckner,DALLAS MAVERICKS,AWAY,PHOENIX SUNS,LOSS,2052,2,8,0,1,2,2,3,7,2,3,0,1,2,8.0
santida01,Daniel Santiago,PHOENIX SUNS,HOME,DALLAS MAVERICKS,WIN,1401,3,3,0,0,3,4,1,4,0,2,0,3,2,7.8
billuch01,Chauncey Billups,MINNESOTA TIMBERWOLVES,HOME,GOLDEN STATE WARRIORS,WIN,2580,5,20,1,6,7,7,1,3,6,0,0,4,1,7.4
mcinnje01,Jeff McInnis,LOS ANGELES CLIPPERS,HOME,NEW YORK KNICKS,WIN,2433,4,9,1,3,1,1,0,1,5,0,0,1,2,7.3
mckieaa01,Aaron McKie,PHILADELPHIA 76ERS,HOME,CLEVELAND CAVALIERS,WIN,1615,2,5,1,3,0,0,0,5,6,2,0,2,2,7.2
fosteje01,Jeff Foster,INDIANA PACERS,AWAY,DETROIT PISTONS,WIN,775,4,8,0,1,0,1,3,4,0,1,0,0,2,7.1
nesbyty01,Tyrone Nesby,LOS ANGELES CLIPPERS,HOME,NEW YORK KNICKS,WIN,1505,4,11,0,4,0,0,3,3,2,2,0,0,3,7.1
thomati01,Tim Thomas,MILWAUKEE BUCKS,HOME,ATLANTA HAWKS,WIN,1296,4,8,2,4,0,0,0,4,1,2,0,2,2,7.1
bowenbr01,Bruce Bowen,MIAMI HEAT,AWAY,NEW JERSEY NETS,LOSS,2254,3,7,3,6,0,0,1,2,2,2,0,2,3,6.8
eisleho01,Howard Eisley,DALLAS MAVERICKS,AWAY,PHOENIX SUNS,LOSS,1257,3,5,0,2,2,2,0,2,3,3,0,4,2,6.6
jacksst02,Stephen Jackson,NEW JERSEY NETS,HOME,MIAMI HEAT,WIN,2526,4,13,3,5,2,4,2,2,3,2,0,3,3,6.6
piatker01,Eric Piatkowski,LOS ANGELES CLIPPERS,HOME,NEW YORK KNICKS,WIN,1680,4,14,3,6,1,2,1,2,3,0,0,0,1,6.4
causwdu01,Duane Causwell,MIAMI HEAT,AWAY,NEW JERSEY NETS,LOSS,1065,4,6,0,0,0,0,2,4,0,0,0,1,2,6.2
perkisa01,Sam Perkins,INDIANA PACERS,AWAY,DETROIT PISTONS,WIN,1593,2,8,0,5,0,0,0,3,2,4,2,0,2,6.1
colesbi01,Bimbo Coles,CLEVELAND CAVALIERS,AWAY,PHILADELPHIA 76ERS,LOSS,1201,3,6,0,0,2,2,0,0,3,2,0,2,3,5.9
mcphepa01,Paul McPherson,PHOENIX SUNS,HOME,DALLAS MAVERICKS,WIN,904,3,5,0,0,0,1,1,3,2,0,0,0,1,5.9
cartean01,Anthony Carter,MIAMI HEAT,AWAY,NEW JERSEY NETS,LOSS,1546,3,8,0,1,0,0,1,3,8,0,0,3,0,5.8
hillty01,Tyrone Hill,PHILADELPHIA 76ERS,HOME,CLEVELAND CAVALIERS,WIN,2035,3,6,0,0,2,3,2,2,1,1,0,1,4,5.7
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,AWAY,PHOENIX SUNS,LOSS,2118,5,16,1,5,4,4,2,4,2,0,1,4,2,5.7
jamisan01,Antawn Jamison,GOLDEN STATE WARRIORS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,2436,5,18,0,0,5,7,4,1,0,2,0,2,3,5.5
ricegl01,Glen Rice,NEW YORK KNICKS,AWAY,LOS ANGELES CLIPPERS,LOSS,1439,4,10,0,1,0,0,2,2,1,0,1,0,2,5.2
johnsan02,Anthony Johnson,ATLANTA HAWKS,AWAY,MILWAUKEE BUCKS,LOSS,720,2,4,0,0,2,2,0,0,3,1,0,1,3,4.9
maccuto01,Todd MacCulloch,PHILADELPHIA 76ERS,HOME,CLEVELAND CAVALIERS,WIN,382,2,2,0,0,2,2,1,0,0,0,0,0,3,4.9
mooremi01,Mikki Moore,DETROIT PISTONS,HOME,INDIANA PACERS,LOSS,785,1,2,0,0,4,4,1,1,1,1,0,2,2,4.9
willije01,Jerome Williams,DETROIT PISTONS,HOME,INDIANA PACERS,LOSS,1708,1,4,0,0,2,2,2,9,0,1,0,2,0,4.7
mohamna01,Nazr Mohammed,PHILADELPHIA 76ERS,HOME,CLEVELAND CAVALIERS,WIN,375,2,3,0,0,2,2,3,0,0,0,0,1,3,4.6
langdtr01,Trajan Langdon,CLEVELAND CAVALIERS,AWAY,PHILADELPHIA 76ERS,LOSS,1105,4,8,2,5,0,0,0,0,1,0,0,1,3,4.5
houstal01,Allan Houston,NEW YORK KNICKS,AWAY,LOS ANGELES CLIPPERS,LOSS,2101,7,19,0,4,3,4,0,1,1,0,0,2,2,4.3
potapvi01,Vitaly Potapenko,BOSTON CELTICS,HOME,WASHINGTON WIZARDS,WIN,1144,3,6,0,0,1,1,2,0,3,0,0,2,3,4.3
eliema01,Mario Elie,PHOENIX SUNS,HOME,DALLAS MAVERICKS,WIN,1879,2,5,0,3,0,0,1,2,3,2,1,2,3,4.2
parksch02,Cherokee Parks,WASHINGTON WIZARDS,AWAY,BOSTON CELTICS,LOSS,657,2,2,0,0,0,0,1,1,0,0,0,0,1,4.0
kukocto01,Toni Kukoč,PHILADELPHIA 76ERS,HOME,CLEVELAND CAVALIERS,WIN,816,3,5,0,0,1,2,0,1,1,0,0,1,1,3.9
onealje01,Jermaine O'Neal,INDIANA PACERS,AWAY,DETROIT PISTONS,WIN,2259,3,15,0,0,3,6,3,8,2,1,3,2,4,3.9
childch01,Chris Childs,NEW YORK KNICKS,AWAY,LOS ANGELES CLIPPERS,LOSS,1503,2,4,0,0,0,0,1,1,5,0,0,2,2,3.7
najered01,Eduardo Nájera,DALLAS MAVERICKS,AWAY,PHOENIX SUNS,LOSS,609,2,3,0,0,0,0,2,1,1,0,0,1,1,3.7
murrala01,Lamond Murray,CLEVELAND CAVALIERS,AWAY,PHILADELPHIA 76ERS,LOSS,1995,5,10,0,1,0,0,0,1,1,0,0,2,1,3.6
thomaku01,Kurt Thomas,NEW YORK KNICKS,AWAY,LOS ANGELES CLIPPERS,LOSS,1413,2,6,0,0,0,0,2,4,0,2,2,1,5,3.6
dudlech02,Chris Dudley,PHOENIX SUNS,HOME,DALLAS MAVERICKS,WIN,212,0,0,0,0,0,0,0,0,2,2,0,0,0,3.4
vaughlo01,Loy Vaught,DALLAS MAVERICKS,AWAY,PHOENIX SUNS,LOSS,793,2,3,0,0,0,0,0,1,0,0,1,0,1,3.3
grantbr01,Brian Grant,MIAMI HEAT,AWAY,NEW JERSEY NETS,LOSS,2060,2,14,0,0,9,14,5,3,3,0,1,4,5,3.2
skinnbr01,Brian Skinner,LOS ANGELES CLIPPERS,HOME,NEW YORK KNICKS,WIN,986,2,6,0,0,0,0,2,4,0,0,0,0,0,3.2
willier01,Eric Williams,BOSTON CELTICS,HOME,WASHINGTON WIZARDS,WIN,1120,2,4,0,0,0,0,1,4,1,0,0,1,1,3.2
montrer01,Eric Montross,DETROIT PISTONS,HOME,INDIANA PACERS,LOSS,1117,2,3,0,0,0,0,0,4,1,1,1,2,3,3.1
sprewla01,Latrell Sprewell,NEW YORK KNICKS,AWAY,LOS ANGELES CLIPPERS,LOSS,2224,5,14,0,0,2,3,0,6,1,1,0,3,3,3.1
millean02,Andre Miller,CLEVELAND CAVALIERS,AWAY,PHILADELPHIA 76ERS,LOSS,1679,2,5,0,1,0,0,0,2,10,2,0,6,5,2.9
eschmev01,Evan Eschmeyer,NEW JERSEY NETS,HOME,MIAMI HEAT,WIN,1575,1,4,0,0,2,2,3,3,1,1,1,3,3,2.8
terryja01,Jason Terry,ATLANTA HAWKS,AWAY,MILWAUKEE BUCKS,LOSS,942,3,7,1,2,0,0,0,2,3,0,1,4,0,2.7
lopezfe01,Felipe López,WASHINGTON WIZARDS,AWAY,BOSTON CELTICS,LOSS,853,2,4,0,0,0,0,0,2,1,0,1,1,1,2.6
wallabe01,Ben Wallace,DETROIT PISTONS,HOME,INDIANA PACERS,LOSS,2148,1,7,0,1,2,4,2,8,1,1,2,2,3,2.4
douglsh01,Sherman Douglas,NEW JERSEY NETS,HOME,MIAMI HEAT,WIN,278,1,1,0,0,0,0,0,1,0,0,1,0,1,2.3
ellisla01,LaPhonso Ellis,MINNESOTA TIMBERWOLVES,HOME,GOLDEN STATE WARRIORS,WIN,902,2,7,0,0,0,0,1,6,1,2,0,2,2,2.3
whiteja01,Jahidi White,WASHINGTON WIZARDS,AWAY,BOSTON CELTICS,LOSS,2223,1,5,0,0,0,2,4,8,0,2,2,3,4,2.1
hendece02,Cedric Henderson,CLEVELAND CAVALIERS,AWAY,PHILADELPHIA 76ERS,LOSS,856,1,2,0,0,0,0,0,2,2,0,0,1,0,2.0
caffeja01,Jason Caffey,MILWAUKEE BUCKS,HOME,ATLANTA HAWKS,WIN,1344,2,3,0,0,1,5,1,3,2,0,0,2,3,1.9
houseed01,Eddie House,MIAMI HEAT,AWAY,NEW JERSEY NETS,LOSS,544,2,4,1,1,0,0,1,0,0,0,0,1,2,1.9
robinja03,Jamal Robinson,MIAMI HEAT,AWAY,NEW JERSEY NETS,LOSS,631,1,4,0,1,0,0,2,1,0,1,0,0,1,1.9
whitnch01,Chris Whitney,WASHINGTON WIZARDS,AWAY,BOSTON CELTICS,LOSS,688,1,4,1,3,1,2,1,0,3,0,0,1,3,1.8
currymi01,Michael Curry,DETROIT PISTONS,HOME,INDIANA PACERS,LOSS,1465,2,4,0,0,0,0,0,3,0,0,0,0,3,1.7
jonesju01,Jumaine Jones,PHILADELPHIA 76ERS,HOME,CLEVELAND CAVALIERS,WIN,110,1,2,0,0,0,0,1,0,0,0,0,0,0,1.7
martike01,Kenyon Martin,NEW JERSEY NETS,HOME,MIAMI HEAT,WIN,1701,2,7,0,0,0,0,0,5,4,0,4,3,6,1.6
davishu01,Hubert Davis,DALLAS MAVERICKS,AWAY,PHOENIX SUNS,LOSS,1494,2,6,0,1,0,0,0,3,0,0,0,0,0,1.5
greenac01,A.C. Green,MIAMI HEAT,AWAY,NEW JERSEY NETS,LOSS,892,0,1,0,0,0,0,2,3,0,0,0,0,1,1.2
maggeco01,Corey Maggette,LOS ANGELES CLIPPERS,HOME,NEW YORK KNICKS,WIN,209,1,3,0,0,0,2,2,1,0,0,0,0,0,1.2
mottoha01,Hanno Möttölä,ATLANTA HAWKS,AWAY,MILWAUKEE BUCKS,LOSS,332,1,1,0,0,1,1,0,1,0,0,0,1,2,1.2
stronde01,Derek Strong,LOS ANGELES CLIPPERS,HOME,NEW YORK KNICKS,WIN,1695,1,7,0,0,3,3,2,6,0,1,0,2,4,1.1
brunsri01,Rick Brunson,BOSTON CELTICS,HOME,WASHINGTON WIZARDS,WIN,770,0,2,0,2,1,2,0,0,4,0,0,0,3,0.8
garrede01,Dean Garrett,MINNESOTA TIMBERWOLVES,HOME,GOLDEN STATE WARRIORS,WIN,620,1,2,0,0,0,0,0,2,0,0,0,0,2,0.8
johnsde03,DerMarr Johnson,ATLANTA HAWKS,AWAY,MILWAUKEE BUCKS,LOSS,949,1,6,1,5,1,2,0,1,1,1,1,1,2,0.7
averywi01,William Avery,MINNESOTA TIMBERWOLVES,HOME,GOLDEN STATE WARRIORS,WIN,901,2,5,0,2,0,0,0,0,1,0,0,1,1,0.6
curlebi01,Bill Curley,DALLAS MAVERICKS,AWAY,PHOENIX SUNS,LOSS,89,0,0,0,0,1,2,0,0,0,0,0,0,0,0.6
fulleto02,Todd Fuller,MIAMI HEAT,AWAY,NEW JERSEY NETS,LOSS,269,1,3,0,0,0,0,0,0,0,0,1,0,1,0.6
jacksma02,Marc Jackson,GOLDEN STATE WARRIORS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,244,0,1,0,0,0,0,0,2,0,0,1,0,0,0.6
atkinch01,Chucky Atkins,DETROIT PISTONS,HOME,INDIANA PACERS,LOSS,1694,1,7,0,1,2,2,0,3,3,0,0,0,5,0.5
keefead01,Adam Keefe,GOLDEN STATE WARRIORS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,627,0,0,0,0,1,2,2,1,0,0,0,1,2,0.5
popema01,Mark Pope,MILWAUKEE BUCKS,HOME,ATLANTA HAWKS,WIN,1291,0,1,0,0,0,0,1,3,1,0,1,1,2,0.5
robincl02,Clifford Robinson,PHOENIX SUNS,HOME,DALLAS MAVERICKS,WIN,1736,4,10,0,1,2,4,0,2,1,2,0,6,2,0.3
