team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
SAN ANTONIO SPURS,240,38,85,7,22,19,23,11,31,23,9,4,10,20,2008-03-20,away,win,102.0,CHICAGO BULLS,80.0,0.3089430894308943,0.2413793103448276,42
CHICAGO BULLS,240,28,74,2,11,22,23,9,29,9,6,4,16,20,2008-03-20,home,loss,80.0,SAN ANTONIO SPURS,102.0,0.27450980392156865,0.15384615384615385,38
BOSTON CELTICS,240,30,87,4,16,30,35,12,37,16,10,9,8,21,2008-03-20,away,win,94.0,DALLAS MAVERICKS,90.0,0.2564102564102564,0.2,49
DALLAS MAVERICKS,240,33,84,6,18,18,24,9,42,19,2,12,14,22,2008-03-20,home,loss,90.0,BOSTON CELTICS,94.0,0.28205128205128205,0.25,51
LOS ANGELES LAKERS,240,42,80,10,22,12,20,7,33,24,6,1,6,21,2008-03-20,away,win,106.0,UTAH JAZZ,95.0,0.3442622950819672,0.3125,40
UTAH JAZZ,240,36,80,7,16,16,25,13,31,23,5,2,8,21,2008-03-20,home,loss,95.0,LOS ANGELES LAKERS,106.0,0.3103448275862069,0.30434782608695654,44
