team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
MEMPHIS GRIZZLIES,240,32,78,1,15,13,16,10,33,19,6,4,18,17,2007-12-08,away,loss,78.0,ATLANTA HAWKS,86.0,0.2909090909090909,0.0625,43
ATLANTA HAWKS,240,34,84,4,13,14,19,15,35,22,11,4,17,21,2007-12-08,home,win,86.0,MEMPHIS GRIZZLIES,78.0,0.288135593220339,0.23529411764705882,50
CLEVELAND CAVALIERS,240,32,70,6,15,23,31,14,25,14,8,6,25,31,2007-12-08,away,loss,93.0,CHARLOTTE BOBCATS,96.0,0.3137254901960784,0.2857142857142857,39
CHARLOTTE BOBCATS,240,28,64,4,9,36,48,9,25,16,11,8,19,23,2007-12-08,home,win,96.0,CLEVELAND CAVALIERS,93.0,0.30434782608695654,0.3076923076923077,34
BOSTON CELTICS,240,33,64,7,23,19,22,7,38,22,5,9,17,20,2007-12-08,away,win,92.0,CHICAGO BULLS,81.0,0.3402061855670103,0.23333333333333334,45
CHICAGO BULLS,240,31,86,3,16,16,22,13,24,20,8,3,9,18,2007-12-08,home,loss,81.0,BOSTON CELTICS,92.0,0.26495726495726496,0.15789473684210525,37
UTAH JAZZ,240,46,76,3,6,22,31,16,18,25,9,2,15,26,2007-12-08,away,loss,117.0,DALLAS MAVERICKS,125.0,0.3770491803278688,0.3333333333333333,34
DALLAS MAVERICKS,240,43,72,9,16,30,35,12,19,25,7,5,13,20,2007-12-08,home,win,125.0,UTAH JAZZ,117.0,0.3739130434782609,0.36,31
SACRAMENTO KINGS,240,40,90,5,18,12,13,7,27,27,19,2,22,28,2007-12-08,away,loss,97.0,DENVER NUGGETS,101.0,0.3076923076923077,0.21739130434782608,34
DENVER NUGGETS,240,36,78,2,15,27,34,12,33,29,12,13,24,13,2007-12-08,home,win,101.0,SACRAMENTO KINGS,97.0,0.3157894736842105,0.11764705882352941,45
PHOENIX SUNS,240,38,83,7,25,10,15,8,25,29,6,12,15,20,2007-12-08,away,loss,93.0,MINNESOTA TIMBERWOLVES,100.0,0.3140495867768595,0.21875,33
MINNESOTA TIMBERWOLVES,240,40,90,4,13,16,22,19,36,17,7,1,15,18,2007-12-08,home,win,100.0,PHOENIX SUNS,93.0,0.3076923076923077,0.23529411764705882,55
PHILADELPHIA 76ERS,240,43,81,7,13,12,22,14,33,26,14,5,14,22,2007-12-08,away,win,105.0,NEW YORK KNICKS,77.0,0.3467741935483871,0.35,47
NEW YORK KNICKS,240,25,70,5,23,22,31,8,19,12,7,4,16,17,2007-12-08,home,loss,77.0,PHILADELPHIA 76ERS,105.0,0.2631578947368421,0.17857142857142858,27
