team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
LOS ANGELES LAKERS,240,39,84,10,26,25,35,7,33,27,7,6,11,22,2008-02-23,away,win,113.0,LOS ANGELES CLIPPERS,95.0,0.3170731707317073,0.2777777777777778,40
LOS ANGELES CLIPPERS,240,36,80,1,14,22,29,9,36,26,6,3,16,28,2008-02-23,home,loss,95.0,LOS ANGELES LAKERS,113.0,0.3103448275862069,0.06666666666666667,45
PHILADELPHIA 76ERS,265,40,83,2,9,19,27,17,33,20,11,3,23,16,2008-02-23,away,win,101.0,MIAMI HEAT,96.0,0.3252032520325203,0.18181818181818182,50
MIAMI HEAT,265,37,82,7,20,15,16,8,25,21,15,5,17,18,2008-02-23,home,loss,96.0,PHILADELPHIA 76ERS,101.0,0.31092436974789917,0.25925925925925924,33
DENVER NUGGETS,240,38,86,8,22,25,34,9,31,22,13,8,14,26,2008-02-23,away,loss,109.0,MILWAUKEE BUCKS,115.0,0.3064516129032258,0.26666666666666666,40
MILWAUKEE BUCKS,240,40,92,6,18,29,36,20,33,20,5,5,17,24,2008-02-23,home,win,115.0,DENVER NUGGETS,109.0,0.30303030303030304,0.25,53
INDIANA PACERS,240,33,83,9,29,16,25,4,29,21,6,5,9,24,2008-02-23,away,loss,91.0,NEW JERSEY NETS,102.0,0.28448275862068967,0.23684210526315788,33
NEW JERSEY NETS,240,35,75,6,13,26,30,9,48,25,5,4,15,22,2008-02-23,home,win,102.0,INDIANA PACERS,91.0,0.3181818181818182,0.3157894736842105,57
NEW ORLEANS HORNETS,240,34,78,7,17,14,19,7,28,13,5,3,7,22,2008-02-23,away,loss,89.0,SAN ANTONIO SPURS,98.0,0.30357142857142855,0.2916666666666667,35
SAN ANTONIO SPURS,240,37,77,7,22,17,17,8,35,26,3,5,10,18,2008-02-23,home,win,98.0,NEW ORLEANS HORNETS,89.0,0.32456140350877194,0.2413793103448276,43
ATLANTA HAWKS,240,36,75,7,15,15,17,10,33,23,7,3,22,22,2008-02-23,away,loss,94.0,UTAH JAZZ,100.0,0.32432432432432434,0.3181818181818182,43
UTAH JAZZ,240,39,83,4,12,18,20,11,26,26,12,2,12,19,2008-02-23,home,win,100.0,ATLANTA HAWKS,94.0,0.319672131147541,0.25,37
CHARLOTTE BOBCATS,240,37,74,4,14,17,23,10,26,21,3,4,14,19,2008-02-23,away,loss,95.0,WASHINGTON WIZARDS,110.0,0.3333333333333333,0.2222222222222222,36
WASHINGTON WIZARDS,240,45,94,6,15,14,18,22,24,24,9,7,7,17,2008-02-23,home,win,110.0,CHARLOTTE BOBCATS,95.0,0.3237410071942446,0.2857142857142857,46
