team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
PHILADELPHIA 76ERS,240,34,75,2,10,19,33,18,21,20,10,4,23,25,2008-01-18,away,loss,89.0,BOSTON CELTICS,116.0,0.3119266055045872,0.16666666666666666,39
BOSTON CELTICS,240,43,73,14,22,16,21,10,20,31,6,6,16,29,2008-01-18,home,win,116.0,PHILADELPHIA 76ERS,89.0,0.3706896551724138,0.3888888888888889,30
GOLDEN STATE WARRIORS,240,41,89,11,29,26,32,15,28,24,10,3,14,30,2008-01-18,away,win,119.0,CHICAGO BULLS,111.0,0.3153846153846154,0.275,43
CHICAGO BULLS,240,40,80,9,19,22,36,12,29,25,4,3,18,27,2008-01-18,home,loss,111.0,GOLDEN STATE WARRIORS,119.0,0.3333333333333333,0.32142857142857145,41
SACRAMENTO KINGS,240,36,71,7,23,21,26,5,35,25,8,1,12,22,2008-01-18,away,win,100.0,DETROIT PISTONS,93.0,0.3364485981308411,0.23333333333333334,40
DETROIT PISTONS,240,34,81,6,19,19,30,17,28,23,8,5,10,18,2008-01-18,home,loss,93.0,SACRAMENTO KINGS,100.0,0.2956521739130435,0.24,45
SEATTLE SUPERSONICS,240,43,99,4,19,10,17,15,32,19,3,7,11,13,2008-01-18,away,loss,100.0,MEMPHIS GRIZZLIES,124.0,0.3028169014084507,0.17391304347826086,47
MEMPHIS GRIZZLIES,240,52,100,13,26,7,13,15,38,32,6,11,13,16,2008-01-18,home,win,124.0,SEATTLE SUPERSONICS,100.0,0.34210526315789475,0.3333333333333333,53
PORTLAND TRAIL BLAZERS,240,33,74,7,21,25,31,11,36,13,4,3,12,20,2008-01-18,away,win,98.0,MIAMI HEAT,91.0,0.308411214953271,0.25,47
MIAMI HEAT,240,34,85,8,20,15,18,12,25,18,6,4,11,19,2008-01-18,home,loss,91.0,PORTLAND TRAIL BLAZERS,98.0,0.2857142857142857,0.2857142857142857,37
CHARLOTTE BOBCATS,240,37,88,4,16,6,7,13,26,27,4,2,11,19,2008-01-18,away,loss,84.0,NEW ORLEANS HORNETS,112.0,0.296,0.2,39
NEW ORLEANS HORNETS,240,47,78,7,13,11,17,6,33,31,7,6,10,11,2008-01-18,home,win,112.0,CHARLOTTE BOBCATS,84.0,0.376,0.35,39
MINNESOTA TIMBERWOLVES,240,39,91,2,11,15,25,15,35,15,3,4,9,19,2008-01-18,away,loss,95.0,PHOENIX SUNS,115.0,0.3,0.15384615384615385,50
PHOENIX SUNS,240,44,81,11,26,16,20,3,37,32,4,3,7,20,2008-01-18,home,win,115.0,MINNESOTA TIMBERWOLVES,95.0,0.352,0.2972972972972973,40
ATLANTA HAWKS,240,31,75,6,14,10,15,9,29,24,4,6,13,20,2008-01-18,away,loss,78.0,TORONTO RAPTORS,89.0,0.29245283018867924,0.3,38
TORONTO RAPTORS,240,32,67,5,16,20,26,4,30,21,9,4,7,18,2008-01-18,home,win,89.0,ATLANTA HAWKS,78.0,0.32323232323232326,0.23809523809523808,34
LOS ANGELES CLIPPERS,240,33,72,2,6,20,26,6,28,19,6,7,14,17,2008-01-18,away,loss,88.0,UTAH JAZZ,106.0,0.3142857142857143,0.25,34
UTAH JAZZ,240,43,83,2,9,18,21,12,31,28,12,4,10,19,2008-01-18,home,win,106.0,LOS ANGELES CLIPPERS,88.0,0.3412698412698413,0.18181818181818182,43
NEW YORK KNICKS,240,34,79,8,25,22,27,10,22,25,5,3,14,14,2008-01-18,away,loss,98.0,WASHINGTON WIZARDS,111.0,0.3008849557522124,0.24242424242424243,32
WASHINGTON WIZARDS,240,46,81,5,14,14,15,8,33,23,9,4,18,20,2008-01-18,home,win,111.0,NEW YORK KNICKS,98.0,0.36220472440944884,0.2631578947368421,41
