team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
DALLAS MAVERICKS,240,33,70,7,14,30,39,10,28,21,6,1,15,28,2008-04-22,away,loss,103.0,NEW ORLEANS HORNETS,127.0,0.32038834951456313,0.3333333333333333,38
NEW ORLEANS HORNETS,240,48,79,10,18,21,28,4,27,30,9,5,6,25,2008-04-22,home,win,127.0,DALLAS MAVERICKS,103.0,0.3779527559055118,0.35714285714285715,31
TORONTO RAPTORS,240,37,81,11,29,18,20,7,33,21,4,1,13,23,2008-04-22,away,loss,103.0,ORLANDO MAGIC,104.0,0.3135593220338983,0.275,40
ORLANDO MAGIC,240,38,89,9,31,19,23,16,32,19,10,5,13,20,2008-04-22,home,win,104.0,TORONTO RAPTORS,103.0,0.2992125984251969,0.225,48
PHOENIX SUNS,240,37,80,4,13,18,29,6,33,16,5,7,11,19,2008-04-22,away,loss,96.0,SAN ANTONIO SPURS,102.0,0.3162393162393162,0.23529411764705882,39
SAN ANTONIO SPURS,240,40,83,4,11,18,25,7,35,17,8,7,12,22,2008-04-22,home,win,102.0,PHOENIX SUNS,96.0,0.3252032520325203,0.26666666666666666,42
