team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
MINNESOTA TIMBERWOLVES,240,31,71,1,14,22,27,7,29,16,10,3,18,24,2008-01-29,away,loss,85.0,CHICAGO BULLS,96.0,0.30392156862745096,0.06666666666666667,36
CHICAGO BULLS,240,34,80,5,10,23,32,17,31,18,13,5,14,20,2008-01-29,home,win,96.0,MINNESOTA TIMBERWOLVES,85.0,0.2982456140350877,0.3333333333333333,48
GOLDEN STATE WARRIORS,240,37,88,12,30,21,30,12,33,23,9,5,10,25,2008-01-29,away,loss,107.0,HOUSTON ROCKETS,111.0,0.296,0.2857142857142857,45
HOUSTON ROCKETS,240,39,85,7,21,26,32,10,40,28,6,5,13,23,2008-01-29,home,win,111.0,GOLDEN STATE WARRIORS,107.0,0.31451612903225806,0.25,50
DETROIT PISTONS,240,42,85,6,14,20,29,17,31,22,8,7,10,16,2008-01-29,away,win,110.0,INDIANA PACERS,104.0,0.33070866141732286,0.3,48
INDIANA PACERS,240,36,78,12,24,20,26,11,29,25,7,5,13,22,2008-01-29,home,loss,104.0,DETROIT PISTONS,110.0,0.3157894736842105,0.3333333333333333,40
NEW YORK KNICKS,240,40,90,9,14,20,23,14,31,23,8,3,11,26,2008-01-29,away,loss,109.0,LOS ANGELES LAKERS,120.0,0.3076923076923077,0.391304347826087,45
LOS ANGELES LAKERS,240,43,85,11,27,23,33,15,33,30,4,13,13,18,2008-01-29,home,win,120.0,NEW YORK KNICKS,109.0,0.3359375,0.2894736842105263,48
BOSTON CELTICS,240,40,78,10,21,27,35,10,41,22,12,5,14,27,2008-01-29,away,win,117.0,MIAMI HEAT,87.0,0.3389830508474576,0.3225806451612903,51
MIAMI HEAT,240,28,78,5,17,26,36,8,28,15,7,2,17,23,2008-01-29,home,loss,87.0,BOSTON CELTICS,117.0,0.2641509433962264,0.22727272727272727,36
MILWAUKEE BUCKS,240,30,80,6,25,14,19,12,28,23,10,4,11,20,2008-01-29,away,loss,80.0,NEW JERSEY NETS,87.0,0.2727272727272727,0.1935483870967742,40
NEW JERSEY NETS,240,30,74,5,16,22,30,12,38,23,3,5,14,19,2008-01-29,home,win,87.0,MILWAUKEE BUCKS,80.0,0.28846153846153844,0.23809523809523808,50
ATLANTA HAWKS,240,35,102,2,8,20,25,26,24,13,9,5,19,20,2008-01-29,away,loss,92.0,PHOENIX SUNS,125.0,0.25547445255474455,0.2,50
PHOENIX SUNS,240,52,81,5,15,16,19,4,32,31,12,19,16,21,2008-01-29,home,win,125.0,ATLANTA HAWKS,92.0,0.39097744360902253,0.25,36
SAN ANTONIO SPURS,240,33,76,6,17,13,17,6,32,19,2,2,9,17,2008-01-29,away,loss,85.0,SEATTLE SUPERSONICS,88.0,0.30275229357798167,0.2608695652173913,38
SEATTLE SUPERSONICS,240,37,89,1,7,13,13,11,34,20,7,7,6,16,2008-01-29,home,win,88.0,SAN ANTONIO SPURS,85.0,0.29365079365079366,0.125,45
TORONTO RAPTORS,265,37,87,10,27,20,28,12,32,25,7,2,8,21,2008-01-29,away,loss,104.0,WASHINGTON WIZARDS,108.0,0.29838709677419356,0.2702702702702703,44
WASHINGTON WIZARDS,265,40,95,10,30,18,21,19,38,17,5,5,13,24,2008-01-29,home,win,108.0,TORONTO RAPTORS,104.0,0.2962962962962963,0.25,57
