team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
DALLAS MAVERICKS,240,23,76,2,14,19,24,11,31,11,3,3,9,14,2008-02-03,away,loss,67.0,DETROIT PISTONS,90.0,0.23232323232323232,0.125,42
DETROIT PISTONS,240,36,83,6,12,12,16,13,35,25,5,8,9,25,2008-02-03,home,win,90.0,DALLAS MAVERICKS,67.0,0.3025210084033613,0.3333333333333333,48
LOS ANGELES LAKERS,240,41,73,8,19,13,17,7,28,27,4,4,12,21,2008-02-03,away,win,103.0,WASHINGTON WIZARDS,91.0,0.35964912280701755,0.2962962962962963,35
WASHINGTON WIZARDS,240,34,79,8,23,15,20,12,21,18,4,3,10,18,2008-02-03,home,loss,91.0,LOS ANGELES LAKERS,103.0,0.3008849557522124,0.25806451612903225,33
