team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
PHILADELPHIA 76ERS,240,35,79,2,11,19,24,11,31,17,6,7,10,19,2008-02-04,away,loss,91.0,ATLANTA HAWKS,96.0,0.30701754385964913,0.15384615384615385,42
ATLANTA HAWKS,240,39,82,4,10,14,20,11,27,24,6,14,11,19,2008-02-04,home,win,96.0,PHILADELPHIA 76ERS,91.0,0.32231404958677684,0.2857142857142857,38
TORONTO RAPTORS,240,44,74,10,19,16,19,3,28,31,11,2,11,15,2008-02-04,away,win,114.0,MIAMI HEAT,82.0,0.3728813559322034,0.3448275862068966,31
MIAMI HEAT,240,31,75,3,16,17,17,11,26,19,5,2,18,16,2008-02-04,home,loss,82.0,TORONTO RAPTORS,114.0,0.29245283018867924,0.15789473684210525,37
HOUSTON ROCKETS,240,35,76,8,19,14,19,10,32,23,11,3,18,13,2008-02-04,away,win,92.0,MINNESOTA TIMBERWOLVES,86.0,0.3153153153153153,0.2962962962962963,42
MINNESOTA TIMBERWOLVES,240,37,77,5,16,7,13,8,32,19,13,5,16,20,2008-02-04,home,loss,86.0,HOUSTON ROCKETS,92.0,0.32456140350877194,0.23809523809523808,40
LOS ANGELES CLIPPERS,240,37,80,5,10,24,27,10,29,21,12,5,11,20,2008-02-04,away,win,103.0,NEW YORK KNICKS,94.0,0.3162393162393162,0.3333333333333333,39
NEW YORK KNICKS,240,35,69,7,19,17,24,7,28,19,4,4,20,23,2008-02-04,home,loss,94.0,LOS ANGELES CLIPPERS,103.0,0.33653846153846156,0.2692307692307692,35
DALLAS MAVERICKS,240,41,80,5,10,20,25,13,34,18,5,1,7,20,2008-02-04,away,win,107.0,ORLANDO MAGIC,98.0,0.33884297520661155,0.3333333333333333,47
ORLANDO MAGIC,240,36,78,8,20,18,26,10,24,22,2,4,8,20,2008-02-04,home,loss,98.0,DALLAS MAVERICKS,107.0,0.3157894736842105,0.2857142857142857,34
CHARLOTTE BOBCATS,240,41,83,7,19,15,23,12,29,21,7,2,14,16,2008-02-04,away,loss,104.0,PHOENIX SUNS,118.0,0.33064516129032256,0.2692307692307692,41
PHOENIX SUNS,240,42,81,16,36,18,21,8,28,30,6,7,14,23,2008-02-04,home,win,118.0,CHARLOTTE BOBCATS,104.0,0.34146341463414637,0.3076923076923077,36
DENVER NUGGETS,265,41,99,7,19,16,18,21,32,22,11,4,16,20,2008-02-04,away,win,105.0,PORTLAND TRAIL BLAZERS,103.0,0.29285714285714287,0.2692307692307692,53
PORTLAND TRAIL BLAZERS,265,38,92,9,22,18,25,18,33,31,10,10,17,16,2008-02-04,home,loss,103.0,DENVER NUGGETS,105.0,0.2923076923076923,0.2903225806451613,51
CHICAGO BULLS,240,44,96,7,14,23,35,23,27,25,8,3,13,19,2008-02-04,away,win,118.0,SEATTLE SUPERSONICS,108.0,0.3142857142857143,0.3333333333333333,50
SEATTLE SUPERSONICS,240,39,80,7,16,23,26,11,24,25,7,8,14,30,2008-02-04,home,loss,108.0,CHICAGO BULLS,118.0,0.3277310924369748,0.30434782608695654,35
NEW ORLEANS HORNETS,240,31,69,10,18,16,23,9,30,17,6,4,19,24,2008-02-04,away,loss,88.0,UTAH JAZZ,110.0,0.31,0.35714285714285715,39
UTAH JAZZ,240,41,81,14,22,14,22,9,30,26,11,3,10,15,2008-02-04,home,win,110.0,NEW ORLEANS HORNETS,88.0,0.3360655737704918,0.3888888888888889,39
