team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
BOSTON CELTICS,240,34,78,6,17,27,34,15,39,14,13,5,13,18,2008-04-05,away,win,101.0,CHARLOTTE BOBCATS,78.0,0.30357142857142855,0.2608695652173913,54
CHARLOTTE BOBCATS,240,33,78,3,13,9,16,7,28,17,6,4,15,19,2008-04-05,home,loss,78.0,BOSTON CELTICS,101.0,0.2972972972972973,0.1875,35
WASHINGTON WIZARDS,240,39,82,5,21,16,17,17,36,20,4,4,18,17,2008-04-05,away,win,99.0,CHICAGO BULLS,87.0,0.32231404958677684,0.19230769230769232,53
CHICAGO BULLS,240,33,77,7,18,14,23,7,21,16,12,4,9,20,2008-04-05,home,loss,87.0,WASHINGTON WIZARDS,99.0,0.3,0.28,28
ORLANDO MAGIC,240,36,77,11,26,18,20,6,27,24,10,3,11,20,2008-04-05,away,win,101.0,CLEVELAND CAVALIERS,86.0,0.3185840707964602,0.2972972972972973,33
CLEVELAND CAVALIERS,240,34,88,5,17,13,21,18,30,25,6,10,16,19,2008-04-05,home,loss,86.0,ORLANDO MAGIC,101.0,0.2786885245901639,0.22727272727272727,48
SACRAMENTO KINGS,240,41,88,6,15,30,36,14,31,27,11,1,21,24,2008-04-05,away,win,118.0,DENVER NUGGETS,115.0,0.3178294573643411,0.2857142857142857,45
DENVER NUGGETS,240,41,90,8,31,25,35,16,29,29,10,7,22,27,2008-04-05,home,loss,115.0,SACRAMENTO KINGS,118.0,0.31297709923664124,0.20512820512820512,45
TORONTO RAPTORS,240,34,81,3,22,19,25,12,26,24,6,5,10,15,2008-04-05,away,loss,90.0,NEW JERSEY NETS,99.0,0.2956521739130435,0.12,38
NEW JERSEY NETS,240,38,80,8,21,15,16,10,32,25,7,4,11,23,2008-04-05,home,win,99.0,TORONTO RAPTORS,90.0,0.3220338983050847,0.27586206896551724,42
ATLANTA HAWKS,240,34,71,5,13,19,27,11,31,18,5,4,16,18,2008-04-05,away,win,92.0,PHILADELPHIA 76ERS,85.0,0.3238095238095238,0.2777777777777778,42
PHILADELPHIA 76ERS,240,31,74,5,16,18,24,7,26,16,9,3,11,19,2008-04-05,home,loss,85.0,ATLANTA HAWKS,92.0,0.29523809523809524,0.23809523809523808,33
