team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
GOLDEN STATE WARRIORS,240,37,85,10,30,21,28,8,34,26,13,8,16,30,2007-12-30,away,win,105.0,DENVER NUGGETS,95.0,0.30327868852459017,0.25,42
DENVER NUGGETS,240,29,84,4,18,33,42,19,37,20,11,9,24,26,2007-12-30,home,loss,95.0,GOLDEN STATE WARRIORS,105.0,0.25663716814159293,0.18181818181818182,56
BOSTON CELTICS,240,37,80,7,22,29,39,10,39,17,11,4,16,30,2007-12-30,away,win,110.0,LOS ANGELES LAKERS,91.0,0.3162393162393162,0.2413793103448276,49
LOS ANGELES LAKERS,240,29,82,7,24,26,34,10,31,17,6,5,16,31,2007-12-30,home,loss,91.0,BOSTON CELTICS,110.0,0.26126126126126126,0.22580645161290322,41
CHICAGO BULLS,240,36,72,10,22,18,25,12,29,20,9,2,14,18,2007-12-30,away,win,100.0,NEW YORK KNICKS,83.0,0.3333333333333333,0.3125,41
NEW YORK KNICKS,240,32,86,4,15,15,20,22,25,15,7,2,16,15,2007-12-30,home,loss,83.0,CHICAGO BULLS,100.0,0.2711864406779661,0.21052631578947367,47
PHILADELPHIA 76ERS,240,30,78,4,13,8,10,12,29,16,4,4,15,20,2007-12-30,away,loss,72.0,PORTLAND TRAIL BLAZERS,97.0,0.2777777777777778,0.23529411764705882,41
PORTLAND TRAIL BLAZERS,240,36,76,9,20,16,20,8,31,24,6,3,9,16,2007-12-30,home,win,97.0,PHILADELPHIA 76ERS,72.0,0.32142857142857145,0.3103448275862069,39
PHOENIX SUNS,240,44,96,11,27,18,26,18,29,30,7,6,9,20,2007-12-30,away,win,117.0,SACRAMENTO KINGS,102.0,0.3142857142857143,0.2894736842105263,47
SACRAMENTO KINGS,240,38,88,5,23,21,25,13,32,18,6,6,12,21,2007-12-30,home,loss,102.0,PHOENIX SUNS,117.0,0.30158730158730157,0.17857142857142858,45
MEMPHIS GRIZZLIES,240,33,73,4,16,17,29,7,25,22,8,3,13,22,2007-12-30,away,loss,87.0,SAN ANTONIO SPURS,111.0,0.3113207547169811,0.2,32
SAN ANTONIO SPURS,240,40,78,9,20,22,27,10,36,27,8,3,12,25,2007-12-30,home,win,111.0,MEMPHIS GRIZZLIES,87.0,0.3389830508474576,0.3103448275862069,46
