team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
BOSTON CELTICS,240,35,71,14,25,22,28,11,34,24,7,8,19,26,2008-04-01,away,win,106.0,CHICAGO BULLS,92.0,0.330188679245283,0.358974358974359,45
CHICAGO BULLS,240,30,72,8,17,24,31,8,25,22,12,7,16,20,2008-04-01,home,loss,92.0,BOSTON CELTICS,106.0,0.29411764705882354,0.32,33
PHOENIX SUNS,240,47,89,12,29,14,26,9,36,33,8,4,17,29,2008-04-01,away,loss,120.0,DENVER NUGGETS,126.0,0.34558823529411764,0.2926829268292683,45
DENVER NUGGETS,240,40,78,9,17,37,47,6,39,24,13,2,16,27,2008-04-01,home,win,126.0,PHOENIX SUNS,120.0,0.3389830508474576,0.34615384615384615,45
NEW YORK KNICKS,265,47,98,6,22,15,23,12,33,29,7,3,14,23,2008-04-01,away,loss,115.0,MILWAUKEE BUCKS,119.0,0.32413793103448274,0.21428571428571427,45
MILWAUKEE BUCKS,265,45,92,6,16,23,29,12,38,27,8,3,16,17,2008-04-01,home,win,119.0,NEW YORK KNICKS,115.0,0.3284671532846715,0.2727272727272727,50
DETROIT PISTONS,240,32,80,4,11,26,33,13,32,13,6,6,8,21,2008-04-01,away,win,94.0,MINNESOTA TIMBERWOLVES,90.0,0.2857142857142857,0.26666666666666666,45
MINNESOTA TIMBERWOLVES,240,32,75,4,17,22,29,7,37,20,5,4,12,26,2008-04-01,home,loss,90.0,DETROIT PISTONS,94.0,0.29906542056074764,0.19047619047619047,44
PHILADELPHIA 76ERS,240,40,80,4,13,24,29,10,29,28,11,6,10,20,2008-04-01,away,win,108.0,NEW JERSEY NETS,99.0,0.3333333333333333,0.23529411764705882,39
NEW JERSEY NETS,240,41,84,7,21,10,13,13,25,25,5,8,16,19,2008-04-01,home,loss,99.0,PHILADELPHIA 76ERS,108.0,0.328,0.25,38
NEW ORLEANS HORNETS,240,35,86,7,18,21,27,21,30,18,5,4,11,18,2008-04-01,away,win,98.0,ORLANDO MAGIC,97.0,0.2892561983471074,0.28,51
ORLANDO MAGIC,240,37,74,13,29,10,15,2,28,20,4,3,11,25,2008-04-01,home,loss,97.0,NEW ORLEANS HORNETS,98.0,0.3333333333333333,0.30952380952380953,30
HOUSTON ROCKETS,240,33,82,4,16,28,35,21,28,19,11,9,15,27,2008-04-01,away,loss,98.0,SACRAMENTO KINGS,99.0,0.28695652173913044,0.2,49
SACRAMENTO KINGS,240,36,71,6,14,21,29,4,24,16,9,4,16,26,2008-04-01,home,win,99.0,HOUSTON ROCKETS,98.0,0.3364485981308411,0.3,28
GOLDEN STATE WARRIORS,240,33,88,8,20,18,22,11,26,8,9,5,13,11,2008-04-01,away,loss,92.0,SAN ANTONIO SPURS,116.0,0.2727272727272727,0.2857142857142857,37
SAN ANTONIO SPURS,240,49,89,11,24,7,12,10,44,25,8,7,16,16,2008-04-01,home,win,116.0,GOLDEN STATE WARRIORS,92.0,0.35507246376811596,0.3142857142857143,54
