team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
SEATTLE SUPERSONICS,240,45,89,0,4,9,13,15,37,30,7,8,24,18,2008-02-26,away,loss,99.0,GOLDEN STATE WARRIORS,105.0,0.3358208955223881,0.0,52
GOLDEN STATE WARRIORS,240,45,102,6,21,9,11,17,25,24,14,5,12,16,2008-02-26,home,win,105.0,SEATTLE SUPERSONICS,99.0,0.30612244897959184,0.2222222222222222,42
WASHINGTON WIZARDS,240,26,83,4,13,13,23,9,28,11,8,3,5,9,2008-02-26,away,loss,69.0,HOUSTON ROCKETS,94.0,0.23853211009174313,0.23529411764705882,37
HOUSTON ROCKETS,240,40,83,7,27,7,12,12,43,25,3,8,10,20,2008-02-26,home,win,94.0,WASHINGTON WIZARDS,69.0,0.3252032520325203,0.20588235294117646,55
PORTLAND TRAIL BLAZERS,240,30,83,2,20,21,23,11,30,12,6,5,11,20,2008-02-26,away,loss,83.0,LOS ANGELES LAKERS,96.0,0.26548672566371684,0.09090909090909091,41
LOS ANGELES LAKERS,240,36,76,9,19,15,17,6,35,19,5,6,12,19,2008-02-26,home,win,96.0,PORTLAND TRAIL BLAZERS,83.0,0.32142857142857145,0.32142857142857145,41
PHOENIX SUNS,240,48,83,9,24,22,28,10,38,26,6,2,15,16,2008-02-26,away,win,127.0,MEMPHIS GRIZZLIES,113.0,0.366412213740458,0.2727272727272727,48
MEMPHIS GRIZZLIES,240,45,98,10,27,13,13,11,25,20,9,4,9,22,2008-02-26,home,loss,113.0,PHOENIX SUNS,127.0,0.3146853146853147,0.2702702702702703,36
SACRAMENTO KINGS,240,32,76,2,17,20,24,9,28,16,7,1,16,26,2008-02-26,away,loss,86.0,MIAMI HEAT,107.0,0.2962962962962963,0.10526315789473684,37
MIAMI HEAT,240,39,75,5,11,24,32,8,32,27,9,8,15,20,2008-02-26,home,win,107.0,SACRAMENTO KINGS,86.0,0.34210526315789475,0.3125,40
CLEVELAND CAVALIERS,240,41,83,10,24,10,14,12,32,27,3,1,13,24,2008-02-26,away,loss,102.0,MILWAUKEE BUCKS,105.0,0.33064516129032256,0.29411764705882354,44
MILWAUKEE BUCKS,240,34,78,5,13,32,37,12,30,20,5,2,8,16,2008-02-26,home,win,105.0,CLEVELAND CAVALIERS,102.0,0.30357142857142855,0.2777777777777778,42
UTAH JAZZ,240,32,69,6,13,30,36,9,30,26,7,8,24,26,2008-02-26,away,loss,100.0,MINNESOTA TIMBERWOLVES,111.0,0.31683168316831684,0.3157894736842105,39
MINNESOTA TIMBERWOLVES,240,38,88,7,16,28,39,15,28,18,16,2,13,28,2008-02-26,home,win,111.0,UTAH JAZZ,100.0,0.30158730158730157,0.30434782608695654,43
ORLANDO MAGIC,240,34,65,5,17,29,43,3,34,16,8,2,10,16,2008-02-26,away,win,102.0,NEW JERSEY NETS,92.0,0.3434343434343434,0.22727272727272727,37
NEW JERSEY NETS,240,35,82,12,26,10,16,8,32,25,5,5,13,34,2008-02-26,home,loss,92.0,ORLANDO MAGIC,102.0,0.29914529914529914,0.3157894736842105,40
