team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
CLEVELAND CAVALIERS,240,32,88,4,14,13,19,20,29,15,9,3,17,32,2008-01-09,away,loss,81.0,ATLANTA HAWKS,90.0,0.26666666666666666,0.2222222222222222,49
ATLANTA HAWKS,240,33,72,0,4,24,34,14,33,20,6,6,17,24,2008-01-09,home,win,90.0,CLEVELAND CAVALIERS,81.0,0.3142857142857143,0.0,47
CHARLOTTE BOBCATS,240,39,80,4,14,13,18,9,33,19,7,3,11,19,2008-01-09,away,win,95.0,BOSTON CELTICS,83.0,0.3277310924369748,0.2222222222222222,42
BOSTON CELTICS,240,30,72,4,20,19,24,10,30,19,7,6,17,24,2008-01-09,home,loss,83.0,CHARLOTTE BOBCATS,95.0,0.29411764705882354,0.16666666666666666,40
DETROIT PISTONS,240,34,85,6,12,12,15,14,24,17,9,5,8,15,2008-01-09,away,loss,86.0,DALLAS MAVERICKS,102.0,0.2857142857142857,0.3333333333333333,38
DALLAS MAVERICKS,240,42,74,10,16,8,11,7,31,19,3,5,13,16,2008-01-09,home,win,102.0,DETROIT PISTONS,86.0,0.3620689655172414,0.38461538461538464,38
ORLANDO MAGIC,240,40,82,9,23,24,31,7,35,25,7,3,14,24,2008-01-09,away,win,113.0,LOS ANGELES CLIPPERS,106.0,0.32786885245901637,0.28125,42
LOS ANGELES CLIPPERS,240,36,77,3,13,31,36,6,33,25,8,7,13,25,2008-01-09,home,loss,106.0,ORLANDO MAGIC,113.0,0.3185840707964602,0.1875,39
MIAMI HEAT,240,30,75,4,16,28,36,12,31,16,7,3,15,24,2008-01-09,away,loss,92.0,MILWAUKEE BUCKS,98.0,0.2857142857142857,0.2,43
MILWAUKEE BUCKS,240,34,77,6,19,24,32,7,34,23,7,5,14,25,2008-01-09,home,win,98.0,MIAMI HEAT,92.0,0.3063063063063063,0.24,41
SEATTLE SUPERSONICS,240,34,84,3,14,17,21,15,30,17,9,8,17,17,2008-01-09,away,loss,88.0,NEW JERSEY NETS,99.0,0.288135593220339,0.17647058823529413,45
NEW JERSEY NETS,240,38,80,8,16,15,22,10,32,27,13,4,15,18,2008-01-09,home,win,99.0,SEATTLE SUPERSONICS,88.0,0.3220338983050847,0.3333333333333333,42
LOS ANGELES LAKERS,240,45,82,9,21,10,14,8,37,25,7,7,8,17,2008-01-09,away,win,109.0,NEW ORLEANS HORNETS,80.0,0.3543307086614173,0.3,45
NEW ORLEANS HORNETS,240,31,84,1,11,17,24,16,24,12,2,1,12,16,2008-01-09,home,loss,80.0,LOS ANGELES LAKERS,109.0,0.26956521739130435,0.08333333333333333,40
HOUSTON ROCKETS,240,42,84,5,16,12,18,10,32,24,11,7,11,15,2008-01-09,away,win,101.0,NEW YORK KNICKS,92.0,0.3333333333333333,0.23809523809523808,42
NEW YORK KNICKS,240,36,81,7,16,13,20,13,29,18,5,1,15,19,2008-01-09,home,loss,92.0,HOUSTON ROCKETS,101.0,0.3076923076923077,0.30434782608695654,42
INDIANA PACERS,265,50,110,10,37,12,17,17,39,20,9,5,14,32,2008-01-09,away,loss,122.0,PHOENIX SUNS,129.0,0.3125,0.2127659574468085,56
PHOENIX SUNS,265,41,92,14,31,33,42,10,39,26,7,5,14,20,2008-01-09,home,win,129.0,INDIANA PACERS,122.0,0.3082706766917293,0.3111111111111111,49
GOLDEN STATE WARRIORS,240,35,89,8,29,13,16,14,29,15,7,2,15,19,2008-01-09,away,loss,91.0,PORTLAND TRAIL BLAZERS,109.0,0.28225806451612906,0.21621621621621623,43
PORTLAND TRAIL BLAZERS,240,40,87,13,28,16,18,12,39,32,10,3,16,17,2008-01-09,home,win,109.0,GOLDEN STATE WARRIORS,91.0,0.31496062992125984,0.3170731707317073,51
PHILADELPHIA 76ERS,240,38,87,3,15,17,21,17,24,17,7,3,14,16,2008-01-09,away,loss,96.0,TORONTO RAPTORS,109.0,0.304,0.16666666666666666,41
TORONTO RAPTORS,240,43,78,9,21,14,16,6,28,27,9,9,13,19,2008-01-09,home,win,109.0,PHILADELPHIA 76ERS,96.0,0.35537190082644626,0.3,34
