team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
PORTLAND TRAIL BLAZERS,290,42,96,11,22,20,23,14,37,23,6,5,10,20,2008-01-03,away,win,115.0,CHICAGO BULLS,109.0,0.30434782608695654,0.3333333333333333,51
CHICAGO BULLS,290,43,104,4,24,19,23,18,31,24,4,11,11,23,2008-01-03,home,loss,109.0,PORTLAND TRAIL BLAZERS,115.0,0.2925170068027211,0.14285714285714285,49
SAN ANTONIO SPURS,240,27,73,6,17,17,27,5,30,20,5,3,8,17,2008-01-03,away,loss,77.0,DENVER NUGGETS,80.0,0.27,0.2608695652173913,35
DENVER NUGGETS,240,32,80,3,11,13,17,10,38,20,6,13,13,20,2008-01-03,home,win,80.0,SAN ANTONIO SPURS,77.0,0.2857142857142857,0.21428571428571427,48
SEATTLE SUPERSONICS,240,40,103,2,10,14,18,18,35,16,5,2,9,26,2008-01-03,away,loss,96.0,PHOENIX SUNS,104.0,0.27972027972027974,0.16666666666666666,53
PHOENIX SUNS,240,36,81,8,20,24,35,10,39,25,6,9,11,18,2008-01-03,home,win,104.0,SEATTLE SUPERSONICS,96.0,0.3076923076923077,0.2857142857142857,49
