team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
CHARLOTTE BOBCATS,240,29,68,6,13,15,20,10,23,19,6,2,17,13,2009-10-31,away,loss,79.0,CLEVELAND CAVALIERS,90.0,0.29896907216494845,0.3157894736842105,33
CLEVELAND CAVALIERS,240,36,62,9,16,9,14,5,27,22,9,9,17,20,2009-10-31,home,win,90.0,CHARLOTTE BOBCATS,79.0,0.3673469387755102,0.36,32
PORTLAND TRAIL BLAZERS,240,38,74,6,18,25,31,12,25,19,5,8,15,24,2009-10-31,away,loss,107.0,HOUSTON ROCKETS,111.0,0.3392857142857143,0.25,37
HOUSTON ROCKETS,240,40,79,12,24,19,26,12,20,19,6,1,13,24,2009-10-31,home,win,111.0,PORTLAND TRAIL BLAZERS,107.0,0.33613445378151263,0.3333333333333333,32
DALLAS MAVERICKS,240,35,84,3,14,20,23,9,35,25,11,8,11,16,2009-10-31,away,win,93.0,LOS ANGELES CLIPPERS,84.0,0.29411764705882354,0.17647058823529413,44
LOS ANGELES CLIPPERS,240,32,75,6,17,14,18,8,34,23,4,5,19,24,2009-10-31,home,loss,84.0,DALLAS MAVERICKS,93.0,0.29906542056074764,0.2608695652173913,42
DETROIT PISTONS,240,31,71,4,16,19,25,11,26,17,6,3,20,28,2009-10-31,away,loss,85.0,MILWAUKEE BUCKS,96.0,0.30392156862745096,0.2,37
MILWAUKEE BUCKS,240,32,78,8,19,24,33,16,29,18,10,4,14,29,2009-10-31,home,win,96.0,DETROIT PISTONS,85.0,0.2909090909090909,0.2962962962962963,45
PHILADELPHIA 76ERS,265,51,84,3,8,36,42,10,39,20,8,3,16,26,2009-10-31,away,win,141.0,NEW YORK KNICKS,127.0,0.37777777777777777,0.2727272727272727,49
NEW YORK KNICKS,265,47,100,14,41,19,24,11,20,27,9,5,14,33,2009-10-31,home,loss,127.0,PHILADELPHIA 76ERS,141.0,0.3197278911564626,0.2545454545454545,31
SACRAMENTO KINGS,240,33,74,6,17,22,33,14,23,16,9,3,18,22,2009-10-31,away,loss,94.0,SAN ANTONIO SPURS,113.0,0.308411214953271,0.2608695652173913,37
SAN ANTONIO SPURS,240,43,74,8,16,19,24,7,29,20,10,7,17,23,2009-10-31,home,win,113.0,SACRAMENTO KINGS,94.0,0.36752136752136755,0.3333333333333333,36
NEW JERSEY NETS,240,37,80,5,9,25,32,12,20,19,5,2,11,19,2009-10-31,away,loss,104.0,WASHINGTON WIZARDS,123.0,0.3162393162393162,0.35714285714285715,32
WASHINGTON WIZARDS,240,48,78,9,14,18,23,8,28,28,6,2,13,22,2009-10-31,home,win,123.0,NEW JERSEY NETS,104.0,0.38095238095238093,0.391304347826087,36
