team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
TORONTO RAPTORS,240,35,71,8,15,18,25,5,23,22,6,4,16,27,2010-01-02,away,loss,96.0,BOSTON CELTICS,103.0,0.330188679245283,0.34782608695652173,28
BOSTON CELTICS,240,36,70,6,16,25,31,8,28,26,10,5,14,21,2010-01-02,home,win,103.0,TORONTO RAPTORS,96.0,0.33962264150943394,0.2727272727272727,36
ORLANDO MAGIC,240,33,92,14,37,13,20,16,32,19,4,7,12,23,2010-01-02,away,loss,93.0,CHICAGO BULLS,101.0,0.264,0.27450980392156865,48
CHICAGO BULLS,240,37,87,3,5,24,27,16,38,21,5,7,12,22,2010-01-02,home,win,101.0,ORLANDO MAGIC,93.0,0.29838709677419356,0.375,54
MINNESOTA TIMBERWOLVES,240,40,89,5,17,26,31,12,32,22,4,1,12,20,2010-01-02,away,loss,111.0,INDIANA PACERS,122.0,0.31007751937984496,0.22727272727272727,44
INDIANA PACERS,240,48,98,10,25,16,17,12,30,30,6,7,9,28,2010-01-02,home,win,122.0,MINNESOTA TIMBERWOLVES,111.0,0.3287671232876712,0.2857142857142857,42
CHARLOTTE BOBCATS,240,35,67,9,17,28,31,4,28,19,6,3,11,18,2010-01-02,away,win,107.0,MIAMI HEAT,97.0,0.3431372549019608,0.34615384615384615,32
MIAMI HEAT,240,36,78,11,24,14,16,11,26,23,6,6,15,23,2010-01-02,home,loss,97.0,CHARLOTTE BOBCATS,107.0,0.3157894736842105,0.3142857142857143,37
OKLAHOMA CITY THUNDER,265,36,84,2,14,23,31,10,39,23,4,10,15,23,2010-01-02,away,loss,97.0,MILWAUKEE BUCKS,103.0,0.3,0.125,49
MILWAUKEE BUCKS,265,42,106,4,17,15,19,19,35,15,7,6,9,27,2010-01-02,home,win,103.0,OKLAHOMA CITY THUNDER,97.0,0.28378378378378377,0.19047619047619047,54
CLEVELAND CAVALIERS,240,32,81,4,14,26,33,16,36,19,4,5,12,24,2010-01-02,away,win,94.0,NEW JERSEY NETS,86.0,0.2831858407079646,0.2222222222222222,52
NEW JERSEY NETS,240,29,75,3,10,25,32,8,30,15,6,3,11,24,2010-01-02,home,loss,86.0,CLEVELAND CAVALIERS,94.0,0.27884615384615385,0.23076923076923078,38
HOUSTON ROCKETS,240,35,72,8,20,17,21,8,31,21,3,1,16,25,2010-01-02,away,loss,95.0,NEW ORLEANS HORNETS,99.0,0.32710280373831774,0.2857142857142857,39
NEW ORLEANS HORNETS,240,38,85,3,14,20,24,10,27,18,7,1,7,21,2010-01-02,home,win,99.0,HOUSTON ROCKETS,95.0,0.3089430894308943,0.17647058823529413,37
MEMPHIS GRIZZLIES,240,51,96,8,15,18,25,16,33,25,7,5,7,20,2010-01-02,away,win,128.0,PHOENIX SUNS,103.0,0.3469387755102041,0.34782608695652173,49
PHOENIX SUNS,240,40,88,5,18,18,24,14,24,25,5,8,12,21,2010-01-02,home,loss,103.0,MEMPHIS GRIZZLIES,128.0,0.3125,0.21739130434782608,38
GOLDEN STATE WARRIORS,240,34,79,3,12,18,24,11,25,14,6,1,18,25,2010-01-02,away,loss,89.0,PORTLAND TRAIL BLAZERS,105.0,0.3008849557522124,0.2,36
PORTLAND TRAIL BLAZERS,240,36,74,5,15,28,34,13,30,17,6,3,14,21,2010-01-02,home,win,105.0,GOLDEN STATE WARRIORS,89.0,0.32727272727272727,0.25,43
DALLAS MAVERICKS,240,36,74,3,9,24,28,4,32,21,11,4,17,15,2010-01-02,away,win,99.0,SACRAMENTO KINGS,91.0,0.32727272727272727,0.25,36
SACRAMENTO KINGS,240,37,92,6,18,11,13,13,29,18,4,6,16,23,2010-01-02,home,loss,91.0,DALLAS MAVERICKS,99.0,0.2868217054263566,0.25,42
DENVER NUGGETS,240,42,82,5,15,16,23,8,24,23,15,3,14,25,2010-01-02,away,win,105.0,UTAH JAZZ,95.0,0.3387096774193548,0.25,32
UTAH JAZZ,240,36,71,3,12,20,27,9,32,20,9,6,25,22,2010-01-02,home,loss,95.0,DENVER NUGGETS,105.0,0.3364485981308411,0.2,41
SAN ANTONIO SPURS,240,37,73,8,12,15,20,3,34,23,3,3,11,24,2010-01-02,away,win,97.0,WASHINGTON WIZARDS,86.0,0.33636363636363636,0.4,37
WASHINGTON WIZARDS,240,35,80,4,10,12,17,6,30,17,4,6,9,20,2010-01-02,home,loss,86.0,SAN ANTONIO SPURS,97.0,0.30434782608695654,0.2857142857142857,36
