team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
BOSTON CELTICS,240,31,74,3,12,26,30,7,28,18,6,5,16,20,2010-01-29,away,loss,91.0,ATLANTA HAWKS,100.0,0.29523809523809524,0.2,35
ATLANTA HAWKS,240,37,78,6,15,20,27,7,32,15,10,4,14,23,2010-01-29,home,win,100.0,BOSTON CELTICS,91.0,0.3217391304347826,0.2857142857142857,39
MIAMI HEAT,240,35,73,10,15,12,17,17,35,23,5,4,16,18,2010-01-29,away,win,92.0,DETROIT PISTONS,65.0,0.32407407407407407,0.4,52
DETROIT PISTONS,240,26,66,1,4,12,19,7,18,13,7,3,12,17,2010-01-29,home,loss,65.0,MIAMI HEAT,92.0,0.2826086956521739,0.2,25
CHARLOTTE BOBCATS,240,41,81,10,18,29,39,12,36,25,6,3,16,20,2010-01-29,away,win,121.0,GOLDEN STATE WARRIORS,110.0,0.3360655737704918,0.35714285714285715,48
GOLDEN STATE WARRIORS,240,45,85,3,19,17,29,8,24,27,8,3,9,24,2010-01-29,home,loss,110.0,CHARLOTTE BOBCATS,121.0,0.34615384615384615,0.13636363636363635,32
PORTLAND TRAIL BLAZERS,240,37,81,8,21,18,21,9,29,25,5,5,12,29,2010-01-29,away,loss,100.0,HOUSTON ROCKETS,104.0,0.3135593220338983,0.27586206896551724,38
HOUSTON ROCKETS,240,35,75,5,18,29,43,11,31,15,6,2,11,20,2010-01-29,home,win,104.0,PORTLAND TRAIL BLAZERS,100.0,0.3181818181818182,0.21739130434782608,42
CLEVELAND CAVALIERS,240,32,69,7,22,23,44,9,52,19,6,11,20,12,2010-01-29,away,win,94.0,INDIANA PACERS,73.0,0.31683168316831684,0.2413793103448276,61
INDIANA PACERS,240,31,92,6,25,5,5,7,31,14,9,6,12,28,2010-01-29,home,loss,73.0,CLEVELAND CAVALIERS,94.0,0.25203252032520324,0.1935483870967742,38
LOS ANGELES CLIPPERS,240,39,94,5,23,14,27,15,26,17,10,3,11,22,2010-01-29,away,loss,97.0,MINNESOTA TIMBERWOLVES,111.0,0.2932330827067669,0.17857142857142858,41
MINNESOTA TIMBERWOLVES,240,43,82,8,18,17,22,7,40,23,6,5,14,23,2010-01-29,home,win,111.0,LOS ANGELES CLIPPERS,97.0,0.344,0.3076923076923077,47
WASHINGTON WIZARDS,240,32,76,3,17,14,17,15,25,12,5,8,19,24,2010-01-29,away,win,81.0,NEW JERSEY NETS,79.0,0.2962962962962963,0.15,40
NEW JERSEY NETS,240,30,66,2,5,17,25,7,25,17,8,4,16,22,2010-01-29,home,loss,79.0,WASHINGTON WIZARDS,81.0,0.3125,0.2857142857142857,32
CHICAGO BULLS,265,41,91,5,13,21,27,9,43,23,10,6,13,18,2010-01-29,away,win,108.0,NEW ORLEANS HORNETS,106.0,0.3106060606060606,0.2777777777777778,52
NEW ORLEANS HORNETS,265,39,99,12,22,16,19,13,37,22,8,5,12,21,2010-01-29,home,loss,106.0,CHICAGO BULLS,108.0,0.2826086956521739,0.35294117647058826,50
DENVER NUGGETS,240,27,67,10,21,20,22,4,27,17,7,4,22,22,2010-01-29,away,loss,84.0,OKLAHOMA CITY THUNDER,101.0,0.2872340425531915,0.3225806451612903,31
OKLAHOMA CITY THUNDER,240,42,81,5,9,12,18,10,29,24,8,4,11,21,2010-01-29,home,win,101.0,DENVER NUGGETS,84.0,0.34146341463414637,0.35714285714285715,39
LOS ANGELES LAKERS,240,37,81,3,15,22,27,9,27,18,13,8,10,17,2010-01-29,away,win,99.0,PHILADELPHIA 76ERS,91.0,0.3135593220338983,0.16666666666666666,36
PHILADELPHIA 76ERS,240,36,80,4,11,15,20,13,31,19,8,11,18,18,2010-01-29,home,loss,91.0,LOS ANGELES LAKERS,99.0,0.3103448275862069,0.26666666666666666,44
MEMPHIS GRIZZLIES,240,37,73,4,9,19,23,5,27,20,8,6,14,20,2010-01-29,away,loss,97.0,SAN ANTONIO SPURS,104.0,0.33636363636363636,0.3076923076923077,32
SAN ANTONIO SPURS,240,42,87,8,19,12,18,13,25,26,7,5,14,17,2010-01-29,home,win,104.0,MEMPHIS GRIZZLIES,97.0,0.32558139534883723,0.2962962962962963,38
SACRAMENTO KINGS,240,33,76,5,20,23,26,9,28,18,9,3,16,28,2010-01-29,away,loss,94.0,UTAH JAZZ,101.0,0.30275229357798167,0.2,37
UTAH JAZZ,240,35,72,4,12,27,40,10,31,20,9,9,14,19,2010-01-29,home,win,101.0,SACRAMENTO KINGS,94.0,0.32710280373831774,0.25,41
