team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
SACRAMENTO KINGS,265,40,82,7,19,22,24,8,40,27,4,5,19,29,2010-02-01,away,loss,109.0,DENVER NUGGETS,112.0,0.32786885245901637,0.2692307692307692,48
DENVER NUGGETS,265,41,89,4,21,26,38,5,28,27,7,6,9,20,2010-02-01,home,win,112.0,SACRAMENTO KINGS,109.0,0.3153846153846154,0.16,33
LOS ANGELES LAKERS,240,34,73,8,20,17,27,5,34,17,7,0,15,24,2010-02-01,away,loss,93.0,MEMPHIS GRIZZLIES,95.0,0.3177570093457944,0.2857142857142857,39
MEMPHIS GRIZZLIES,240,34,82,5,17,22,32,12,37,14,7,3,10,21,2010-02-01,home,win,95.0,LOS ANGELES LAKERS,93.0,0.29310344827586204,0.22727272727272727,49
MILWAUKEE BUCKS,240,37,73,5,16,18,22,9,38,22,7,4,14,23,2010-02-01,away,win,97.0,MIAMI HEAT,81.0,0.33636363636363636,0.23809523809523808,47
MIAMI HEAT,240,28,77,6,22,19,28,11,27,13,11,4,12,19,2010-02-01,home,loss,81.0,MILWAUKEE BUCKS,97.0,0.26666666666666666,0.21428571428571427,38
PHOENIX SUNS,240,43,83,6,21,17,23,10,34,28,6,7,15,15,2010-02-01,away,win,109.0,NEW ORLEANS HORNETS,100.0,0.3412698412698413,0.2222222222222222,44
NEW ORLEANS HORNETS,240,41,90,6,18,12,16,11,27,30,8,1,11,19,2010-02-01,home,loss,100.0,PHOENIX SUNS,109.0,0.31297709923664124,0.25,38
CHARLOTTE BOBCATS,240,26,64,6,23,21,24,11,21,15,9,1,21,16,2010-02-01,away,loss,79.0,PORTLAND TRAIL BLAZERS,98.0,0.28888888888888886,0.20689655172413793,32
PORTLAND TRAIL BLAZERS,240,40,75,7,20,11,13,13,26,21,9,3,18,20,2010-02-01,home,win,98.0,CHARLOTTE BOBCATS,79.0,0.34782608695652173,0.25925925925925924,39
DALLAS MAVERICKS,240,36,78,4,11,16,18,9,25,20,8,7,15,20,2010-02-01,away,loss,92.0,UTAH JAZZ,104.0,0.3157894736842105,0.26666666666666666,34
UTAH JAZZ,240,39,79,4,14,22,25,13,30,26,11,6,14,16,2010-02-01,home,win,104.0,DALLAS MAVERICKS,92.0,0.3305084745762712,0.2222222222222222,43
BOSTON CELTICS,240,34,62,3,8,28,36,4,35,24,6,6,16,23,2010-02-01,away,win,99.0,WASHINGTON WIZARDS,88.0,0.3541666666666667,0.2727272727272727,39
WASHINGTON WIZARDS,240,28,72,1,10,31,36,9,26,15,10,2,13,24,2010-02-01,home,loss,88.0,BOSTON CELTICS,99.0,0.28,0.09090909090909091,35
