team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
PHOENIX SUNS,240,37,74,13,24,23,30,7,32,26,7,3,15,21,2009-11-06,away,win,110.0,BOSTON CELTICS,103.0,0.3333333333333333,0.35135135135135137,39
BOSTON CELTICS,240,45,87,4,18,9,18,12,30,30,9,7,12,22,2009-11-06,home,loss,103.0,PHOENIX SUNS,110.0,0.3409090909090909,0.18181818181818182,42
ATLANTA HAWKS,240,33,83,2,16,15,23,7,28,10,7,11,7,20,2009-11-06,away,loss,83.0,CHARLOTTE BOBCATS,103.0,0.28448275862068967,0.1111111111111111,35
CHARLOTTE BOBCATS,240,39,83,11,18,14,18,12,44,24,2,7,15,22,2009-11-06,home,win,103.0,ATLANTA HAWKS,83.0,0.319672131147541,0.3793103448275862,56
LOS ANGELES CLIPPERS,240,44,76,6,13,24,32,7,37,28,11,9,16,29,2009-11-06,away,win,118.0,GOLDEN STATE WARRIORS,90.0,0.36666666666666664,0.3157894736842105,44
GOLDEN STATE WARRIORS,240,29,84,7,22,25,33,15,26,18,7,2,19,27,2009-11-06,home,loss,90.0,LOS ANGELES CLIPPERS,118.0,0.25663716814159293,0.2413793103448276,41
OKLAHOMA CITY THUNDER,240,40,92,2,8,12,17,11,29,15,8,8,13,19,2009-11-06,away,loss,94.0,HOUSTON ROCKETS,105.0,0.30303030303030304,0.2,40
HOUSTON ROCKETS,240,42,78,6,16,15,19,8,32,26,6,10,17,17,2009-11-06,home,win,105.0,OKLAHOMA CITY THUNDER,94.0,0.35,0.2727272727272727,40
WASHINGTON WIZARDS,240,33,84,5,16,15,26,15,32,16,4,8,19,23,2009-11-06,away,loss,86.0,INDIANA PACERS,102.0,0.28205128205128205,0.23809523809523808,47
INDIANA PACERS,240,34,85,7,23,27,36,14,37,19,12,10,11,23,2009-11-06,home,win,102.0,WASHINGTON WIZARDS,86.0,0.2857142857142857,0.23333333333333334,51
MEMPHIS GRIZZLIES,240,36,79,4,7,22,29,13,24,13,4,4,11,18,2009-11-06,away,loss,98.0,LOS ANGELES LAKERS,114.0,0.3130434782608696,0.36363636363636365,37
LOS ANGELES LAKERS,240,48,95,9,17,9,11,18,31,35,5,6,8,23,2009-11-06,home,win,114.0,MEMPHIS GRIZZLIES,98.0,0.3356643356643357,0.34615384615384615,49
DENVER NUGGETS,240,34,72,2,13,18,24,8,26,10,10,2,19,23,2009-11-06,away,loss,88.0,MIAMI HEAT,96.0,0.32075471698113206,0.13333333333333333,34
MIAMI HEAT,240,37,75,6,17,16,24,14,27,16,7,5,17,22,2009-11-06,home,win,96.0,DENVER NUGGETS,88.0,0.33035714285714285,0.2608695652173913,41
MILWAUKEE BUCKS,240,34,82,7,20,12,18,17,34,20,10,2,19,20,2009-11-06,away,win,87.0,MINNESOTA TIMBERWOLVES,72.0,0.29310344827586204,0.25925925925925924,51
MINNESOTA TIMBERWOLVES,240,29,74,4,14,10,17,8,30,11,8,6,21,23,2009-11-06,home,loss,72.0,MILWAUKEE BUCKS,87.0,0.2815533980582524,0.2222222222222222,38
TORONTO RAPTORS,240,39,77,14,29,15,23,9,30,23,6,4,10,25,2009-11-06,away,win,107.0,NEW ORLEANS HORNETS,90.0,0.33620689655172414,0.32558139534883723,39
NEW ORLEANS HORNETS,240,36,75,6,20,12,19,8,26,24,6,1,14,21,2009-11-06,home,loss,90.0,TORONTO RAPTORS,107.0,0.32432432432432434,0.23076923076923078,34
CLEVELAND CAVALIERS,240,38,71,7,17,17,26,9,37,21,9,3,21,12,2009-11-06,away,win,100.0,NEW YORK KNICKS,91.0,0.3486238532110092,0.2916666666666667,46
NEW YORK KNICKS,240,36,81,8,28,11,12,4,27,20,11,3,16,20,2009-11-06,home,loss,91.0,CLEVELAND CAVALIERS,100.0,0.3076923076923077,0.2222222222222222,31
DETROIT PISTONS,240,38,74,4,11,23,37,7,27,13,8,3,11,31,2009-11-06,away,loss,103.0,ORLANDO MAGIC,110.0,0.3392857142857143,0.26666666666666666,34
ORLANDO MAGIC,240,36,76,8,28,30,35,9,28,19,3,5,11,27,2009-11-06,home,win,110.0,DETROIT PISTONS,103.0,0.32142857142857145,0.2222222222222222,37
NEW JERSEY NETS,240,39,83,4,14,12,19,12,29,25,6,4,13,24,2009-11-06,away,loss,94.0,PHILADELPHIA 76ERS,97.0,0.319672131147541,0.2222222222222222,41
PHILADELPHIA 76ERS,240,36,72,8,16,17,25,10,31,24,7,7,15,15,2009-11-06,home,win,97.0,NEW JERSEY NETS,94.0,0.3333333333333333,0.3333333333333333,41
SAN ANTONIO SPURS,240,30,79,4,21,20,26,9,28,16,8,2,9,27,2009-11-06,away,loss,84.0,PORTLAND TRAIL BLAZERS,96.0,0.27522935779816515,0.16,37
PORTLAND TRAIL BLAZERS,240,32,74,5,17,27,30,11,37,11,7,7,12,21,2009-11-06,home,win,96.0,SAN ANTONIO SPURS,84.0,0.3018867924528302,0.22727272727272727,48
