team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
NEW YORK KNICKS,240,36,87,8,26,17,21,14,23,21,13,1,16,19,2010-03-17,away,loss,97.0,BOSTON CELTICS,109.0,0.2926829268292683,0.23529411764705882,37
BOSTON CELTICS,240,42,83,7,20,18,20,12,33,28,9,5,18,19,2010-03-17,home,win,109.0,NEW YORK KNICKS,97.0,0.336,0.25925925925925924,45
OKLAHOMA CITY THUNDER,240,37,82,2,13,16,18,9,34,22,5,7,13,26,2010-03-17,away,loss,92.0,CHARLOTTE BOBCATS,100.0,0.31092436974789917,0.13333333333333333,43
CHARLOTTE BOBCATS,240,37,77,5,7,21,32,6,34,18,5,12,9,17,2010-03-17,home,win,100.0,OKLAHOMA CITY THUNDER,92.0,0.32456140350877194,0.4166666666666667,40
INDIANA PACERS,240,37,78,10,24,10,13,6,31,28,8,6,15,18,2010-03-17,away,loss,94.0,CLEVELAND CAVALIERS,99.0,0.3217391304347826,0.29411764705882354,37
CLEVELAND CAVALIERS,240,40,83,5,16,14,20,8,30,23,9,2,11,11,2010-03-17,home,win,99.0,INDIANA PACERS,94.0,0.3252032520325203,0.23809523809523808,38
CHICAGO BULLS,240,43,82,3,15,17,23,12,24,20,8,2,16,23,2010-03-17,away,loss,106.0,DALLAS MAVERICKS,113.0,0.344,0.16666666666666666,36
DALLAS MAVERICKS,240,41,78,6,18,25,33,10,27,22,6,5,13,16,2010-03-17,home,win,113.0,CHICAGO BULLS,106.0,0.3445378151260504,0.25,37
NEW ORLEANS HORNETS,240,44,86,7,21,26,34,13,26,28,7,2,18,19,2010-03-17,away,loss,121.0,GOLDEN STATE WARRIORS,131.0,0.3384615384615385,0.25,39
GOLDEN STATE WARRIORS,240,47,87,13,27,24,26,6,26,32,14,3,13,25,2010-03-17,home,win,131.0,NEW ORLEANS HORNETS,121.0,0.35074626865671643,0.325,32
MEMPHIS GRIZZLIES,240,39,91,1,7,15,26,17,25,14,10,5,14,24,2010-03-17,away,loss,94.0,HOUSTON ROCKETS,107.0,0.3,0.125,42
HOUSTON ROCKETS,240,39,73,10,19,19,25,7,34,22,4,10,19,22,2010-03-17,home,win,107.0,MEMPHIS GRIZZLIES,94.0,0.3482142857142857,0.3448275862068966,41
MILWAUKEE BUCKS,240,37,83,8,23,11,14,9,26,19,10,6,13,26,2010-03-17,away,loss,93.0,LOS ANGELES CLIPPERS,101.0,0.30833333333333335,0.25806451612903225,35
LOS ANGELES CLIPPERS,240,34,64,6,12,27,34,4,34,25,8,8,18,12,2010-03-17,home,win,101.0,MILWAUKEE BUCKS,93.0,0.3469387755102041,0.3333333333333333,38
SAN ANTONIO SPURS,240,34,80,5,14,11,14,9,27,17,4,4,11,25,2010-03-17,away,loss,84.0,ORLANDO MAGIC,110.0,0.2982456140350877,0.2631578947368421,36
ORLANDO MAGIC,240,37,71,10,23,26,33,5,36,24,3,3,10,15,2010-03-17,home,win,110.0,SAN ANTONIO SPURS,84.0,0.3425925925925926,0.30303030303030304,41
NEW JERSEY NETS,240,34,83,6,16,23,24,10,26,15,6,0,11,23,2010-03-17,away,loss,97.0,PHILADELPHIA 76ERS,108.0,0.2905982905982906,0.2727272727272727,36
PHILADELPHIA 76ERS,240,42,75,4,10,20,30,10,31,26,6,10,13,18,2010-03-17,home,win,108.0,NEW JERSEY NETS,97.0,0.358974358974359,0.2857142857142857,41
ATLANTA HAWKS,240,41,85,11,18,12,18,7,35,22,2,9,11,23,2010-03-17,away,loss,105.0,TORONTO RAPTORS,106.0,0.3253968253968254,0.3793103448275862,42
TORONTO RAPTORS,240,41,90,4,12,20,30,12,34,23,8,1,4,20,2010-03-17,home,win,106.0,ATLANTA HAWKS,105.0,0.31297709923664124,0.25,46
MINNESOTA TIMBERWOLVES,240,34,78,7,15,25,30,9,24,23,7,4,18,18,2010-03-17,away,loss,100.0,UTAH JAZZ,122.0,0.30357142857142855,0.3181818181818182,33
UTAH JAZZ,240,49,91,5,20,19,20,9,35,30,15,4,13,25,2010-03-17,home,win,122.0,MINNESOTA TIMBERWOLVES,100.0,0.35,0.2,44
