team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
DALLAS MAVERICKS,240,37,80,3,16,12,15,5,31,19,11,8,12,20,2010-03-01,away,win,89.0,CHARLOTTE BOBCATS,84.0,0.3162393162393162,0.15789473684210525,36
CHARLOTTE BOBCATS,240,29,73,5,18,21,28,8,34,17,7,7,19,13,2010-03-01,home,loss,84.0,DALLAS MAVERICKS,89.0,0.28431372549019607,0.21739130434782608,42
ATLANTA HAWKS,240,43,96,6,18,24,30,22,41,23,8,3,8,15,2010-03-01,away,win,116.0,CHICAGO BULLS,92.0,0.30935251798561153,0.25,63
CHICAGO BULLS,240,39,89,2,17,12,15,8,29,20,4,7,11,19,2010-03-01,home,loss,92.0,ATLANTA HAWKS,116.0,0.3046875,0.10526315789473684,37
NEW YORK KNICKS,240,36,88,9,30,12,17,2,29,26,9,3,12,17,2010-03-01,away,loss,93.0,CLEVELAND CAVALIERS,124.0,0.2903225806451613,0.23076923076923078,31
CLEVELAND CAVALIERS,240,51,90,6,19,16,27,14,46,31,8,7,16,21,2010-03-01,home,win,124.0,NEW YORK KNICKS,93.0,0.3617021276595745,0.24,60
TORONTO RAPTORS,240,34,77,5,14,19,25,5,31,17,10,5,17,27,2010-03-01,away,loss,92.0,HOUSTON ROCKETS,116.0,0.3063063063063063,0.2631578947368421,36
HOUSTON ROCKETS,240,41,80,13,25,21,23,6,37,33,11,5,17,23,2010-03-01,home,win,116.0,TORONTO RAPTORS,92.0,0.33884297520661155,0.34210526315789475,43
UTAH JAZZ,240,38,89,4,15,24,31,15,25,30,15,7,12,22,2010-03-01,away,loss,104.0,LOS ANGELES CLIPPERS,108.0,0.2992125984251969,0.21052631578947367,40
LOS ANGELES CLIPPERS,240,36,75,10,22,26,29,10,31,24,7,10,19,18,2010-03-01,home,win,108.0,UTAH JAZZ,104.0,0.32432432432432434,0.3125,41
PORTLAND TRAIL BLAZERS,240,38,85,8,21,19,19,11,25,22,10,7,13,21,2010-03-01,away,win,103.0,MEMPHIS GRIZZLIES,93.0,0.3089430894308943,0.27586206896551724,36
MEMPHIS GRIZZLIES,240,35,77,4,16,19,25,12,31,16,6,5,21,19,2010-03-01,home,loss,93.0,PORTLAND TRAIL BLAZERS,103.0,0.3125,0.2,43
SAN ANTONIO SPURS,240,42,83,8,23,14,17,9,32,23,7,8,9,19,2010-03-01,away,win,106.0,NEW ORLEANS HORNETS,92.0,0.336,0.25806451612903225,41
NEW ORLEANS HORNETS,240,37,82,8,18,10,13,11,33,22,4,4,11,14,2010-03-01,home,loss,92.0,SAN ANTONIO SPURS,106.0,0.31092436974789917,0.3076923076923077,44
ORLANDO MAGIC,240,45,77,15,23,21,25,6,29,22,5,7,11,14,2010-03-01,away,win,126.0,PHILADELPHIA 76ERS,105.0,0.36885245901639346,0.39473684210526316,35
PHILADELPHIA 76ERS,240,42,86,8,17,13,14,11,23,20,5,5,12,19,2010-03-01,home,loss,105.0,ORLANDO MAGIC,126.0,0.328125,0.32,34
DENVER NUGGETS,240,33,78,9,24,10,16,11,26,13,10,1,18,21,2010-03-01,away,loss,85.0,PHOENIX SUNS,101.0,0.2972972972972973,0.2727272727272727,37
PHOENIX SUNS,240,34,76,7,18,26,33,16,29,20,8,6,15,14,2010-03-01,home,win,101.0,DENVER NUGGETS,85.0,0.3090909090909091,0.28,45
