team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
INDIANA PACERS,240,33,74,10,21,18,24,9,33,23,5,6,19,25,2009-12-22,away,loss,94.0,BOSTON CELTICS,103.0,0.308411214953271,0.3225806451612903,42
BOSTON CELTICS,240,30,79,6,20,37,40,11,29,21,15,7,10,21,2009-12-22,home,win,103.0,INDIANA PACERS,94.0,0.27522935779816515,0.23076923076923078,40
DETROIT PISTONS,240,31,82,2,12,12,21,13,30,12,12,6,15,20,2009-12-22,away,loss,76.0,CHARLOTTE BOBCATS,88.0,0.2743362831858407,0.14285714285714285,43
CHARLOTTE BOBCATS,240,34,70,9,18,11,17,6,37,22,7,10,20,16,2009-12-22,home,win,88.0,DETROIT PISTONS,76.0,0.3269230769230769,0.3333333333333333,43
PORTLAND TRAIL BLAZERS,240,32,79,5,14,16,19,9,37,21,9,3,11,23,2009-12-22,away,win,85.0,DALLAS MAVERICKS,81.0,0.2882882882882883,0.2631578947368421,46
DALLAS MAVERICKS,240,31,80,7,19,12,22,11,35,21,3,4,13,14,2009-12-22,home,loss,81.0,PORTLAND TRAIL BLAZERS,85.0,0.27927927927927926,0.2692307692307692,46
LOS ANGELES CLIPPERS,240,40,79,3,9,16,21,8,30,23,6,9,13,24,2009-12-22,away,loss,99.0,HOUSTON ROCKETS,108.0,0.33613445378151263,0.25,38
HOUSTON ROCKETS,240,38,79,5,18,27,38,10,25,26,6,6,9,18,2009-12-22,home,win,108.0,LOS ANGELES CLIPPERS,99.0,0.3247863247863248,0.21739130434782608,35
OKLAHOMA CITY THUNDER,240,41,91,6,14,20,24,14,26,26,7,4,13,30,2009-12-22,away,loss,108.0,LOS ANGELES LAKERS,111.0,0.3106060606060606,0.3,40
LOS ANGELES LAKERS,240,36,81,7,18,32,39,14,33,20,6,11,17,20,2009-12-22,home,win,111.0,OKLAHOMA CITY THUNDER,108.0,0.3076923076923077,0.28,47
GOLDEN STATE WARRIORS,240,41,82,5,17,21,29,6,32,20,4,7,16,28,2009-12-22,away,loss,108.0,MEMPHIS GRIZZLIES,121.0,0.3333333333333333,0.22727272727272727,38
MEMPHIS GRIZZLIES,240,50,92,1,6,20,30,14,32,24,8,6,13,20,2009-12-22,home,win,121.0,GOLDEN STATE WARRIORS,108.0,0.352112676056338,0.14285714285714285,46
ATLANTA HAWKS,240,43,88,9,20,17,25,13,26,22,12,4,10,29,2009-12-22,away,win,112.0,MINNESOTA TIMBERWOLVES,87.0,0.3282442748091603,0.3103448275862069,39
MINNESOTA TIMBERWOLVES,240,30,73,2,7,25,36,16,31,14,5,1,22,23,2009-12-22,home,loss,87.0,ATLANTA HAWKS,112.0,0.2912621359223301,0.2222222222222222,47
CHICAGO BULLS,240,34,84,3,8,10,12,8,39,10,1,5,15,15,2009-12-22,away,loss,81.0,NEW YORK KNICKS,88.0,0.288135593220339,0.2727272727272727,47
NEW YORK KNICKS,240,34,85,5,27,15,20,10,39,23,9,3,9,13,2009-12-22,home,win,88.0,CHICAGO BULLS,81.0,0.2857142857142857,0.15625,49
PHILADELPHIA 76ERS,240,38,75,4,13,18,25,6,35,24,5,6,15,21,2009-12-22,away,loss,98.0,WASHINGTON WIZARDS,105.0,0.336283185840708,0.23529411764705882,41
WASHINGTON WIZARDS,240,39,83,7,15,20,26,10,29,17,8,3,9,20,2009-12-22,home,win,105.0,PHILADELPHIA 76ERS,98.0,0.319672131147541,0.3181818181818182,39
