team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
SACRAMENTO KINGS,240,42,81,3,10,13,19,14,33,17,10,2,18,29,2014-03-29,away,loss,100.0,DALLAS MAVERICKS,103.0,0.34146341463414637,0.23076923076923078,47
DALLAS MAVERICKS,240,34,70,7,23,28,35,6,29,28,6,7,12,18,2014-03-29,home,win,103.0,SACRAMENTO KINGS,100.0,0.3269230769230769,0.23333333333333334,35
LOS ANGELES CLIPPERS,240,42,89,12,41,22,36,12,31,26,10,10,9,29,2014-03-29,away,win,118.0,HOUSTON ROCKETS,107.0,0.32061068702290074,0.22641509433962265,43
HOUSTON ROCKETS,240,32,79,7,25,36,45,14,35,14,2,3,19,25,2014-03-29,home,loss,107.0,LOS ANGELES CLIPPERS,118.0,0.2882882882882883,0.21875,49
MIAMI HEAT,240,32,74,7,23,17,21,14,29,18,5,8,11,12,2014-03-29,away,win,88.0,MILWAUKEE BUCKS,67.0,0.3018867924528302,0.23333333333333334,43
MILWAUKEE BUCKS,240,27,79,4,14,9,14,17,23,15,6,4,14,16,2014-03-29,home,loss,67.0,MIAMI HEAT,88.0,0.25471698113207547,0.2222222222222222,40
DETROIT PISTONS,240,33,85,6,21,26,32,15,29,20,8,6,18,20,2014-03-29,away,loss,98.0,PHILADELPHIA 76ERS,123.0,0.2796610169491525,0.2222222222222222,44
PHILADELPHIA 76ERS,240,48,92,12,21,15,19,13,33,29,14,8,14,25,2014-03-29,home,win,123.0,DETROIT PISTONS,98.0,0.34285714285714286,0.36363636363636365,46
NEW ORLEANS PELICANS,240,32,81,3,12,13,16,8,33,16,7,2,11,19,2014-03-29,away,loss,80.0,SAN ANTONIO SPURS,96.0,0.2831858407079646,0.2,41
SAN ANTONIO SPURS,240,37,78,9,21,13,20,9,37,24,7,11,13,16,2014-03-29,home,win,96.0,NEW ORLEANS PELICANS,80.0,0.3217391304347826,0.3,46
ATLANTA HAWKS,240,34,80,9,31,20,28,10,30,20,6,2,12,22,2014-03-29,away,loss,97.0,WASHINGTON WIZARDS,101.0,0.2982456140350877,0.225,40
WASHINGTON WIZARDS,240,39,79,6,14,17,25,11,33,17,11,5,13,22,2014-03-29,home,win,101.0,ATLANTA HAWKS,97.0,0.3305084745762712,0.3,44
