team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
NEW YORK KNICKS,240,42,80,11,19,21,24,12,35,20,11,7,8,21,2014-03-12,away,win,116.0,BOSTON CELTICS,92.0,0.3442622950819672,0.36666666666666664,47
BOSTON CELTICS,240,34,81,8,19,16,23,16,22,15,4,2,11,18,2014-03-12,home,loss,92.0,NEW YORK KNICKS,116.0,0.2956521739130435,0.2962962962962963,38
GOLDEN STATE WARRIORS,240,36,82,8,21,18,25,6,30,27,6,2,12,21,2014-03-12,away,loss,98.0,LOS ANGELES CLIPPERS,111.0,0.3050847457627119,0.27586206896551724,36
LOS ANGELES CLIPPERS,240,43,88,8,18,17,24,11,38,23,7,9,10,21,2014-03-12,home,win,111.0,GOLDEN STATE WARRIORS,98.0,0.3282442748091603,0.3076923076923077,49
BROOKLYN NETS,240,34,78,12,29,16,19,9,28,19,11,7,15,22,2014-03-12,away,win,96.0,MIAMI HEAT,95.0,0.30357142857142855,0.2926829268292683,37
MIAMI HEAT,240,33,68,9,27,20,26,3,30,18,6,3,17,16,2014-03-12,home,loss,95.0,BROOKLYN NETS,96.0,0.32673267326732675,0.25,33
MEMPHIS GRIZZLIES,240,32,74,4,18,22,27,12,30,19,8,7,14,17,2014-03-12,away,win,90.0,NEW ORLEANS PELICANS,88.0,0.3018867924528302,0.18181818181818182,42
NEW ORLEANS PELICANS,240,31,75,4,18,22,22,9,30,16,11,8,15,19,2014-03-12,home,loss,88.0,MEMPHIS GRIZZLIES,90.0,0.29245283018867924,0.18181818181818182,39
DENVER NUGGETS,240,47,92,10,22,16,24,12,40,30,4,6,14,16,2014-03-12,away,win,120.0,ORLANDO MAGIC,112.0,0.3381294964028777,0.3125,52
ORLANDO MAGIC,240,45,93,9,24,13,13,7,31,23,6,6,8,23,2014-03-12,home,loss,112.0,DENVER NUGGETS,120.0,0.32608695652173914,0.2727272727272727,38
SACRAMENTO KINGS,240,34,74,7,18,40,50,12,36,21,12,1,21,25,2014-03-12,away,win,115.0,PHILADELPHIA 76ERS,98.0,0.3148148148148148,0.28,48
PHILADELPHIA 76ERS,240,33,84,8,23,24,28,11,27,20,7,4,20,31,2014-03-12,home,loss,98.0,SACRAMENTO KINGS,115.0,0.28205128205128205,0.25806451612903225,38
CLEVELAND CAVALIERS,240,38,81,12,24,22,27,13,38,20,6,1,18,21,2014-03-12,away,win,110.0,PHOENIX SUNS,101.0,0.31932773109243695,0.3333333333333333,51
PHOENIX SUNS,240,39,90,10,36,13,22,12,24,20,11,1,12,21,2014-03-12,home,loss,101.0,CLEVELAND CAVALIERS,110.0,0.3023255813953488,0.21739130434782608,36
PORTLAND TRAIL BLAZERS,240,32,83,4,21,22,30,14,34,13,3,2,12,17,2014-03-12,away,loss,90.0,SAN ANTONIO SPURS,103.0,0.2782608695652174,0.16,48
SAN ANTONIO SPURS,240,38,88,11,24,16,22,15,40,21,11,2,12,21,2014-03-12,home,win,103.0,PORTLAND TRAIL BLAZERS,90.0,0.30158730158730157,0.3142857142857143,55
DETROIT PISTONS,240,34,78,9,22,10,24,9,30,15,8,3,16,17,2014-03-12,away,loss,87.0,TORONTO RAPTORS,101.0,0.30357142857142855,0.2903225806451613,39
TORONTO RAPTORS,240,37,88,8,20,19,25,15,39,19,9,3,16,20,2014-03-12,home,win,101.0,DETROIT PISTONS,87.0,0.296,0.2857142857142857,54
DALLAS MAVERICKS,240,42,79,13,21,11,12,5,34,26,2,2,13,23,2014-03-12,away,win,108.0,UTAH JAZZ,101.0,0.34710743801652894,0.38235294117647056,39
UTAH JAZZ,240,40,85,5,26,16,21,11,29,23,6,2,11,18,2014-03-12,home,loss,101.0,DALLAS MAVERICKS,108.0,0.32,0.16129032258064516,40
CHARLOTTE BOBCATS,240,38,78,5,18,17,22,9,35,13,5,3,10,11,2014-03-12,away,win,98.0,WASHINGTON WIZARDS,85.0,0.3275862068965517,0.21739130434782608,44
WASHINGTON WIZARDS,240,35,82,9,25,6,9,8,29,16,3,4,14,22,2014-03-12,home,loss,85.0,CHARLOTTE BOBCATS,98.0,0.29914529914529914,0.2647058823529412,37
