team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
ATLANTA HAWKS,240,33,91,5,29,21,25,15,36,21,7,4,14,15,2013-12-31,away,win,92.0,BOSTON CELTICS,91.0,0.2661290322580645,0.14705882352941177,51
BOSTON CELTICS,240,35,84,5,20,16,17,8,39,28,6,7,15,22,2013-12-31,home,loss,91.0,ATLANTA HAWKS,92.0,0.29411764705882354,0.2,47
TORONTO RAPTORS,240,29,69,4,14,23,31,7,37,16,5,6,15,22,2013-12-31,away,win,85.0,CHICAGO BULLS,79.0,0.29591836734693877,0.2222222222222222,44
CHICAGO BULLS,240,30,82,2,9,17,21,9,36,17,5,4,15,21,2013-12-31,home,loss,79.0,TORONTO RAPTORS,85.0,0.26785714285714285,0.18181818181818182,45
SACRAMENTO KINGS,240,42,85,7,22,19,23,9,30,22,9,2,13,26,2013-12-31,away,win,110.0,HOUSTON ROCKETS,106.0,0.33070866141732286,0.2413793103448276,39
HOUSTON ROCKETS,240,39,81,7,28,21,33,14,29,16,10,7,16,23,2013-12-31,home,loss,106.0,SACRAMENTO KINGS,110.0,0.325,0.2,43
CLEVELAND CAVALIERS,240,29,80,1,12,17,23,12,36,15,5,3,13,22,2013-12-31,away,loss,76.0,INDIANA PACERS,91.0,0.26605504587155965,0.07692307692307693,48
INDIANA PACERS,240,34,77,5,25,18,22,8,33,22,7,9,11,16,2013-12-31,home,win,91.0,CLEVELAND CAVALIERS,76.0,0.3063063063063063,0.16666666666666666,41
MILWAUKEE BUCKS,240,40,91,6,23,8,14,16,35,17,10,4,7,16,2013-12-31,away,win,94.0,LOS ANGELES LAKERS,79.0,0.3053435114503817,0.20689655172413793,51
LOS ANGELES LAKERS,240,29,81,7,24,14,18,9,30,18,2,10,13,20,2013-12-31,home,loss,79.0,MILWAUKEE BUCKS,94.0,0.2636363636363636,0.22580645161290322,39
PORTLAND TRAIL BLAZERS,240,36,91,8,33,18,21,10,33,26,5,3,6,22,2013-12-31,away,win,98.0,OKLAHOMA CITY THUNDER,94.0,0.28346456692913385,0.1951219512195122,43
OKLAHOMA CITY THUNDER,240,36,82,3,14,19,26,10,42,15,3,4,10,20,2013-12-31,home,loss,94.0,PORTLAND TRAIL BLAZERS,98.0,0.3050847457627119,0.17647058823529413,52
GOLDEN STATE WARRIORS,240,41,85,6,27,6,10,12,44,21,3,11,17,13,2013-12-31,away,win,94.0,ORLANDO MAGIC,81.0,0.3253968253968254,0.18181818181818182,56
ORLANDO MAGIC,240,34,89,5,19,8,13,9,28,19,7,3,9,13,2013-12-31,home,loss,81.0,GOLDEN STATE WARRIORS,94.0,0.2764227642276423,0.20833333333333334,37
BROOKLYN NETS,240,37,84,5,15,13,15,11,23,24,8,2,15,24,2013-12-31,away,loss,92.0,SAN ANTONIO SPURS,113.0,0.30578512396694213,0.25,34
SAN ANTONIO SPURS,240,40,78,9,20,24,28,14,33,27,8,6,15,17,2013-12-31,home,win,113.0,BROOKLYN NETS,92.0,0.3389830508474576,0.3103448275862069,47
