team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
WASHINGTON WIZARDS,240,36,80,5,21,5,12,11,32,20,5,3,9,21,2014-05-07,away,loss,82.0,INDIANA PACERS,86.0,0.3103448275862069,0.19230769230769232,43
INDIANA PACERS,240,32,72,4,12,18,21,4,34,17,8,3,7,15,2014-05-07,home,win,86.0,WASHINGTON WIZARDS,82.0,0.3076923076923077,0.25,38
LOS ANGELES CLIPPERS,240,37,83,9,27,18,23,9,27,23,11,2,14,26,2014-05-07,away,loss,101.0,OKLAHOMA CITY THUNDER,112.0,0.30833333333333335,0.25,36
OKLAHOMA CITY THUNDER,240,44,87,8,23,16,22,15,37,23,8,2,16,21,2014-05-07,home,win,112.0,LOS ANGELES CLIPPERS,101.0,0.33587786259541985,0.25806451612903225,52
