team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
GOLDEN STATE WARRIORS,240,36,76,4,19,22,27,13,23,18,8,4,26,33,2014-04-21,away,loss,98.0,LOS ANGELES CLIPPERS,138.0,0.32142857142857145,0.17391304347826086,36
LOS ANGELES CLIPPERS,240,47,83,12,25,32,35,9,25,29,15,5,13,22,2014-04-21,home,win,138.0,GOLDEN STATE WARRIORS,98.0,0.36153846153846153,0.32432432432432434,34
MEMPHIS GRIZZLIES,265,43,87,4,10,21,24,12,35,30,5,3,9,20,2014-04-21,away,win,111.0,OKLAHOMA CITY THUNDER,105.0,0.33076923076923076,0.2857142857142857,47
OKLAHOMA CITY THUNDER,265,37,93,9,30,22,25,16,33,20,6,10,8,22,2014-04-21,home,loss,105.0,MEMPHIS GRIZZLIES,111.0,0.2846153846153846,0.23076923076923078,49
