team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
INDIANA PACERS,240,33,77,6,20,23,27,9,38,15,7,3,13,27,2014-05-01,away,win,95.0,ATLANTA HAWKS,88.0,0.3,0.23076923076923078,47
ATLANTA HAWKS,240,29,81,9,35,21,24,11,33,14,7,5,13,23,2014-05-01,home,loss,88.0,INDIANA PACERS,95.0,0.2636363636363636,0.20454545454545456,44
LOS ANGELES CLIPPERS,240,32,86,11,34,24,33,15,38,22,3,5,12,28,2014-05-01,away,loss,99.0,GOLDEN STATE WARRIORS,100.0,0.2711864406779661,0.24444444444444444,53
GOLDEN STATE WARRIORS,240,35,89,7,24,23,37,18,32,20,7,4,8,24,2014-05-01,home,win,100.0,LOS ANGELES CLIPPERS,99.0,0.28225806451612906,0.22580645161290322,50
OKLAHOMA CITY THUNDER,240,37,75,7,21,23,25,8,39,15,7,11,13,19,2014-05-01,away,win,104.0,MEMPHIS GRIZZLIES,84.0,0.33035714285714285,0.25,47
MEMPHIS GRIZZLIES,240,31,83,3,14,19,28,11,25,19,5,1,10,19,2014-05-01,home,loss,84.0,OKLAHOMA CITY THUNDER,104.0,0.2719298245614035,0.17647058823529413,36
