team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
CHICAGO BULLS,240,31,77,11,23,16,22,4,37,24,11,5,13,16,2014-01-25,away,win,89.0,CHARLOTTE BOBCATS,87.0,0.28703703703703703,0.3235294117647059,41
CHARLOTTE BOBCATS,240,37,88,6,19,7,10,11,34,24,3,8,15,18,2014-01-25,home,loss,87.0,CHICAGO BULLS,89.0,0.296,0.24,45
INDIANA PACERS,240,37,88,5,12,17,27,10,41,20,5,2,16,27,2014-01-25,away,loss,96.0,DENVER NUGGETS,109.0,0.296,0.29411764705882354,51
DENVER NUGGETS,240,40,83,8,20,21,37,5,41,26,8,6,14,21,2014-01-25,home,win,109.0,INDIANA PACERS,96.0,0.3252032520325203,0.2857142857142857,46
HOUSTON ROCKETS,240,30,81,9,32,12,17,10,28,14,3,5,15,15,2014-01-25,away,loss,81.0,MEMPHIS GRIZZLIES,99.0,0.2702702702702703,0.21951219512195122,38
MEMPHIS GRIZZLIES,240,41,88,7,19,10,14,16,36,23,8,5,11,23,2014-01-25,home,win,99.0,HOUSTON ROCKETS,81.0,0.3178294573643411,0.2692307692307692,52
ATLANTA HAWKS,240,40,76,13,26,19,25,4,31,26,10,2,13,19,2014-01-25,away,win,112.0,MILWAUKEE BUCKS,87.0,0.3448275862068966,0.3333333333333333,35
MILWAUKEE BUCKS,240,38,82,5,21,6,13,13,26,23,6,5,19,26,2014-01-25,home,loss,87.0,ATLANTA HAWKS,112.0,0.31666666666666665,0.19230769230769232,39
OKLAHOMA CITY THUNDER,240,40,76,4,21,19,25,9,35,23,10,8,20,21,2014-01-25,away,win,103.0,PHILADELPHIA 76ERS,91.0,0.3448275862068966,0.16,44
PHILADELPHIA 76ERS,240,34,90,4,27,19,27,19,25,22,15,4,15,22,2014-01-25,home,loss,91.0,OKLAHOMA CITY THUNDER,103.0,0.27419354838709675,0.12903225806451613,44
MINNESOTA TIMBERWOLVES,240,38,89,9,22,19,22,8,32,24,5,5,10,22,2014-01-25,away,loss,104.0,PORTLAND TRAIL BLAZERS,115.0,0.2992125984251969,0.2903225806451613,40
PORTLAND TRAIL BLAZERS,240,46,95,4,16,19,24,13,37,26,7,5,12,23,2014-01-25,home,win,115.0,MINNESOTA TIMBERWOLVES,104.0,0.3262411347517731,0.2,50
LOS ANGELES CLIPPERS,240,46,84,12,22,22,25,8,24,20,10,1,6,23,2014-01-25,away,win,126.0,TORONTO RAPTORS,118.0,0.35384615384615387,0.35294117647058826,32
TORONTO RAPTORS,240,36,74,14,29,32,38,15,27,24,4,1,14,22,2014-01-25,home,loss,118.0,LOS ANGELES CLIPPERS,126.0,0.32727272727272727,0.32558139534883723,42
WASHINGTON WIZARDS,240,39,91,7,20,16,18,14,33,19,6,3,9,18,2014-01-25,away,loss,101.0,UTAH JAZZ,104.0,0.3,0.25925925925925924,47
UTAH JAZZ,240,38,81,10,24,18,22,8,33,17,5,1,11,14,2014-01-25,home,win,104.0,WASHINGTON WIZARDS,101.0,0.31932773109243695,0.29411764705882354,41
